"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"TTL_H51",195.608,16.612,16.767,28.771,71.051,54.482,18.302,20.606,367,509.333,11.412,106.048,1168.862,512.092,304.742,183.759,279.508,394.609,185.692,63.404,186.884,247.48,218.028,152.039,2.521,84.407,251.874,431.673,75.011,869.78,1318.204,444.823,7.452,1508.11,1269.109,510.197,143.138,134.113,284.588,805.498,2383.069,107.621,116.892,1522.698,927.797,203.188,173.302,83.536,246.775,0,6468.866,0.167,3.699,125.853,8.881,432.365,357.924,8880.359,-22874.585,12621.996
"TTL_H52",939.642,87.463,96.027,123.358,34.567,161.578,32.174,44.16,2443.215,1158.156,106.597,324.707,1137.462,1073.586,413.279,479.274,831.541,2044.34,434.334,416.944,311.346,465.022,606.669,807.024,2.926,211.471,708.577,916.973,122.836,3061.389,2026.453,3739.765,128.749,801.185,2670.535,125.745,359.661,86.719,167.083,193.988,173.203,50.052,33.617,335.176,233.837,55.167,89.955,30.57,113.054,0,8468.803,1.57,13.393,2897.01,24.308,37.477,16.201,12808.851,-7844.377,47434.388
"TTL_H53",109.136,2.046,10.418,12.374,5.093,13.324,3.323,9.511,92.397,228.402,3.407,47.788,7.658,72.034,97.942,41.335,36.354,22.661,8.414,19.395,24.849,38.795,71.098,55.864,0.172,15.393,79.853,71.442,72.574,245.286,1199.652,288.642,1.441,15.27,195.686,2498.672,175.499,242.282,580.016,391.353,2549.454,90.578,67.418,422.43,713.199,138.99,124.758,51.611,275.829,0,2735.479,0.014,26.347,14.425,4.169,14.861,10.708,447.092,-114.017,14680.197
"TTL_I",169.264,9.491,19.524,23.693,22.697,125.481,13.905,27.104,425.241,572.018,9.694,76.41,61.189,355.861,301.36,181.452,130.905,143.643,48.447,82.601,100.205,182.334,182.004,129.619,0.607,51.905,211.312,116.584,143.545,1121.963,1108.333,1053.36,13.047,155.065,301.17,66.18,490.791,245.998,352.829,975.213,1935.053,311.851,147.459,1243.886,996.129,417.156,426.147,170.253,523.942,0,67331.701,54.994,466.292,147.539,0.655,3615.712,3181.162,297.35,-3737.866,87331.459
"TTL_J58T60",16.108,0.712,2.016,1.836,2.235,5.069,1.151,2.299,143.024,72.271,1.071,27.83,9.794,70.136,92.223,22.052,18.801,15.803,7.07,7.008,19.668,32.678,22.646,28.151,0.135,15.535,55.799,17.357,19.761,93.121,260.141,112.426,0.869,11.414,28.402,12.031,185.836,3629.979,1394.856,721.692,309.671,53.775,220.803,245.669,176.224,134.728,41.368,187.422,135.527,0,10713.049,23.928,740.381,4448.957,8.356,49.218,30.048,10859.802,-6148.63,29411.301
"TTL_J61",140.32,7.522,37.443,43.097,31.156,36.97,12.264,22.902,295.557,624.754,10.007,96.289,44.674,193.144,366.71,127.719,123.943,82.814,42.764,75.779,150.796,176.877,249.835,258.993,0.525,55.047,292.035,130.568,141.026,1166.531,1570.619,956.222,8.552,47.643,293.139,168.749,588.532,491.319,13368.768,2716.244,3486.32,370.062,166.471,1425.888,1568.115,312.82,387.054,165.252,636.027,0,43382.379,0.898,109.714,291.821,0.989,184.184,181.177,3635.114,-3700.834,77851.297
"TTL_J62_63",107.496,5.002,20.276,43.719,33.829,61.43,17.503,27.287,744.432,814.081,11.181,192.164,90.77,568.289,830.594,223.307,250.51,204.445,76.15,125.924,356.392,388.163,337.847,274.962,1.382,121.475,450.651,370.853,343.183,1618.989,2195.24,927.104,14.725,109.045,466.86,226.166,429.372,796.387,3087.854,27582.329,6830.283,359.046,356.265,2265.465,1880.026,524.859,417.545,199.422,511.714,0,220.098,3.087,4.933,63357.414,11.232,14.626,1.375,132802.605,-20606.198,233701.165
"TTL_K",4135.555,84.028,410.16,309.036,398.131,900.197,114.22,458.338,5895.928,6418.359,90.492,1317.89,1437.468,3939.529,3078.758,1874.976,1935.01,1876.69,826.924,821.734,1223.515,2059.074,1890.307,1791.84,7.523,572.063,2745.641,2327.049,1623.093,10557.664,10114.981,7825.739,86.82,669.072,1883.099,452.398,2404.082,873.641,3348.878,4802.437,88162.846,14032.014,827.1,7117.737,4972.507,1086.088,968.072,621.123,2292.205,0,83844.542,41.037,523.798,813.495,0.778,812.327,161.106,14675.942,-13580.583,300954.473
"TTL_L",52.29,3.486,8.109,14.988,14.63,24.181,7.442,13.032,301.757,493.863,5.488,65.337,116.856,146.512,161.623,96.449,92.482,71.645,31.621,66.944,77.243,107.66,105.899,120.293,0.714,32.314,247.502,82.656,58.25,946.969,1913.88,541.005,5.06,26.411,339.368,74.174,977.163,174.407,585.651,1059.228,1830.255,707.912,96.834,815.618,458.068,246.777,238.136,126.648,429.42,0,227426.278,109.566,1.408,35.322,4.669,769.699,492.535,1437.566,-1988.458,242502.835
"TTL_M",351.609,2.907,15.725,27.699,25.767,68.13,12.209,54.662,566.474,502.439,6.186,84.223,66.137,335.05,395.06,172.03,162.818,134.184,42.402,75.937,207.179,193.995,195.17,280.889,3.559,91.486,222.672,166.689,136.522,1782.888,903.078,344.225,6.958,33.105,171.758,26.386,240.413,231.561,493.119,1302.841,1714.834,256.042,224.553,805.463,569.893,176.68,142.473,85.467,234.135,0,6238.871,61.786,973.031,12942.142,13.984,82.948,2.419,12961.083,-31664.32,15957.623
