"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"TTL_C16",0.415,0.04,0.269,0,0,0,0.044,0,1.769,0.046,2.691,0.048,0,0.19,0.05,0.095,0.792,0.126,2.826,0.409,0.074,0.09,0.145,0.004,0.011,0.012,9.965,0.487,0.117,63.383,1.803,0.118,0.042,0.128,0.307,0.007,1.016,0.201,0.034,0.086,0.083,9.47,0.945,0.477,0.25,0.699,0.802,0.267,0.984,0,20.552,0.006,0.083,37.279,1.351,1.335,0.005,0.806,-138.486,24.747
"TTL_C17_18",0.692,0.012,0.947,0,0.001,0,0.061,0,24.213,0.314,0.177,8.75,0.001,0.824,1.19,0.42,2.203,0.37,7.702,0.896,0.471,0.33,0.496,0.005,0.005,0.028,3.101,0.858,0.583,7.031,14.599,0.495,0.455,0.833,0.792,0.447,4.853,13.679,1.115,5.202,6.611,1.505,11.795,10.757,9.377,21.028,9.675,2.939,6.122,0,69.496,0.008,0.068,0.774,0.065,4.529,0.014,1.94,-192.326,68.528
"TTL_C19",5.956,0.127,18.778,0.002,0.011,0,1.213,0.001,8.775,0.219,0.172,0.159,0.133,4.825,0.419,0.353,3.33,6.263,28.567,0.961,0.19,0.351,0.422,0.008,0.007,0.029,1.862,15.381,3.164,32.066,17.184,23.994,21.781,102.64,4.968,0.836,4.61,0.976,0.636,1.615,2.673,1.783,3.945,6.767,9.078,6.114,6.336,1.8,3.727,0,106.229,0.037,0.203,0.79,0.086,8,0.012,0.093,-467.934,2.721
"TTL_C20",32.112,0.041,2.646,0.002,0.009,0,1.369,0.001,22.393,4.547,0.888,2.205,0.07,49.355,9.154,14.77,10.547,4.583,73.913,4.638,2.296,1.77,1.741,0.038,0.054,0.102,12.429,2.398,4.511,48.827,6.659,0.79,0.787,2.788,1.205,0.06,7.715,2.469,0.151,1.423,0.683,16.637,7.614,5.357,3.067,7.581,27.036,1.824,11.751,0,84.434,0.121,0.606,1.587,0.058,3.322,0.272,48.521,-365.885,186.045
"TTL_C21",2.911,0.002,0.722,0,0.001,0,0.069,0,3.616,0.174,0.033,0.078,0.002,1.694,17.427,0.456,0.361,0.215,2.972,0.193,0.147,0.079,0.175,0.002,0.004,0.021,0.863,0.215,0.425,2.593,1.255,0.144,0.174,0.605,0.113,0.019,0.533,0.184,0.071,0.398,0.18,0.593,5.807,0.481,3.849,2.457,147.477,0.667,1.569,0,79.347,0.253,1.447,1.221,0.087,2.072,0.077,1.141,-220.765,66.906
"TTL_C22",2.716,0.023,2.309,0.001,0.005,0,0.302,0,33.752,0.852,0.259,1.127,0.004,2.564,2.04,6.678,2.49,0.889,20.515,3.328,2.093,2.097,2.868,0.092,0.034,0.197,8.685,0.744,1.969,79.694,18.319,3.163,0.75,1.232,1.115,0.131,2.776,0.963,0.285,0.533,0.834,11.321,3.357,3.686,1.719,3.282,5.348,0.997,2.12,0,49.454,0.005,0.076,3.095,0.183,0.403,0.004,29.153,-237.514,85.117
"TTL_C23",0.861,0.007,0.283,0,0.002,0,0.307,0,5.998,0.126,0.112,0.032,0.001,0.544,0.452,0.359,24.428,2.942,15.794,1.138,0.721,0.643,0.503,0.014,0.013,0.027,1.704,0.906,0.512,279.414,2.115,0.236,0.394,0.522,0.254,0.018,2.005,0.085,0.103,0.123,0.185,22.269,1.406,0.56,0.768,2.2,1.49,0.378,1.037,0,45.559,0.002,0.032,4.025,0.12,0.282,0.004,5.551,-121.504,308.063
"TTL_C24A",0.274,0.005,0.302,0.001,0.01,0,0.095,0,0.794,0.035,0.059,0.044,0.003,0.181,0.044,0.315,2.087,98.378,77.815,43.023,1.061,2.011,10.527,0.087,0.12,0.462,4.903,1.302,3.179,108.608,1.702,0.37,0.432,1.167,0.362,0.013,0.124,0.033,0.023,0.047,0.079,2.199,1.09,0.276,0.358,0.47,0.254,0.182,0.249,0,1.131,0.001,0.037,0.678,0.02,0.054,0.004,137.458,-75.827,428.711
"TTL_C24B",0.087,0.001,0.02,0,0,0,0.012,0,0.589,0.022,0.013,0.026,0,0.29,0.051,0.084,0.235,3.733,412.258,4.906,0.694,1.283,1.066,0.012,0.008,0.063,1.872,0.168,0.748,6.788,0.394,0.029,0.056,0.183,0.029,0.001,0.078,0.017,0.006,0.014,0.022,0.232,0.121,0.038,0.073,0.056,0.147,0.036,0.086,0,0.508,0.001,0.037,0.363,0.012,0.078,0.02,2718.796,-323.711,2832.75
"TTL_C25",2.029,0.043,1.535,0.003,0.017,0,0.532,0.001,17.331,0.492,0.476,0.159,0.005,1.293,0.491,0.802,3.327,11.442,74.534,40.113,2.487,3.082,14.777,0.132,0.207,0.557,13.214,2.853,1.883,236.61,8.992,0.854,0.89,1.521,1.036,0.046,2.777,0.365,0.483,0.718,0.389,16.22,4.332,3.271,7.342,3.305,2.762,1.038,2.478,0,44.351,0.012,0.202,159.096,5.713,0.503,0.046,10.771,-321.285,388.652
"TTL_C26",0.354,0.01,0.713,0,0.004,0,0.106,0,1.609,0.078,0.029,0.161,0.003,0.427,0.249,0.149,0.551,0.551,9.19,1.849,66.727,6.087,5.825,0.055,0.098,0.276,6.575,4.05,0.743,34.095,14.171,0.626,0.991,4.499,1.3,0.268,2.389,5.152,15.478,22.619,2.964,1.302,12.835,5.527,6.913,11.647,22.095,2.7,3.87,0,77.414,0.185,0.714,377.001,13.586,2.702,0.317,6.36,-507.04,249.148
"TTL_C27",0.713,0.009,1.298,0.001,0.003,0,0.384,0.001,2.539,0.07,0.041,0.117,0.002,0.352,0.193,0.236,0.958,1.425,21.862,3.247,8.586,21.892,8.407,0.132,0.065,0.359,8.648,20.407,1.482,160.109,12.728,1.471,1.404,2.269,1.019,0.091,4.072,1.6,5.022,4.168,0.661,3.777,8.29,4.536,5.865,4.617,6.258,2.949,2.849,0,72.244,0.017,0.203,108.346,3.929,1.285,0.186,28.993,-456.01,96.38
"TTL_C28",3.938,0.202,7.535,0.012,0.073,0.001,2.822,0.005,17.01,1.062,0.37,0.496,0.025,1.637,0.754,0.953,10.292,9.451,69.657,11.603,4.103,5.844,63.98,0.219,0.36,0.795,25.999,18.784,5.971,192.209,22.935,3.007,1.511,5.265,2.904,0.278,2.472,1.611,1.729,3.692,3.802,3.933,11.638,11.456,9.724,8.05,10.321,3.246,3.141,0,15.572,0.094,0.514,244.919,8.775,0.528,0.004,110.736,-591.924,356.094
"TTL_C29",0.914,0.146,1.748,0,0.006,0,0.462,0,2.66,0.096,0.067,0.063,0.003,0.348,0.146,0.223,1.974,1.307,22.372,1.891,0.812,1.052,4.497,2.79,0.031,0.489,4.501,2.321,2.431,26.806,97.086,20.966,4.207,14.151,4.183,0.316,0.725,0.663,0.434,1.315,0.922,1.435,4.172,7.631,4.183,4.157,3.087,1.509,1.505,0,371.954,0.021,0.366,58.703,2.316,2.196,0.003,1.262,-678.958,10.666
"TTL_C301",0.017,0.001,6.563,0,0.001,0,0.019,0,0.096,0.001,0.001,0.001,0,0.005,0.002,0.004,0.011,0.026,0.314,0.095,0.06,0.028,0.271,0.007,3.649,0.921,2.282,0.051,0.033,0.601,0.526,0.677,49.2,25.717,1.325,0.009,0.042,0.011,0.007,0.014,0.044,0.016,0.138,0.316,10.662,0.158,0.064,0.162,0.17,0,1.402,0,0.006,70.947,2.545,0.006,0.003,6.358,-175.63,9.955
"TTL_C302T309",0.076,0.028,9.138,0,0.001,0,0.029,0,0.875,0.005,0.009,0.004,0,0.03,0.009,0.023,0.104,0.195,2.065,0.878,0.275,0.277,0.868,0.118,0.504,20.542,11.068,0.199,0.133,4.37,8.604,14.212,9.967,193.672,2.037,0.054,0.128,0.019,0.024,0.126,0.099,0.058,0.752,3.247,26.64,0.785,3.195,0.332,0.728,0,18.986,0.007,0.144,99.829,3.587,0.04,0.001,8.552,-391.793,55.857
"TTL_C31T33",6.026,0.109,10.334,0.002,0.024,0,1.528,0.001,14.662,0.732,0.298,0.529,0.014,1.547,1.112,0.533,3.972,6.241,46.42,3.337,1.877,1.293,2.962,0.035,0.068,0.289,41.832,14.763,4.608,66.58,18.163,5.698,6.524,44.764,4.436,0.503,11.754,2.325,2.568,4.907,7.728,12.258,15.939,11.512,15.079,37.733,79.588,12.369,11.121,0,232.13,0.109,12.246,188.407,5.408,10.363,11.834,48.947,-367.3,678.841
"TTL_D",17.161,0.131,14.017,0.011,0.095,0.001,5.49,0.002,76.814,2.921,0.904,2.12,0.115,11.428,2.937,3.19,25.653,41.349,369.625,11.291,3.183,1.973,3.556,0.056,0.057,0.252,8.55,273.102,15.505,43.66,89.594,13.244,1.373,3.85,9.877,1.372,87.747,8.99,9.844,9.709,15.175,47.198,18.728,18.366,43.976,96.295,71.664,23.655,31.059,0,77.446,0.11,0.207,0.902,-0.033,0.589,0.049,0.101,-8.969,1607.268
