"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"TTL_C16",11.431,4.678,0.05,0.529,0.03,1.145,0.416,0.043,14.715,2.046,149.573,9.934,0.078,3.339,0.55,4.682,7.697,1.442,1.643,2.986,0.99,3.94,2.547,4.072,0.071,1.183,71.808,1.633,0.743,187.471,28.242,5.553,0.031,0.165,6.616,0.213,3.834,0.885,0.355,0.784,0.437,6.891,6.812,3.798,1.45,0.767,1.939,4.054,4.475,0,84.331,0.003,0.807,8.394,3.242,1.707,2.826,495.335,-243.02,922.393
"TTL_C17_18",21.246,0.467,0.2,0.297,0.086,2.349,0.589,0.093,217.105,10.604,9.636,404.502,0.153,15.067,11.609,21.214,24.394,3.246,4.567,6.851,6.096,15.659,8.968,6.344,0.024,2.776,26.112,2.501,4.097,23.304,229.667,20.602,0.327,1.019,17.226,8.582,19.336,40.979,9.271,45.353,30.166,8.768,91.8,72.91,45.362,22.505,24.85,39.531,11.615,0,183.675,0.021,1.103,5.794,4.362,5.79,11.18,526.439,-767.119,1561.266
"TTL_C19",91.49,5.338,1.815,7.906,2.747,24.202,9.791,1.62,52.721,5.625,6.668,11.184,122.061,107.595,3.871,26.508,46.783,51.6,34.583,7.259,2.168,10.076,5.215,6.52,0.036,2.382,12.824,292.686,11.441,57.48,174.252,495.371,12.971,117.816,57.677,8.536,9.623,2.468,3.041,7.621,6.28,7.832,15.509,20.896,26.598,4.19,9.921,9.766,7.122,0,675.051,0.003,0.964,5.475,9.409,10.257,0.346,1492.749,-2124.003,2089.934
"TTL_C20",809.763,3.482,0.492,7.178,0.786,39.294,12.383,1.358,186.174,91.19,49.881,104.781,5.506,684.832,81.879,647.535,104.888,32.232,38.862,34.182,29.282,81.081,31.305,45.628,0.363,11.787,98.913,6.856,34.798,159.421,119.439,26.353,0.425,2.304,25.304,1.322,29.048,10.33,1.536,13.054,3.498,23.811,44.434,52.497,17.062,8.993,77.149,24.664,60.293,0,335.533,0.028,22.43,24.295,7.329,4.253,2.012,2237.728,-3674.457,2936.777
"TTL_C21",51.716,0.12,0.096,0.376,0.053,2.32,0.413,0.045,21.021,2.911,1.256,4.517,0.183,17.743,118.685,14.123,2.594,1.268,1.202,1.045,1.082,2.231,1.73,1.317,0.01,0.435,4.354,0.663,1.826,5.254,13.201,2.923,0.055,0.261,1.357,0.219,1.335,0.477,0.209,0.861,0.396,0.913,25.844,2.358,13.835,1.929,288.891,4.255,2.814,0,755.866,0.032,331.881,6.922,9.592,2.656,0.081,644.764,-1600.352,774.162
"TTL_C22",66.436,1.922,0.429,2.982,0.373,8.228,2.638,0.359,260.36,28.353,16.927,33.978,0.388,35.214,17.209,269.95,24.387,7.516,10.664,25.493,25.082,89.288,49.893,94.977,0.16,22.456,67.158,2.289,12.633,246.86,280.844,124.344,0.433,1.527,22.466,2.551,10.458,3.905,2.592,4.729,3.51,14.453,23.338,26.382,8.994,3.619,14.427,13.206,9.401,0,471.571,0.018,2.412,26.864,20.888,0.515,1.125,1753.729,-1583.385,2689.518
"TTL_C23",27.673,0.798,0.058,0.915,0.217,8.814,3.251,0.235,55.665,4.683,7.062,2.093,0.333,10.159,4.634,18.53,263.922,23.972,10.466,10.605,8.971,22.055,9.619,16.389,0.092,3.368,15.121,3.224,5.638,948.876,46.266,12.657,0.289,0.504,7.893,0.766,8.931,0.651,0.921,1.586,1.581,38.885,12.045,6.097,6.067,3.023,5.234,6.745,4.718,0,256.898,0.039,2.897,45.679,6.506,0.358,1.879,1101.731,-627.475,2440.81
"TTL_C24A",11.745,0.779,0.048,5.957,2.109,21.87,1.732,0.813,12.919,2.174,7.777,2.753,0.245,3.801,0.73,33.367,50.47,1645.161,99.307,775.297,33.597,230.538,483.857,260.538,2.074,145.474,106.746,7.246,40.849,852.405,72.809,13.846,0.361,0.062,15.818,0.194,0.512,0.126,0.17,0.289,0.373,11.204,16.32,2.632,3.023,1.045,0.855,4.144,2.104,0,0.232,0,1.551,1.347,1.228,0.069,0.001,1610.302,-1993.208,4609.787
"TTL_C24B",3.282,0.317,0.005,0.306,0.212,4.239,0.448,0.057,26.144,1.678,3.528,3.273,0.085,17.532,1.841,14.955,12.872,154.223,1262.885,219.398,54.928,369.156,119.539,85.631,0.335,43.453,95.074,2.301,22.414,124.39,42.035,4.665,0.117,0.059,2.768,0.022,1.195,0.168,0.136,0.293,0.339,3.511,2.785,0.615,1.183,0.072,0.818,1.614,1.289,0,8.991,0,0.012,2.82,2.191,0.1,0.001,2630.982,-1745.476,3607.806
"TTL_C25",52.943,3.606,0.286,8.686,1.311,23.029,4.602,1.765,141.974,15.182,26.651,7.994,0.529,19.037,4.513,35.898,32.396,77.157,39.38,286.801,30.365,133.875,255.372,142.029,1.313,64.878,112.115,8.052,11.895,750.674,159.037,33.749,0.556,1.729,22.594,1.028,11.676,1.629,4.661,6.419,2.228,33.524,28.84,23.222,39.573,4.017,7.717,13.294,10.816,0,88.417,0.039,3.072,292.198,206.031,0.641,1.733,1212.259,-1334.307,3170.698
"TTL_C26",4.559,0.271,0.042,0.385,0.102,1.476,0.321,0.107,5.601,1.248,0.637,1.483,0.119,2.774,0.965,3.317,2.078,2.593,2.664,5.435,240.938,85.156,33.051,19.132,0.189,7.9,20.306,3.583,2.828,38.457,73.672,7.586,0.194,1.536,8.523,1.641,3.18,7.307,43.542,60.944,4.37,3.456,27.742,14.339,11.516,4.102,18.723,13.004,5.91,0,755.977,0.132,1.31,347.296,312.709,3.461,1.621,1120.051,-2013.329,1328.232
"TTL_C27",9.295,0.382,0.073,0.726,0.096,2.898,0.85,0.203,11.551,3.035,1.272,2.314,0.26,3.291,1.047,5.28,3.594,5.885,4.645,7.409,24.371,164.942,30.94,28.398,0.095,8.664,19.396,10.276,2.63,107.976,45.936,14.593,0.244,1.101,5.659,0.526,4.215,1.787,9.348,8.415,1.107,6.055,12.612,7.746,7.739,1.393,5.162,7.886,3.512,0,393.904,0.03,2.123,571.146,491.4,1.644,1.967,2333.854,-1783.927,2618.97
"TTL_C28",24.285,3.32,0.29,7.738,1.141,21.412,4.953,1.441,34.52,5.062,4.8,6.08,0.562,6.726,2.046,11.715,28.252,16.099,9.348,21.67,13.277,53.923,217.336,48.935,0.464,18.905,56.508,10.549,8.718,164.005,82.291,26.646,0.259,1.835,13.484,1.254,3.545,1.821,4.493,9.036,4.175,7.073,17.758,12.744,12.012,2.269,6.886,8.195,3.702,0,96.793,0.084,2.433,1502.602,1359.129,0.675,1.294,2165.77,-3460.958,2691.38
"TTL_C29",4.327,1.493,0.055,0.44,0.094,2.84,0.647,0.134,6.528,3.206,0.826,0.801,0.049,1.23,0.409,3.871,3.364,3.107,3.556,4.878,5.496,12.845,16.899,361.738,0.047,7.657,9.219,1.264,2.095,22.753,173.149,99.363,0.362,2.304,10.508,0.8,0.776,0.593,1.378,2.698,0.812,1.367,4.672,5.782,3.478,0.75,1.709,2.474,0.88,0,727.821,0.033,0.325,888.211,827.404,2.811,3.246,1479.263,-2398.113,2326.725
"TTL_C301",0.037,0.004,0.059,0.006,0.006,0.044,0.009,0.001,0.067,0.008,0.009,0.005,0.001,0.009,0.002,0.02,0.018,0.177,0.026,0.153,0.084,0.111,0.321,0.294,1.123,5.156,1.3,0.012,0.016,0.321,0.435,1.287,1.639,1.663,1.244,0.009,0.011,0.005,0.012,0.018,0.011,0.017,0.051,0.07,2.484,0.01,0.014,0.097,0.048,0,13.277,0,0.002,47.746,36.45,0.007,0.004,21.314,-69.673,67.652
"TTL_C302T309",0.202,0.242,0.185,0.12,0.005,0.263,0.025,0.013,0.72,0.041,0.054,0.022,0.004,0.065,0.011,0.126,0.109,0.255,0.224,0.696,0.353,1.313,1.61,13.642,0.348,264.955,13.887,0.075,0.08,1.454,14.098,60.911,0.755,28.402,4.299,0.108,0.05,0.008,0.02,0.103,0.073,0.084,0.517,1.262,14.038,0.089,0.896,0.406,0.568,0,123.554,0.001,0.014,276.319,250.63,0.051,0,320.891,-419.065,980.177
"TTL_C31T33",69.235,3.756,0.787,3.578,0.797,12.989,6.043,0.959,52.247,12.972,7.579,8.644,0.625,9.759,3.892,10.921,16.816,19.971,11.828,12.278,8.567,17.218,19.156,12.975,0.103,8.485,97.122,17.298,13.95,74.13,98.759,99.177,2.084,28.663,35.722,3.206,13.997,3.656,9.52,16.18,8.638,11.434,29.939,23.336,24.44,10.074,49.774,39.213,11.104,0,665.603,0.042,3.735,455.106,179.259,13.282,13.753,1479.563,-1139.898,2724.044
"TTL_D",409.491,10.008,2.649,37.094,7.455,143.242,47.242,2.41,589.929,72.26,46.179,118.119,9.004,152.825,23.901,131.371,239.646,266.098,176.336,77.016,38.059,84.622,61.895,62.891,0.364,29.566,72.334,727.19,170.788,140.212,1140.403,538.826,1.037,5.829,194.644,25.623,305.572,39.11,85.533,77.537,70.639,214.674,110.443,104.554,216.365,101.794,168.043,264.016,97.709,0,2602.463,0.028,2.478,27.792,5.72,0.754,0.406,1463.342,-306.613,11508.918
"TTL_E",26.251,0.426,0.151,1.037,0.17,5.181,1.278,0.241,33.436,3.25,2.425,12.099,0.408,6.523,1.659,6.13,7.592,53.794,39.651,4.33,1.556,4.017,3.853,2.788,0.021,2.184,3.846,6.254,115.388,21.639,58.995,14.401,0.216,0.867,10.686,1.4,17.21,1.125,1.164,2.633,3.348,14.794,8.33,7.748,39.368,7.977,18.498,11.246,4.886,0,499.933,0.007,124.889,19.413,0.871,0.268,0.933,32.256,-28.082,1242.961
"TTL_F",122.567,15.141,0.86,6.664,0.789,17.369,6.01,1.956,49.997,7.389,7.041,6.812,1.013,9.608,3.077,12.672,38.203,21.026,16.032,22.776,5.804,18.368,18.633,13.048,0.142,6.748,37.971,52.698,67.202,2661.096,379.821,136.946,0.925,3.558,158.315,8.645,49.129,9.592,37.609,19.724,31.852,619.021,114.662,50.79,257.189,36.922,51.944,60.033,15.973,0,112.777,0.306,119.359,6805.093,9.103,4.629,8.428,265.136,-89.752,12526.439
"TTL_G",944.072,25.992,3.4,23.594,3.391,76.483,21.82,3.676,1283.465,422.155,110.236,192.136,43.513,389.298,124.049,450.474,238.084,493.077,239.232,296.748,182.346,319.391,333.65,365.343,1.68,134.963,280.843,189.559,65.75,1133.86,878.477,515.858,6.562,48.079,130.754,20.099,256.862,38.684,46.729,115.965,53.796,85.623,213.583,149.399,130.3,38.749,321.439,150.438,80.89,0,7170.82,2.633,329.757,2820.171,495.107,77.925,181.868,7687.214,-6521.918,23918.146
"TTL_H49",151.807,20.638,0.699,21.479,2.952,47.651,26.063,2.964,293.541,32.784,36.821,37.735,28.712,58.52,14.379,52.832,103.735,139.541,89.803,55.327,23.855,57.395,54.893,46.929,0.232,20.063,51.526,109.161,24.696,225.161,1063.536,892.375,2.476,8.016,334.615,78.856,32.015,11.242,11.074,21.712,22.712,21.868,63.212,69.198,56.536,20.673,49.756,35.78,18.81,0,1695.489,0.084,231.563,317.723,47.156,102.999,220.231,2143.084,-1710.592,7694.091
"TTL_H50",12.443,9.74,0.967,1.624,0.813,4.822,4.64,0.259,32.261,5.876,5.356,5.344,8.03,9.925,1.774,7.649,9.969,19.13,14.527,6.854,3.629,9.899,6.727,5.321,0.035,3.121,7.085,20.025,1.33,19.742,328.693,102.831,75.488,1.495,259.84,3.892,2.61,0.761,1.161,2.62,1.284,1.103,9.279,38.48,7.182,0.807,3.703,5.109,1.329,0,56.515,0.011,19.787,8.405,7.225,23.097,43.654,139.041,-1084.908,299.411
"TTL_H51",8.498,0.251,0.028,0.353,0.113,1.081,0.353,0.064,9.889,2.501,1.148,1.872,3.281,3.939,0.896,3.677,2.998,4.065,3.423,2.147,1.854,3.429,2.895,2.526,0.015,1.118,2.653,8.546,0.667,10.939,15.593,4.417,0.109,3.17,5.083,0.977,1.842,0.846,0.787,2.678,1.72,1.376,7.08,7.942,2.601,0.711,2.572,2.495,0.778,0,150.111,0.016,4.723,4.372,3.867,68.453,70.777,436.119,-269.692,616.739
"TTL_H52",47.627,4.495,0.657,6.413,0.751,14.303,4.644,0.957,101.199,11.72,12.21,13.772,9.358,19.256,4.97,17.727,27.3,51.276,31.729,20.686,8.708,21.73,20.308,19.9,0.095,8.893,19.277,41.485,7.908,82.055,675.997,466.841,18.036,109.095,582.679,18.668,12.691,3.34,6.631,10.826,5.48,7.051,23.497,28.755,18.871,2.745,9.081,13.919,4.787,0,209.731,0.032,357.405,104.209,18.144,5.954,5.103,911.572,-356.042,3906.507
"TTL_H53",6.183,0.301,0.047,0.365,0.048,0.679,0.274,0.092,4.929,1.292,0.768,1.509,0.051,0.837,0.63,1.065,1.028,0.814,0.614,0.88,0.579,1.435,1.764,1.089,0.006,0.528,1.973,1.933,1.799,5.58,154.525,15.873,0.167,1.382,21.193,133.163,6.778,4.116,10.45,9.649,32.443,7.264,20.388,12.861,24.317,3.416,6.521,12.427,3.713,0,257.718,0.014,20.859,1.658,0.43,2.357,3.858,36.72,-70.013,773.339
"TTL_I",3.616,0.623,0.044,0.526,0.139,4.323,1.072,0.169,9.452,1.57,1.205,1.093,0.094,2.187,1.29,1.822,1.538,1.566,1.295,1.751,1.109,3.902,2.732,1.184,0.014,0.993,3.865,1.235,2.582,14.806,85.244,31.957,0.496,7.189,26.536,2.893,13.162,4.423,4.858,19.691,17.939,5.475,31.106,113.089,26.43,7.784,11.305,22.408,6.747,0,2050.264,3.333,22.14,1.947,0.289,573.352,1322.854,1.255,-583.025,3898.933
"TTL_J58T60",3.872,0.219,0.022,0.132,0.044,1.034,0.197,0.077,11.775,1.937,0.974,2.69,0.104,2.01,1.128,1.614,1.351,1.598,1.322,1.245,1.524,3.903,1.834,1.472,0.011,1.337,2.909,1.28,1.422,7.66,72.124,9.705,0.14,1.117,5.692,1.9,7.655,89.032,15.183,31.519,10.642,7.531,141.382,14.679,14.756,15.188,7.711,44.388,5.219,0,521.406,0.08,115.662,92.87,1.258,7.822,7.771,259.025,-476.375,1081.783
"TTL_J61",9.6,1.147,0.174,1.314,0.302,1.907,1.035,0.235,15.66,3.872,2.332,3.124,0.154,2.427,2.505,3.519,3.45,2.513,2.547,3.384,4.338,6.98,6.678,5.005,0.021,1.978,8.127,3.837,4.048,28.428,219.518,49.318,0.545,3.201,30.621,10.005,24.413,23.696,288.542,73.022,49.398,28.775,62.978,51.886,59.649,8.573,24.448,45.657,13.328,0,1117.51,0.014,0.678,10.929,2.776,29.261,54.305,324.041,-373.086,2364.642
"TTL_J62_63",23.029,2.257,0.282,3.859,0.938,9.014,4.218,0.82,99.42,15.199,7.477,15.5,0.932,17.718,15.441,16.602,19.241,15.742,12.134,15.517,23.717,40.811,25.233,14.878,0.126,11.766,31.719,30.799,27.074,117.891,854.416,135.823,2.637,20.577,137.712,37.713,50.548,67.234,174.65,2103.342,285.772,93.45,316.847,195.724,203.018,40.987,76.363,165.578,27.536,0,100.952,0.518,4.933,447.366,6.68,2.334,2.543,1752.086,-462.831,7463.861
"TTL_K",157.077,7.668,1.277,5.732,2.236,24.869,6.075,2.749,155.534,19.778,12.961,21.493,4.319,23.983,11.623,26.564,30.884,24.685,26.126,20.037,15.155,43.867,30.478,18.232,0.144,12.729,37.46,42.478,27.231,144.189,828.029,301.397,4.166,28.903,126.954,16.378,58.602,18.396,38.383,80.461,888.834,391.126,150.391,118.645,102.125,17.709,35.581,90.5,24.748,0,2487.357,0.023,11.774,13.325,2.267,28.113,60.167,1210.783,-855.921,7236.846
