"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"TTL_S",11.48,1.352,0.208,0.013,0.424,0,0.824,0.516,22.226,2.7,3.013,4.516,3.491,8.662,5.227,7.456,5.982,3.195,2.622,15.69,23.811,12.222,9.541,28.456,0.03,2.13,8.83,12.181,9.657,32.341,91.754,21.137,0.221,7.912,8.635,1.902,29.73,13.916,8.419,18.902,53.446,22.313,64.041,42.857,39.1,23.029,43.357,36.311,120.723,0,1302.964,1322.938,19.874,17.106,1.51,35.577,97.888,41.338,-76.982,3648.715
"TTL_T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.851,0,0,0,0,0,0,0,0,23.851
"IMP_OTHER",11.111,1.296,0.319,0.04,1.577,0,1.401,0.903,-6.407,5.414,3.632,11.638,736.851,74.507,12.061,35.31,18.946,12.207,10.433,16.123,78.778,57.884,30.197,243.281,0.079,6.276,18.31,271.676,5.398,59.115,57.829,66.444,0.76,34.877,7.565,1.719,3.749,3.731,2.729,4.624,5.206,5.743,16.574,12.824,18.093,6.524,18.468,6.202,5.445,0,379.48,0.067,17.633,160.607,93.204,123.175,0,0,0,2771.625
"TXS_INT_FNL",231.452,16.277,4.205,0.247,4.898,0.002,10.603,7.419,-103.497,30.842,44.453,80.213,30.248,109.864,63.654,173.903,100.225,75.21,53.542,95.127,213.455,185.092,124.399,764.47,0.348,25.771,106.886,-112.902,63.173,498.576,822.648,741.768,1.599,31.67,91.483,24.631,260.528,69.29,40.217,54.311,143.638,226.066,248.964,183.375,334.585,106.381,204.785,107.956,81.734,0,12199.633,69.367,740.742,4212.735,511.431,0,623.422,1509.06,0,26540.171
"TTL_INT_FNL",8071.596,407.031,38.085,4.909,129.949,0.028,194.645,145.183,15035.656,1096.348,1306.458,2739.555,6713.624,7319.922,2322.066,6213.702,2819.418,1831.507,1883.461,5424.661,13070.548,11641.837,6638.841,27811.702,20.605,1266.012,3070.285,7905.979,1798.867,16991.713,16502.371,6303.725,81.916,2854.653,1917.985,600.05,4898.151,1884.143,1195.752,2572.938,3919.598,4957.506,6530.956,4219.163,6110.806,2430.409,4132.93,2501.639,1791.272,0,85059.934,3670.387,36514.376,51199.786,9493.858,1808.018,4532.27,138138.172,-148123.746,411613.213
"VALU",5192.053,343.133,20.483,1.238,394.145,0.249,169.169,207.05,2983.699,481.59,550.638,1082.549,1943.592,1357.108,2064.193,1930.077,951.93,131.553,339.526,2514.825,2335.1,2188.144,1988.446,4630.615,10.661,265.741,2107.439,1848.868,952.916,9652.311,17440.844,4341.962,205.68,29.886,3030.359,964.877,3032.918,1118.406,1618.356,4772.197,6005.067,17421.266,9352.51,5847.043,11840.667,6410.258,6790.534,2236.468,1857.444,23.851,0,0,0,0,0,0,0,0,0,152979.633
"LABR",1139.684,160.951,12.428,0.16,16.724,0.081,29.503,41.832,1594.551,353.498,212.07,481.293,245.051,414.42,579.707,1023.672,495.771,161.121,207.762,1293.332,992.806,1101.223,1211.449,2349.625,2.302,124.104,1054.211,815.383,717.473,3296.524,8680.971,2471.943,118.521,66.435,1214.349,499.888,1621.413,578.45,438.956,2762.655,2072.661,702.033,4766.377,3385.718,6942.486,4843.174,5542.08,1422.818,825.239,23.518,0,0,0,0,0,0,0,0,0,69108.395
"OTXS",-1261.794,-6.88,-2.56,0.2,16.75,0.072,71.421,10.248,76.271,11.933,15.643,38.986,447.502,99.972,133.476,40.493,25.542,-45.473,92.865,65.027,49.19,47.128,41.137,108.345,2.629,11.733,56.533,238.594,43.03,297.534,500.223,123.828,4.295,8.882,53.974,29.042,85.11,-45.063,57.844,114.964,615.821,341.188,256.414,169.902,141.669,123.137,85.951,49.662,20.594,0.333,0,0,0,0,0,0,0,0,0,3463.316
"CFC",1431.751,60.442,2.948,0.313,74.261,0.041,33.139,109.887,814.869,111.869,87.948,239.278,359.526,514.12,601.406,522.21,299.427,51.879,133.882,336.663,640.975,562.997,301.543,1687.95,2.074,67.819,305.468,832.708,829.337,773.359,2235.066,1199.321,89.106,0,950.302,84.071,294.35,380.417,746.021,617.802,677.457,4577.896,1220.087,815.964,4586.909,760.522,546.372,440.499,415.322,0,0,0,0,0,0,0,0,0,0,32427.574
"NOPS",3882.413,128.62,7.666,0.566,286.409,0.055,35.106,45.083,498.009,4.29,234.977,322.991,891.514,328.597,749.604,343.702,131.189,-35.974,-94.982,819.803,652.129,476.796,434.317,484.694,3.656,62.085,691.227,-37.817,-636.923,5284.895,6024.585,546.87,-6.242,-45.437,811.734,351.875,1032.046,204.603,375.535,1276.775,2639.128,11800.15,3109.632,1475.459,169.602,683.425,616.132,323.49,596.29,0,0,0,0,0,0,0,0,0,0,47980.349
"OUTPUT",13263.648,750.163,58.568,6.147,524.094,0.277,363.814,352.233,18019.356,1577.939,1857.096,3822.104,8657.217,8677.03,4386.259,8143.78,3771.348,1963.061,2222.987,7939.486,15405.648,13829.982,8627.287,32442.317,31.267,1531.753,5177.724,9754.848,2751.783,26644.024,33943.215,10645.687,287.596,2884.54,4948.344,1564.926,7931.069,3002.549,2814.107,7345.135,9924.665,22378.772,15883.465,10066.206,17951.473,8840.667,10923.464,4738.107,3648.716,23.851,0,0,0,0,0,0,0,0,0,382299.79
