"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"TTL_C20",6.426,0.055,0.105,0,0,0,0,0.803,27.751,23.467,4.24,13.155,3.56,117.2,10.056,45.87,5.204,0.8,0.3,2.47,15.828,4.397,3.35,6.446,1.48,0.699,1.809,3.217,14.929,24.161,78.366,3.53,5.58,6.795,0.45,0.444,24.357,3.299,1.301,1.766,1.891,12.217,7.339,2.654,1.36,5.857,10.465,2.852,16.287,0,1262.834,0.717,5.814,6.105,-3.152,11.565,0.18,396.73,-406.539,1798.845
"TTL_C21",0.295,0.002,0.018,0,0,0,0,0.04,2.951,0.357,0.058,0.166,0.044,1.597,10.122,0.45,0.091,0.027,0.011,0.051,0.395,0.095,0.146,0.168,0.03,0.035,0.062,0.242,0.68,0.698,9.586,0.502,0.968,1.363,0.032,0.11,2.424,0.184,0.634,0.445,0.508,0.537,2.092,0.132,1.075,1.158,36.794,0.655,0.974,0,406.936,0.457,315.158,7.513,-9.796,7.269,0.811,49.366,-102.34,754.379
"TTL_C22",0.816,0.05,0.15,0,0,0,0,0.316,68.126,14.199,1.872,7.155,0.301,9.607,3.77,32.335,1.723,0.212,0.128,2.756,23.778,8.575,9.1,24.097,0.971,2.335,2.082,1.596,10.108,60.501,333.573,31.242,8.713,6.611,0.687,1.618,15.747,1.941,3.172,0.904,2.92,12.664,5.224,2.355,1.122,3.82,3.507,2.323,7.389,0,110.815,0.004,0.064,7.375,-0.649,1.791,0,0.074,-180.957,670.706
"TTL_C23",0.357,0.019,0.018,0,0,0,0,0.308,17.242,0.743,1.136,0.318,0.226,3.179,1.081,2.206,25.917,1.375,0.172,1.392,9.162,2.331,1.767,4.561,0.692,0.335,0.523,2.996,3.98,299.661,52.785,2.157,5.898,0.891,0.192,0.252,14.125,0.178,0.623,0.159,0.973,39.815,3.086,0.578,0.692,3.587,1.202,1.12,3.307,0,332.759,0.007,0.075,13.347,0,1.098,0.001,226.048,-119.608,967.046
"TTL_C24A",0.223,0.03,0.024,0,0,0,0,1.103,4.515,1.208,1.584,0.956,0.42,1.668,0.23,5.608,5.334,94.421,1.785,137.35,44.127,30.201,129.416,89.858,20.349,21.037,5.182,9.884,54.4,301.803,130.507,4.795,10.607,1.31,0.684,0.206,1.449,0.164,0.49,0.151,0.571,13.681,10.12,0.601,0.647,1.736,0.366,1.39,5.404,0,0.981,0.001,6.43,0.871,0,0.203,0,0.428,-500.608,655.903
"TTL_C24B",0.061,0.012,0.004,0,0,0,0,0.08,8.838,0.934,0.7,1.107,0.137,7.387,0.557,2.43,1.328,8.695,21.86,37.594,69.747,46.715,30.965,28.59,3.192,6.081,4.285,3.018,30.263,42.984,72.382,1.627,3.275,0.481,0.125,0.057,3.085,0.175,0.344,0.132,0.669,4.113,1.787,0.151,0.297,0.464,0.737,0.73,3.658,0,85.625,0.001,0.041,5.25,0,0.406,0,24.808,-220.726,347.258
"TTL_C25",0.413,0.058,0.055,0,0,0,0,1.082,23.522,2.472,2.428,1.021,0.294,3.458,0.567,2.58,1.583,3.058,0.57,24.725,19.045,8.802,32.929,23.705,6.213,4.63,2.538,4.057,6.726,123.427,117.044,4.413,6.608,2.768,0.397,0.326,11.084,0.471,3.349,0.824,0.899,16.108,6.483,1.646,3.521,2.551,1.012,1.545,6.49,0,432.68,0.006,16.962,362.597,0,2.277,0.009,414.301,-443.805,1272.525
"TTL_C26",0.121,0.024,0.05,0,0,0,0,0.336,4.059,0.944,0.233,1.189,0.291,2.052,0.593,0.816,0.478,0.355,0.115,2.212,963.21,30.38,23.402,15.894,5.044,2.979,2.932,12.383,6.173,30.841,338.823,6.641,16.216,30.994,1.081,4.763,15.909,16.198,241.447,64.491,20.611,8.902,34.228,5.441,6.937,19.189,20.224,8.944,51.001,0,3808.223,0.031,0.637,2926.544,0,9.909,0.076,625.782,-1168.056,8222.29
"TTL_C27",0.263,0.02,0.104,0,0,0,0,0.915,5.404,0.668,0.346,1.19,0.139,1.661,0.403,1.309,0.812,0.649,0.235,3.838,129.321,115.949,36.085,46.477,3.752,5.548,4.935,65.729,9.91,163.147,315.787,17.593,26.05,13.77,0.802,1.434,21.685,5.057,81.484,10.459,3.249,14.84,21.246,4.384,5.681,7.463,5.628,9.791,31.046,0,898.664,0.003,0.09,504.54,0,4.548,0.022,190.441,-509.106,2285.458
"TTL_C28",0.364,0.134,0.144,0,0,0,0,2.124,9.211,1.423,0.835,1.687,0.677,1.961,0.394,1.374,2.23,1.112,0.225,3.486,12.121,6.973,64.7,16.948,4.903,2.886,3.479,13.861,9.585,43.554,126.551,7.86,5.247,7.011,0.523,1.025,3.772,1.097,5.671,2.133,4.754,2.699,7.331,2.736,2.107,2.973,2.031,2.365,5.206,0,187.472,0.006,0.238,1944.611,0,2.063,0.001,618.687,-1192.086,1960.472
"TTL_C29",0.028,0.027,0.01,0,0,0,0,0.069,0.529,0.075,0.044,0.056,0.026,0.143,0.036,0.098,0.144,0.049,0.029,0.173,0.82,0.416,1.15,61.832,0.111,0.488,0.172,0.563,1.052,1.866,161.701,16.92,5.34,7.848,0.225,0.361,0.66,0.214,0.815,0.498,1.044,0.671,1.256,0.597,0.342,0.523,0.228,0.39,0.567,0,2396.053,0.003,3.964,914.528,0,7.694,0.17,316.918,-1882.681,2026.855
"TTL_C301",0.002,0,0.048,0,0,0,0,0.003,0.06,0.007,0.004,0.006,0.002,0.01,0.002,0.006,0.005,0.004,0.001,0.023,0.203,0.05,0.137,0.41,17.771,1.224,0.132,0.058,0.04,0.167,2.177,0.818,75.824,17.544,0.093,0.018,0.072,0.012,0.075,0.023,0.036,0.033,0.057,0.038,0.846,0.033,0.014,0.054,0.283,0,142.55,0,0.038,357.369,-18.182,0.023,0.002,125.967,-365.052,361.139
"TTL_C302T309",0.01,0.021,0.21,0,0,0,0,0.046,0.627,0.039,0.029,0.023,0.006,0.054,0.013,0.043,0.03,0.026,0.016,0.283,1.254,0.422,0.99,11.31,7.88,140.93,1.957,0.202,0.255,1.192,58.103,47.098,49.489,416.129,0.458,0.259,0.373,0.044,0.271,0.259,0.358,0.264,0.736,1.016,6.724,0.376,0.817,0.31,5.119,0,159.609,0.002,0.087,241.6,-40.3,0.147,0.003,121.595,-596.028,642.791
"TTL_C31T33",1.194,0.127,0.359,0,0,0,0,1.16,14.666,3.295,1.041,2.294,0.81,3.121,0.798,1.096,1.631,1.252,0.192,1.798,7.248,1.76,3.751,3.4,0.817,1.507,3.587,22.412,11.793,16.598,120.693,30.73,54.859,176.643,1.352,2.653,20.635,1.87,15.201,4.287,8.497,9.06,8.019,3.374,4.037,11.744,13.379,8.519,7.97,0,1698.382,0.006,5.712,217.672,-19.034,68.434,0.097,99.049,-1871.916,809.633
"TTL_D",9.564,0.475,1.722,0,0,0,0,24.02,249.128,46.417,11.849,47.858,21.099,80.57,9.478,27.041,31.228,18.709,4.243,17.361,71.557,15.923,21.631,27.999,4.596,5.74,4.667,1062.712,199.105,70.371,1926.258,218.224,44.132,52.611,10.524,28.829,759.292,37.828,199.663,32.885,131.484,307.581,67.903,15.647,57.129,210.062,87.455,101.014,119.424,0,2208.58,0.977,25.125,130.314,-0.161,2.077,1.78,47.33,-764.793,8144.237
"TTL_E",5.342,0.149,0.993,0,0,0,0,4.538,136.38,16.488,6.404,59.501,5.848,25.032,5.213,8.566,10.37,49.549,11.622,9.426,23.253,6.636,13.467,9.514,2.47,4.113,2.108,112.339,2128.639,71.683,1149.315,49.601,50.425,29.008,4.848,16.067,431.517,9.052,23.021,9.351,52.147,219.834,40.148,11.377,121.538,167.861,101.353,49.913,61.199,0,1052.962,3.907,1082.526,69.624,-15.364,0.75,0.142,37.81,-12.754,7546.821
"TTL_F",8.936,2.325,1.696,0,0,0,0,10.206,46.116,9.787,7.187,7.447,4.156,11.374,2.451,5.161,9.143,3.469,1.05,10.172,25.651,11.81,12.438,11.948,4.125,2.792,8.061,293.383,239.722,3815.268,2208.589,172.42,85.995,60.851,27.108,29.17,336.13,28.069,343.72,22.737,166.309,3553.869,253.62,23.636,221.604,244.878,83.56,66.988,70.224,0,158.468,0.073,5.151,14513.178,-3.529,12.647,0.803,71.614,-49.334,27274.425
"TTL_G",97.416,4.654,15.688,0,0,0,0,36.259,3295.75,587.716,271.192,303.26,86.298,617.389,162.26,325.605,210.735,250.911,204.165,637.391,5192.028,1357.278,1024.221,1099.15,164.03,279.801,148.282,946.39,790.174,3907.207,32111.572,2540.024,1704.841,2794.659,57.249,190.64,5357.814,576.24,1925.253,439.14,386.26,749.814,641.879,296.871,187.185,396.462,493.363,381.545,787.851,0,70006.607,26.141,2159.353,23242.553,-453.083,235.31,74.413,13117.187,-6071.485,176370.911
"TTL_H49",7.007,1.77,1.022,0,0,0,0,9.096,266.54,26.219,24.883,27.562,15.171,42.71,8.59,15.847,33.318,16.359,7.51,29.1,142.362,51.889,44.039,49.04,6.314,10.929,7.941,99.605,83.68,257.252,4307.09,698.57,237.938,259.64,37.425,186.554,263.945,55.568,87.422,21.488,76.589,57.66,69.137,21.533,29.023,79.151,41.817,30.503,65.668,0,4285.54,1.238,37.478,515.099,0,280.211,290.675,889.085,-1428.432,12783.37
