"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"TTL_C26",4.214,0.592,0.223,0.062,0.134,0.016,0.149,0.038,6.406,1.317,1.584,1.499,0.549,5.967,0.234,2.75,1.21,0.062,0.003,5.12,188.459,13.466,7.132,3.792,0.786,1.328,24.155,1.825,1.529,22.073,36.247,13.46,0.137,0.868,3.847,0.783,1.606,3.866,15.778,41.761,6.799,3.597,17.566,16.5,9.534,4.649,9.977,2.945,4.067,0,388.583,0,0.75,430.463,391.866,1.873,0.7,910.312,-1224.221,1390.988
"TTL_C27",9.571,0.923,0.646,0.196,0.211,0.067,0.641,0.143,10.766,1.482,2.599,2.835,0.422,8.514,0.266,8.03,2.938,0.141,0.011,17.067,74.369,109.521,24.22,23.762,1.455,4.806,73.666,14.344,4.367,176.602,74.82,48.066,0.334,0.851,5.594,0.471,3.05,2.469,13.582,12.008,1.751,9.12,21.612,26.303,14.631,4.163,7.652,5.901,7.146,0,541.009,0,0.392,161.895,159.917,0.891,0.067,523.367,-1563.156,658.484
"TTL_C28",30.793,10.23,2.209,1.792,2.495,0.374,2.827,0.807,39.605,6.696,12.236,8.934,3.884,23.69,0.594,16.352,17.607,0.467,0.02,36.332,32.476,20.831,112.468,22.283,5.025,6.784,134.871,8.832,10.805,138.527,83.271,56.905,0.24,1.18,9.73,0.899,2.004,2.168,3.915,9.228,5.615,5.518,20.583,34.471,15.788,4.767,8.666,4.119,4.344,0,221.691,0,0.931,759.019,756.52,0.366,0.17,674.847,-2504.422,893.382
"TTL_C29",4.817,2.825,0.318,0.096,0.171,0.037,0.283,0.06,6.626,1.707,1.728,1.111,0.318,4.206,0.12,5.12,2.12,0.08,0.006,6.231,6.118,4.347,7.152,88.492,0.382,1.754,16.931,1.05,2.068,19.101,142.218,132.972,0.225,1.161,5.158,0.422,0.56,0.475,0.855,2.091,0.992,1.852,4.345,11.222,3.549,1.298,1.894,1.048,0.906,0,534.028,0,0.205,398.82,393.399,1.522,0.153,364.101,-1477.696,713.15
"TTL_C301",0.1,0.036,1.781,0.002,0.045,0.002,0.016,0,0.149,0.009,0.028,0.011,0.005,0.047,0.001,0.05,0.013,0.001,0,0.24,0.241,0.067,0.422,0.337,45.988,7.124,10.369,0.017,0.046,0.357,1.355,11.391,6.645,5.425,3.947,0.023,0.017,0.006,0.005,0.012,0.049,0.041,0.191,0.802,14.859,0.074,0.036,0.178,0.334,0,23.093,0,0.001,93.595,74.063,0.004,0.001,87.139,-87.088,303.703
"TTL_C302T309",0.209,0.513,0.978,0.019,0.008,0.003,0.011,0.005,0.605,0.036,0.11,0.025,0.032,0.169,0.003,0.141,0.068,0.004,0,0.901,0.529,0.325,0.564,4.1,2.499,63.509,19.978,0.04,0.083,1.139,11.262,95.585,0.529,16.102,2.412,0.061,0.033,0.011,0.019,0.151,0.069,0.107,0.471,3.292,14.643,0.157,0.763,0.149,0.781,0,71.051,0,0.003,177.022,177.87,0.028,0,203.504,-611.825,260.857
"TTL_C31T33",66.594,9.765,5.314,0.526,1.408,0.167,2.221,0.414,56.807,28.495,27.345,12.66,3.142,38.948,1.754,15.903,11.35,0.479,0.022,24.726,22.214,7.793,10.656,6.25,1.724,2.853,594.901,9.505,16.744,120.802,121.4,171.222,1.344,13.276,26.748,3.506,17.371,6.099,8.149,18.472,25.414,30.319,59.269,80.763,52.78,54.693,148.836,39.507,24.292,0,1472.147,0.011,14.321,198.186,203.453,7.182,15.756,3190.686,-1126.694,5979.989
"TTL_D",248.12,12.011,7.941,3.184,6.231,0.961,10.568,0.519,294.531,52.302,51.943,81.764,23.003,299.419,3.9,98.284,83.484,3.484,0.186,58.525,33.806,12.083,12.004,10.709,1.466,4.082,85.881,226.949,67.742,57.69,485.101,481.042,0.391,1.698,61.446,8.018,97.464,16.756,31.831,36.057,38.659,154.582,65.899,79.197,128.866,97.825,102.212,54.227,43.461,0,1341.7,0.001,22.894,9.576,1.83,0.408,0.361,116.526,-1998.134,3332.667
"TTL_E",25.986,1.263,1.023,0.186,0.326,0.087,0.626,0.126,32.745,3.498,7.055,21.951,2.173,19.183,0.474,7.054,5.923,1.911,0.112,7.122,2.532,1.195,1.684,0.855,0.199,0.691,9.684,5.446,168.619,22.056,54.159,23.76,0.125,0.468,6.242,0.934,9.948,1.164,1.141,3.095,4.252,26.13,11.181,15.426,56.606,13.753,21.501,4.999,3.84,0,327.581,0,104.294,63.334,0.583,0.146,0.222,41.713,-31.245,1117.139
"TTL_F",54.727,12.375,1.906,0.413,0.486,0.085,0.926,0.291,24.95,4.389,8.101,4.067,1.761,13.922,0.473,7.695,9.848,0.205,0.012,11.762,4.384,2.475,3.773,1.866,0.491,0.828,32.354,11.701,18.937,796.539,108.021,86.916,0.331,1.324,34.781,1.873,11.202,3.344,9.833,8.358,12.769,490.529,44.685,33.663,102.462,24.576,23.14,8.655,6.12,0,359.68,0.002,2.577,7437.704,7.093,2.511,2.276,161.234,-108.584,9908.817
