"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"TTL_T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458.781,0,0,0,0,0,0,0,0,458.781
"IMP_OTHER",12.078,8.334,9.302,2.915,75.894,1.511,2.204,6.523,34.121,15.953,6.428,15.548,113.677,92.122,2.733,51.261,16.796,13.872,9.356,28.496,180.232,28.976,22.363,41,12.516,8.755,26.354,15.883,4.541,72.727,80.71,22.966,16.574,30.217,15.788,2.057,19.853,3.872,24.479,13.348,28.196,5.257,9.879,10.19,7.553,16.577,26.5,8.796,2.774,0,364.277,0.014,0.623,114.385,90.274,409.857,0,0,0,2257.484
"TXS_INT_FNL",17.212,14.434,10.212,3.517,91.554,1.985,2.914,8.143,135.504,20.14,11.847,24.988,60.75,75.48,2.412,68.485,29.585,16.254,11.25,49.765,183.322,38.722,44.267,175.041,22.998,14.923,33.046,10.364,6.379,134.919,166.188,34.75,17.101,29.095,23.5,2.694,90.744,3.898,25.133,7.668,39.229,9.893,12.043,16.374,10.626,20.469,23.593,11.903,3.233,0,1163.028,0.09,2.238,325.166,233.805,0,33.241,654.424,0,4280.544
"TTL_INT_FNL",8130.295,5411.38,2516.128,1780.908,34212.544,596.364,841.118,2570.718,77097.076,4468.946,6832.103,7935.022,48756.643,27278.832,995.589,19749.684,9284.335,9287.777,4322.534,12818.415,57268.941,7607.872,7205.33,10087.416,5440.621,2396.648,7914.023,13754.638,2265.397,37678.416,36970.004,5939.748,3665.319,6189.865,6603.105,838.001,15764.298,2471.54,14061.874,7114.652,23194.083,6552.816,5156.816,5234.149,3640.722,8249.059,9447.904,4299.84,1138.425,0,227401.226,245.497,47095.055,78273.261,18293.632,5960.152,5093.598,246925.976,-220724.037,1011602.296
"VALU",28335.386,1466.357,2709.783,16028.682,17921.663,436.595,1536.056,2669.863,7528.39,1175.318,1820.493,2260.684,13991.739,6540.5,478.317,5474.438,2271.618,1416.794,603.312,3505.123,20229.727,2096.068,2306.039,5791.319,606.37,732.236,2467.161,6706.729,2301.38,12312.778,86931.771,3273.659,1895.292,1738.197,5286.9,539.588,11132.525,1995.89,10987.106,5099.767,25134.169,13193.097,7204.239,3301.198,28631.006,13937.226,4099.823,2705.921,758.219,458.781,0,0,0,0,0,0,0,0,0,402025.291
"LABR",4322.227,120.815,197.43,5934.844,948.746,138.559,465.433,551.791,2607.895,555.362,766.513,1026.769,619.437,1473.726,194.689,3025.657,883.813,581.051,278.385,1247.43,8565.2,1206.007,907.264,961.785,138.324,323.235,1135.519,802.195,626.153,9102.331,27045.945,1402.613,505.079,815.644,1627.46,620.803,5494.197,575.447,2171.256,2213.34,8238.876,1159.134,3329.941,1372.976,26644.915,12418.773,3306.101,1334.968,440.762,458.781,0,0,0,0,0,0,0,0,0,150885.597
"OTXS",148.599,11.559,36.173,0,19.612,5.794,0,168.851,0,0,0,0,109.918,0,0,33.098,0,0,0,0,0,0,0,108.672,22.023,0,0,0,0,-0.001,185.02,0,0,0,0,-454.089,-625.963,0,30.295,0,121.081,63.073,0,0,102.998,39.44,24.611,277.291,0,0,0,0,0,0,0,0,0,0,0,428.054
"CFC",3454.185,161.43,506.408,6511.427,4930.797,107.915,454.241,217.213,1134.408,158.637,261.963,353.738,2012.058,1165.042,76.932,1005.865,401.628,218.242,80.965,427.003,4322.287,250.786,288.939,1246.846,20.077,132.51,246.664,1890.845,587.678,960.141,7315.471,582.701,495.536,0,1081.103,30.188,870.379,336.332,4056.638,689.419,1804.2,4621.465,731.383,420.157,1883.093,1684.43,282.679,427.219,46.61,0,0,0,0,0,0,0,0,0,0,60945.875
"NOPS",20410.376,1172.552,1969.772,3582.411,12022.508,184.327,616.382,1732.007,3786.087,461.319,792.017,880.177,11250.327,3901.731,206.697,1409.819,986.177,617.501,243.962,1830.689,7342.24,639.275,1109.836,3474.015,425.945,276.491,1084.978,4013.688,1087.548,2250.307,52385.335,1288.344,894.677,922.553,2578.337,342.687,5393.912,1084.11,4728.916,2197.009,14970.012,7349.425,3142.915,1508.066,0,-205.417,486.432,666.443,270.847,0,0,0,0,0,0,0,0,0,0,189765.764
"OUTPUT",36465.681,6877.737,5225.912,17809.591,52134.207,1032.959,2377.174,5240.581,84625.466,5644.264,8652.596,10195.706,62748.381,33819.332,1473.906,25224.123,11555.952,10704.571,4925.846,16323.538,77498.668,9703.94,9511.369,15878.734,6046.991,3128.884,10381.184,20461.366,4566.777,49991.194,123901.775,9213.407,5560.611,7928.062,11890.006,1377.59,26896.824,4467.429,25048.98,12214.419,48328.253,19745.913,12361.055,8535.348,32271.729,22186.285,13547.727,7005.762,1896.645,458.781,0,0,0,0,0,0,0,0,0,1005063.228
