"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"TTL_C16",16.836,2.153,1.756,0.286,1.019,0.029,0.875,0.056,33.091,20.461,319.906,29.825,0.187,13.288,0.7,16.386,21.056,0.729,0.881,8.152,33.406,8.258,8.343,46.803,5.194,3.831,879.572,5.46,0.459,356.616,28.621,4.09,0.389,0.441,1.338,0.086,18.657,1.776,0.375,0.193,0.555,7.14,3.747,2.943,1.813,5.17,2.391,0.738,9.188,0,345.214,0.013,1.039,74.478,25.291,5.601,6.337,2135.505,-655.876,3862.865
"TTL_C17_18",59.202,0.864,15.869,0.256,7.061,0.12,2.378,0.26,1089.856,282.938,43.43,2332.847,1.318,120.249,44.173,181.273,139.442,5.031,5.473,41.916,558.439,74.391,72.506,149.333,2.939,20.026,593.687,18.997,6.126,76.889,513.964,40.264,13.318,9.245,7.52,14.191,211.243,380.797,26.399,30.771,83.579,11.541,117.494,130.04,160.115,352.017,59.935,19.33,85.55,0,659.181,0.066,129.547,22.308,11.562,18.869,122.228,1877.026,-2853.079,8202.31
"TTL_C19",1276.223,55.933,773.322,22.082,216.471,5.064,136.713,15.484,819.068,336.85,105.753,135.848,482.796,1842.706,28.981,270.923,467.746,220.524,49.303,105.896,411.423,171.035,132.727,557.512,12.3,50.818,671.183,1090.754,73.941,930.753,1816.7,5415.006,1919.962,4160.716,118.278,72.857,458.313,49.741,44.324,23.87,94.886,33.934,115.361,325.809,438.537,275.006,98.3,43.466,158.205,0,6022.952,0.829,127.987,21.022,53.879,32.72,263.397,8103.201,-4298.724,37460.663
"TTL_C20",2642.834,6.223,35.379,8.034,67.566,2.091,55.549,4.025,880.026,2953.683,208.567,528.618,73.811,6420.97,287.813,6281.82,548.803,57.867,46.817,197.864,2561.622,366.546,234.576,1072.376,49.157,82.413,2070.751,46.952,70.584,512.018,245.768,44.537,15.396,19.607,9.727,1.547,269.837,57.035,2.936,7.297,7.479,36.215,101.941,51.267,50.897,123.792,97.602,13.247,213.607,0,2912.508,1.795,49.755,22.268,12.137,13.935,0.115,22223.054,-23163.193,31817.466
"TTL_C21",258.467,0.171,13.513,0.531,6.597,0.178,1.558,0.091,153.146,43.109,2.026,3.554,1.116,101.709,793.37,32.682,3.891,1.241,0.777,2.122,32.36,2.598,12.892,10.013,0.444,1.489,98.621,4.41,3.533,8.713,42.256,8.49,3.587,3.653,0.653,0.543,7.315,2.195,0.386,0.248,1.211,1.031,48.032,4.947,99.526,53.785,548.053,8.087,25.969,0,3215.677,3.111,558.328,15.425,13.277,8.684,0.047,508.88,-2787.598,3990.721
"TTL_C22",205.785,3.451,32.287,3.36,32.02,0.426,11.7,0.998,1346.706,710.357,55.404,164.424,3.963,312.39,62.686,2724.339,122.701,9.961,12.46,134.769,2327.265,431.492,388.263,2420.346,19.708,170.415,1388.096,14.312,23.371,850.695,728.005,255.305,16.909,13.131,9.323,3.952,101.316,18.553,6.57,2.46,10.893,23.29,36.187,47.369,26.043,49.577,20.332,6.446,36.261,0,3152.445,0.05,3.065,328.829,115.243,1.722,0.016,14115.685,-7214.63,25898.494
"TTL_C23",117.154,1.793,4.182,1.279,28.093,0.765,21.917,0.942,546.845,73.635,47.827,7.776,2.442,105.021,25.352,242.382,2453.344,72.233,18.915,87.741,1278.697,164.963,99.004,639.951,19.454,32.174,469.406,26.72,18.635,5933.571,142.076,22.492,16.091,1.578,3.596,0.81,138.842,1.579,1.563,0.398,4.483,103.359,32.877,9.778,21.252,66.604,9.672,3.961,30.933,0,1116.708,0.023,9.205,973.407,276.336,1.198,0.003,2758.395,-2294.6,15994.828
"TTL_C24A",24.253,0.888,2.269,4.138,113.27,0.712,4.778,1.491,36.922,38.748,20.123,9.434,2.227,24.341,1.687,198.958,163.623,1980.763,77.767,2865.539,1853.08,652.21,2361.685,3871.168,174.194,660.185,1158.996,37.102,30.868,1817.637,93.943,16.711,8.692,0.869,3.964,0.196,3.656,0.431,0.327,0.134,0.79,10.245,33.795,5.649,6.348,9.514,1.108,1.906,6.49,0,3.868,0.005,0.282,8.433,2.141,0.23,0.003,1757.553,-12915.68,7250.661
"TTL_C24B",10.778,0.355,0.714,0.213,9.927,0.12,1.193,0.118,64.077,35.466,8.087,10.169,0.975,94.745,3.887,82.998,35.009,146.259,813.24,651.759,2432.046,833.993,471.874,1027.456,23.205,159.248,975.07,10.115,12.058,222.928,46.463,5.638,2.482,0.639,0.726,0.125,9.734,1.093,0.434,0.231,1.107,2.805,6.561,1.89,3.93,6.26,2.983,1.404,5.321,0,114.982,0.026,7.321,57.555,16.444,0.334,0.007,3258.873,-8298.818,3394.631
"TTL_C25",94.279,3.794,10.713,6.043,70.334,0.745,11.989,3.232,448.492,125.73,67.373,22.344,3.904,102.02,8.721,185.444,100.942,93.582,29.516,1096.715,1662.775,384.757,1281.779,2143.797,115.038,304.32,1220.605,33.57,10.93,1614.902,195.343,31.13,11.462,3.905,4.923,0.661,61.788,3.972,6.257,1.882,2.345,26.907,47.079,30.92,77.482,30.338,6.228,4.258,26.828,0,1178.817,0.048,8.47,2478.154,698.058,2.143,0.01,6292.862,-10110.964,12379.687
"TTL_C26",17.923,0.616,4.073,0.513,12.193,0.1,1.79,0.387,27.691,37.032,3.129,11.272,2.382,41.209,4.478,42.968,13.615,4.881,3.167,40.888,35300.386,604.388,390.366,628.451,39.818,83.749,416.35,42.696,11.056,173.525,232.697,18.854,11.36,22.106,5.273,4.029,41.61,45.532,190.923,60.955,22.039,5.028,92.638,33.199,56.981,92.218,35.587,8.208,44.951,0,11636.096,3.998,1397.041,23568.339,6568.602,11.358,0.468,46469.277,-36664.206,91976.253
"TTL_C27",19.595,0.404,6.401,0.967,7.533,0.222,5.416,0.824,30.654,16.035,3.045,8.539,1.172,16.836,2.262,32.218,16.401,6.571,5.914,50.426,3470.385,1689.668,434.662,1314.716,21.137,114.285,380.189,167.718,6.464,646.918,189.472,40.32,14.188,8.092,3.064,0.973,51.891,10.455,47.019,8.148,3.866,7.082,44.676,21.868,37.173,27.143,9.937,8.307,24.29,0,1205.224,0.064,6.258,4803.418,1344.143,5.505,4.256,13650.696,-15247.524,14807.578
"TTL_C28",43.09,4.159,13.937,6.195,69.965,0.796,15.094,2.999,81.458,50.972,11.308,19.734,4.765,34.037,3.756,55.428,69.875,16.386,6.022,66.189,558.04,160.653,1252.999,749.601,47.817,92.96,403.927,56.255,10.741,273.365,125.455,28.402,6.215,6.351,3.19,1.109,11.201,4.687,5.494,2.52,7.063,2.188,24.578,33.381,22.287,17.588,7.677,3.657,8.503,0,78.049,0.745,54.803,8715.098,2437.599,2.242,0.003,14323.515,-13489.524,16626.595
"TTL_C29",6.267,1.732,1.953,0.129,3.218,0.076,1.445,0.169,9.4,5.686,1.267,1.32,0.536,4.283,0.533,9.175,7.986,1.716,1.646,7.716,92.238,24.644,48.878,6146.734,2.175,32.54,42.107,5.219,1.748,26.351,509.233,127.372,9.218,13.994,2.768,0.773,3.251,1.254,1.28,0.747,1.699,0.898,4.87,13.553,6.141,5.901,1.934,1.177,2.21,0,3010.432,0.239,39.1,11051.724,3101.281,9.202,0.207,29292.377,-10670.508,43031.213
"TTL_C301",0.361,0.03,19.558,0.018,2.17,0.009,0.162,0.005,0.942,0.259,0.093,0.069,0.021,0.209,0.02,0.454,0.182,0.158,0.06,1.56,11.841,1.255,8.789,28.15,689.833,171.288,48.309,0.261,0.07,2.327,3.861,10.921,284.628,68.345,2.277,0.053,0.324,0.031,0.022,0.011,0.108,0.052,0.506,1.614,37.464,0.533,0.056,0.25,0.989,0,12.41,0.002,0.141,2169.297,608.111,0.025,0.003,1764.141,-3176.54,2778.101
"TTL_C302T309",0.666,0.284,8.566,0.09,0.388,0.01,0.091,0.029,2.352,0.729,0.188,0.184,0.074,0.644,0.066,1.072,0.489,0.737,0.177,3.453,24.201,4.382,8.898,208.461,29.803,1195.443,73.392,0.462,0.105,4.106,27.085,72.888,18.469,162.197,1.242,0.128,0.515,0.097,0.111,0.114,0.195,0.115,0.909,5.713,29.515,1,0.547,0.191,1.709,0,488.137,0.047,5.252,1807.593,505.637,0.169,0,3489.297,-1978.534,6209.881
"TTL_C31T33",220.846,8.645,79.253,3.922,86.475,0.78,28.425,3.383,255.167,510.494,31.686,55.428,7.88,103.552,20.391,92.722,94.51,37.616,14.02,62.104,1119.683,100.732,149.468,355.615,25.252,70.661,4829.866,150.196,40.834,414.14,360.195,226.022,84.739,260.236,20.403,9.679,278.507,28.763,34.159,14.857,61.363,26.514,99.059,120.047,164.972,453.944,183.563,66.902,130.815,0,8100.871,1.372,550.641,4417.128,1032.34,41.86,494.517,13459.65,-4353.719,35343.142
"TTL_D",1522.198,21.078,225.719,47.392,758.749,8.858,245.706,8.249,3016.092,2382.608,224.077,784.128,158.835,1698.884,97.972,1461.424,1459.937,578.171,254.771,527.831,3917.864,444.875,557.344,1742.178,56.564,250.109,1400.759,6429.19,526.8,509.052,3007.885,1181.391,39.894,48.949,91.283,46.023,3534.015,176.476,270.657,56.095,218.238,326.818,233.615,285.289,836.364,1730.978,473.049,205.447,539.544,0,9497.868,1.499,411.261,9.248,3.712,2.499,0.023,292.777,-1638.213,53200.096
"TTL_E",100.405,0.805,11.509,1.373,15.643,0.252,6.384,0.639,171.021,70.103,8.492,60.547,4.961,49.29,5.15,37.379,40.567,86.769,41.578,20.665,106.461,15.077,22.57,48.182,2.296,14.154,57.241,53.416,204.513,49.871,140.67,28.2,7.316,3.123,4.444,2.306,247.133,4.821,2.767,1.47,12.154,22.521,15.67,15.577,135.896,167.248,37.407,12.664,34.488,0,832.223,7.185,581.688,2.7,0.51,0.893,0.017,0.391,-37.924,3590.871
"TTL_F",223.447,16.457,36.779,4.185,35.537,0.486,13.064,3.287,83.203,67.407,10.791,15.724,6.753,34.965,3.991,41.553,53.754,14.901,8.481,46.824,161.872,30.442,43.848,93.668,7.684,17.392,230.935,259.688,101.733,5453.716,433.626,142.556,16.939,12.513,37.584,7.103,260.2,19.967,60.334,5.716,47.127,682.853,188.461,43.29,522.067,321.467,71.288,20.028,50.668,0,153.175,4.649,40.753,29767.124,3.228,15.306,0.031,0.512,-168.251,39882.884
"TTL_G",3997.349,47.979,592.635,20.155,259.753,4.019,100.886,11.052,9174.983,4219.388,264.761,724.919,664.71,3030.045,491.76,2889.653,971.211,581.296,171.881,1058.906,9200.729,1134.957,1542.919,4209.079,209.04,615.588,3585.611,1263.409,88.897,2765.08,2099.309,2424.82,723.006,1394.418,69.468,42.225,3520.55,196.29,88.319,39.407,93.279,74.795,236.304,388.303,414.293,478.943,440.49,73.907,264.21,0,33787.279,13.106,884.467,13407.069,1340.93,257.223,429.04,31507.056,-30072.678,118508.479
"TTL_H49",510.331,30.118,73.822,17.026,198.101,1.749,87.944,6.74,1439.972,525.797,111.278,165.894,324.009,455.47,46.216,388.108,417.747,161.846,50.818,250.758,1576.486,238.756,329.899,836.726,27.603,120.934,747.979,596.436,26.97,627.721,1664.249,1329.381,88.503,113.834,102.759,93.056,376.229,74.495,25.323,10.598,49.533,21.068,83.973,156.908,150.298,239.018,74.765,20.831,80.077,0,6387.745,2.205,460.86,1530.204,113.625,337.083,1224.732,5480.008,-5903.007,24781.608
"TTL_H50",119.631,11.35,54.416,2.346,72.571,0.29,16.995,0.982,313.359,167.732,24.909,46.941,236.981,183.331,14.23,139.891,86.99,62.092,22.928,90.13,631.852,88.836,109.095,239.842,14.648,40.408,203.954,353.255,4.383,171.2,417.327,154.202,1641.444,36.908,60.15,4.338,87.367,15.702,5.823,2.351,4.98,3.882,20.862,75.795,25.921,21.992,12.178,3.973,11.398,0,2211.906,0.443,34.177,541.549,51.857,75.421,1083.939,4750.335,-4794.912,10086.875
"TTL_H51",122.78,7.316,17.934,2.113,126.112,0.285,14.094,1.487,276.58,216.21,19.484,50.299,257.734,181.238,24.064,142.046,88.913,47.662,22.868,79.238,682.895,116.957,136.731,241.421,15.839,50.722,265.564,384.715,9.297,200.881,596.399,100.722,34.129,1414.728,81.903,69.542,139.742,39.477,25.639,21.299,124.302,19.929,77.607,1006.742,184.322,132.709,44.147,22.36,60.236,0,2784.305,0.38,32.362,1242.378,13.908,223.957,694.849,6293.381,-6901.469,12383.463
"TTL_H52",106.669,6.655,46.348,4.988,48.579,0.503,15.461,2.442,351.647,149.535,30.122,47.311,60.575,107.822,12.793,86.838,74.376,27.577,10.119,50.971,366.682,59.003,73.79,287.738,8.056,32.181,189.003,104.973,8.185,118.632,1313.65,879.829,650.16,1001.002,233.262,28.561,80.61,18.243,15.367,5.653,13.285,4.716,27.578,78.404,53.806,24.034,8.134,7.415,18.601,0,355.036,4.237,15.036,209.966,36.266,19.947,2.967,484.753,-2839.734,5240.355
"TTL_H53",33.099,0.908,5.684,0.687,7.024,0.057,2.029,0.47,31.653,49.572,5.125,12.16,0.573,11.407,3.618,14.977,8.007,1.58,0.922,7.488,78.841,10.341,22.624,37.839,1.339,6.111,51.174,27.397,8.233,30.439,593.901,46.181,5.557,15.087,13.58,374.126,116.992,52.505,52.053,10.94,167.913,16,49.86,58.959,148.306,90.927,37.536,10.94,62.116,0,298.974,0.018,23.401,1.912,4.806,7.726,22.674,503.893,-169.215,3089.046
"TTL_I",78.99,9.484,20.881,3.21,69.707,1.452,22.402,2.999,272.795,296.182,31.395,41.373,8.652,132.277,26.481,152.576,64.568,21.315,11.387,75.12,701.034,116.984,138.864,192.297,10.6,50.048,326.781,96.82,32.211,349.958,1295.728,453.959,142.408,438.98,56.695,26.827,871.385,139.863,75.509,76.152,292.49,55.845,310.869,1420.109,574.503,784.124,341.266,123.319,318.995,0,27465.496,89.426,3503.326,4.376,0.609,1876.402,3120.387,0.18,-1938.238,45279.833
"TTL_J58T60",11.561,0.786,2.635,0.2,7.252,0.05,1.585,0.26,128.224,41.23,4.137,17.472,1.445,28.014,9.806,19.326,9.733,2.311,1.551,6.358,126.553,22.36,17.727,50.264,1.961,15.257,81.812,15.049,4.757,26.933,357.454,45.951,7.293,28.35,5.08,4.668,304.875,3298.939,346.455,50.276,57.397,25.684,845.936,116.634,98.676,242.115,30.612,100.855,87.992,0,1965.799,33.152,1060.525,898.76,7.329,25.626,33.88,256.324,-3727.193,7266.054
"TTL_J61",45.833,3.58,22.044,2.581,46.227,0.171,8.009,1.212,108.764,147.923,16.195,27.269,3.258,32.825,14.636,49.58,29.336,6.368,5.025,31.438,516.945,50.875,85.815,189.216,4.414,23.568,207.041,54.409,15.442,156.181,826.337,163.446,36.468,50.908,21.848,27.234,413.842,159.501,1268.864,80.436,279.038,67.692,148.002,230.425,351.695,220.341,83.185,35.546,141.132,0,5686.945,0.921,118.718,28.143,1.8,96.4,482.9,1875.405,-4358.447,10444.901
"TTL_J62_63",12.877,0.664,3.298,0.688,13.574,0.083,3.077,0.416,89.08,55.775,5.09,14.772,2.912,30.891,10.434,28.102,16.24,4.268,2.329,14.084,346.14,30.498,31.816,63.084,3.366,14.355,84.997,40.582,10.03,57.79,307.276,41.957,16.526,31.663,9.025,9.17,84.799,60.391,78.115,185.797,132.119,18.757,85.42,82.02,106.585,98.275,20.408,10.579,32.142,0,204.406,2.664,112,3696.37,14.598,7.728,0.349,768.67,-2426.65,4782.47
