"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"TTL_C302T309",0.123,0.278,0.263,0.103,0,0.123,0.055,0.017,0.528,0.029,0.108,0.356,0.186,0.446,0.027,0.14,0.124,0.473,0.423,1.527,1.12,1.166,4.875,4.51,21.376,40.517,18.756,0.338,0.151,2.388,8.068,18.636,3.856,23.196,2.508,0.059,0.116,0.112,0.102,0.86,0.276,0.216,1.091,2.268,21.426,0.301,2.158,0.284,0.589,0,119.747,0.018,0.878,482.097,182.421,0.096,0,298.804,-901.067,369.645
"TTL_C31T33",89.354,19.433,5.083,12.908,0,23.928,36.486,4.168,130.63,13.218,43.07,181.255,105.038,96.415,7.589,21.722,51.347,131.863,66.219,104.821,132.487,72.344,245.756,19.607,28.293,6.467,284.845,189.382,57.134,358.798,189.502,144.251,49.084,112.295,92.129,5.852,55.409,22.135,27.725,62.717,45.656,65.138,139.932,107.336,162.092,77.843,340.701,69.679,45.841,0,1616.177,0.046,17.114,747.459,168.335,24.982,11.225,2162.169,-2433.344,6669.139
"TTL_D",129.557,14.716,4.768,31.057,0,64.22,69.527,3.02,377.325,33.611,72.388,747.696,411.049,369.876,14.725,69.105,173.811,436.9,270.924,179.52,106.961,77.492,195.614,25.107,27.378,5.923,87.418,1971.378,149.318,270.032,622.15,204.469,11.436,17.05,137.711,13.429,382.65,46.392,61.344,81.873,105.721,338.75,177.018,112.223,403.712,279.266,631.313,172.216,153.665,0,4461.617,0.044,11.603,364.587,2.699,1.416,0.914,245.916,-732.51,14699.089
"TTL_E",27.247,2.029,1.024,4.186,0,11.037,8.821,2.26,79.317,4.441,14.698,387.638,55.263,50.215,3.773,9.728,22.894,409.842,283.747,39.494,17.59,15.21,47.744,3.99,6.818,1.822,16.85,76.549,758.855,223.209,139.153,21.127,4.453,2.655,29.655,2.992,81.36,9.847,6.728,19.942,28.357,120.556,131.815,39.447,346.288,85.825,236.033,35.628,36.241,0,752.791,0.015,34.956,141.69,0.656,0.507,0.212,198.251,-59.216,5034.255
"TTL_F",53.162,28.162,2.129,7.923,0,10.709,11.47,2.829,35.866,3.285,11.936,41.719,45.078,27.594,2.007,7.343,21.543,38.604,30.449,47.54,16.762,17.487,50.339,4.711,10.739,1.314,66.625,197.581,89.59,5429.754,229.274,70.43,8.477,7.658,144.37,5.736,73.043,14.911,35.742,22.914,54.447,1980.883,225.084,73.866,653.207,143.424,263.776,48.722,48.1,0,57,0.025,435.939,35465.294,3.258,8.729,0.934,52.266,-229.448,46212.312
"TTL_G",566.766,188.07,15,34.718,0,84.372,77.877,9.19,1411.939,137.748,669.07,1685.917,848.334,1962.67,110.507,458.255,288.928,767.44,478.697,778.437,1354.595,597.088,1681.573,252.997,234.05,32.652,415.063,390.875,188.573,2547.042,1807.044,945.22,126.504,154.112,268.808,35.561,580.962,347.379,114.183,284.286,222.855,323.075,559.191,650.066,524.646,265.467,1315.328,200.244,236.046,0,11928.205,2.477,502.006,3710.624,376.296,146.828,82.575,8786.917,-12489.185,40276.163
"TTL_H49",150.919,112.475,4.181,55.611,0,64.76,128.275,9.993,595.945,32.575,234.234,644.756,519.827,396.975,25.434,81.853,220.385,366.775,237.784,244.172,214.118,149.789,394.136,49.125,41.194,8.365,128.61,247.173,124.837,797.826,1604.208,1140.679,57.904,35.605,802.84,144.171,146.555,126.461,27.501,60.068,112.573,95.951,215.721,222.194,345.468,198.975,508.652,80.809,121.955,0,2129.51,0.159,296.459,664.143,30.416,193.906,169.402,816.898,-3894.268,12737.015
"TTL_H50",10.542,16.475,1.813,1.756,0,3.197,7.893,0.412,43.237,3.245,24.328,52.83,94.481,39.133,2.107,8.505,11.821,36.473,24.418,24.407,30.996,18.951,41.411,4.219,5.34,0.903,14.419,19.495,4.793,76.755,154.746,47.819,442.527,6.853,177.733,2.791,15.058,8.278,3.87,9.661,10.852,15.894,27.54,24.578,29.018,10.082,31.643,9.264,7.858,0,276.533,0.071,21.57,115.447,6.379,43.48,34.064,1704.78,-609.975,3252.772
"TTL_H51",8.736,8.435,0.322,0.913,0,1.917,4.079,0.463,27.724,2.955,16.802,37.912,29.895,24.952,2.908,6.127,8.292,10.845,10.388,12.529,23.079,19.519,40.954,3.016,3.635,1.033,13.199,11.302,6.774,76.484,149.171,18.798,4.526,195.15,162.825,28.772,17.57,15.949,8.144,33.517,81.336,26.654,84.954,86.628,121.344,30.765,78.839,26.025,33.647,0,546.44,0.014,3.525,68.608,2.708,128.915,122.141,758.842,-512.372,2738.618
"TTL_H52",57.407,39.104,5.425,22.849,0,26.663,34.97,5.002,269.527,14.862,101.508,313.006,317.465,156.906,11.641,30.621,67.148,121.748,86.713,99.636,82.67,67.139,163.141,26.731,18.584,4.315,63.456,93.258,58.263,325.083,1502.21,936.94,529.197,542.46,1971.821,68.884,69.598,46.816,24.939,51.086,59.148,58.295,133.399,132.33,191.892,45.443,119.874,47.895,52.267,0,869.211,0.158,113.049,250.375,13.071,11.139,25.854,881.121,-1542.209,9891.105
