"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"TTL_C16",45.595,0.067,0.667,0.119,2.847,0.122,0.428,0.199,92.831,30.737,365.731,35.684,2.784,19.546,9.012,37.667,15.153,1.929,2.144,7.468,3.197,15.572,2.515,10.296,0.784,0.206,309.764,15.215,0.872,458.789,18.862,5.062,0.491,0.447,6.294,0.07,18.947,1.645,1.1,0.163,0.461,23.048,4.192,1.635,1.514,3.204,9.146,1.397,10.389,0,2137.845,0.012,0.046,16.605,10.181,2.985,6.86,102.819,-1045.213,2828.147
"TTL_C17_18",43.963,0.016,1.363,0.071,7.874,0.137,0.471,0.32,560.37,96.948,16.266,900.764,11.23,43.26,69.351,32.956,26.861,3.171,3.866,12.427,11.418,29.415,4.721,6.942,0.288,0.385,70.801,36.442,3.831,36.857,153.387,11.819,3.28,2.297,15.324,4.333,77.723,249.062,58.78,13.038,64.132,12.136,112.538,61.753,89.888,145.689,148.851,25.894,78.742,0,2352.566,0.048,10.381,19.977,14.359,10.101,31.468,336.406,-1246.166,4890.591
"TTL_C19",1703.426,0.989,130.091,4.795,235.848,10.566,33.135,26.014,931.725,177.576,73.383,95.785,3847.722,1156.653,80.066,58.234,189.566,191.428,53.254,45.175,11.143,99.868,13.04,38.821,1.1,0.947,121.832,1808.298,48.943,746.929,450.349,1748.253,585.81,867.139,319.763,19.456,281.526,26.848,69.011,11.345,56.332,34.609,64.034,78.934,189.054,97.814,281.547,42.076,116.652,0,17277.554,1.117,2.038,59.903,76.182,17.673,117.323,3315.892,-5079.499,33065.088
"TTL_C20",849.644,0.04,3.283,0.481,21.191,1.328,4.055,2.004,225.752,390.103,34.625,94.705,240.436,1052.31,198.522,479.499,60.737,24.119,25.065,20.707,15.261,51.299,5.666,17.876,1.042,0.367,105.404,55.822,9.131,114.731,20.434,28.903,9.746,13.741,10.617,0.38,39.079,6.995,2.039,0.932,1.806,13.431,8.23,5.183,7.707,11.23,111.622,3.616,26.158,0,4898.502,0.02,0.609,789.337,272.448,7.419,19.06,5856.335,-5388.95,10881.832
"TTL_C21",30.485,0.001,0.215,0.016,0.95,0.038,0.067,0.077,18.543,4.879,0.535,1.09,2.159,9.721,174.826,3.435,0.786,0.904,0.411,0.786,0.291,1.024,0.323,0.548,0.024,0.016,2.621,1.42,0.249,3.671,1.406,0.715,0.243,0.292,0.307,0.019,1.394,0.211,0.509,0.154,0.16,0.239,1.869,0.198,3.452,1.504,339.908,0.606,1.536,0,3678.452,0.014,0.418,688.804,234.559,4.595,24.915,236.846,-1739.271,3744.167
"TTL_C22",119.641,0.021,1.636,0.24,12.47,0.383,1.216,0.634,394.782,125.128,14.276,42.457,16.733,105.961,66.899,283.013,69.062,6.813,5.587,19.275,19.205,78.725,11.63,51.234,0.647,0.925,94.231,10.688,4.608,440.695,52.962,24.768,1.866,0.974,7.889,0.326,24.034,2.912,2.912,0.376,1.64,19.152,6.498,4.247,3.965,6.542,32.997,2.209,9.701,0,1548.039,0.008,0.082,64.847,22.635,0.901,2.099,900.636,-1289.7,3454.333
"TTL_C23",107.703,0.022,0.594,0.247,21.545,1.855,7.881,1.56,233.7,26.771,21.256,4.513,23.591,59.459,49.84,51.361,692.738,81.604,67.199,24.473,20.813,60.986,6.188,27.76,1.108,0.369,64.888,42.995,5.947,3023.629,20.92,5.112,3.267,0.383,6.349,0.142,53.123,0.541,1.711,0.135,1.285,99.856,9.91,1.785,6.531,14.759,28.212,2.667,12.538,0,2007.553,0.01,0.131,261.964,11.602,0.633,0.266,906.375,-476.025,7714.33
"TTL_C24A",50.963,0.024,0.661,1.362,188.488,2.258,1.785,3.777,62.799,35.301,21.552,11.98,30.745,24.068,7.872,100.372,101.689,2502.704,125.964,1815.568,71.998,578.394,346.41,404.805,23.896,18.132,356.816,98.735,35.688,2182.042,29.939,9.195,4.36,0.719,16.207,0.09,4.231,0.342,0.735,0.091,0.653,20.413,22.985,1.15,4.167,5.073,6.052,2.794,11.737,0,63.469,0.001,6.081,7.786,1.117,0.121,0.406,1093.637,-3059.198,7461.202
"TTL_C24B",22.817,0.017,0.104,0.12,32.129,0.765,0.792,0.46,198.017,45.479,16.388,23.442,16.176,177.213,32.1,75.517,43.738,402.172,2680.4,866.691,198.164,1560.119,144.461,224.5,6.515,9.147,620.916,51.519,32.118,537.916,30.016,4.857,2.211,0.239,4.939,0.033,12.755,1.069,0.868,0.131,1.065,8.675,5.224,0.384,2.698,0.6,9.093,1.866,13.242,0,152.009,0.001,0.467,38.174,9.211,0.174,0.73,936.69,-2293.183,6964.147
"TTL_C25",131.626,0.057,2.457,0.963,58.63,1.183,2.717,3.906,363.829,80.715,33.567,24.678,26.621,62.8,35.046,121.316,33.66,72.827,23.539,297.048,32.043,165.287,83.348,108.579,6.662,3.819,183.116,63.064,6.854,851.186,46.778,19.028,5.025,6.526,13.423,0.272,33.071,2.34,9.218,0.934,1.567,26.823,15.499,5.524,22.686,8.858,26.21,3.85,16.628,0,2068.481,0.014,0.274,2294.225,745.667,1.129,0.342,499.945,-1887.94,6867.537
