"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"TTL_J58T60",0.062,0.004,0.008,0.007,0.006,0.02,0.01,0.005,0.038,0.016,0.005,0.001,0.005,0.005,0.005,0.001,0.006,0,0,0.002,0,0,0,0,0,0,0.008,0.139,0.019,0.061,0.542,0.027,0,0.015,0.001,0.01,0.092,5.125,1.323,0.081,0.169,0.166,1.012,0.035,0.654,0.102,0.012,0.293,0.049,0,17.266,0.025,2.495,32.679,0,0.884,0.296,8.553,-9.841,62.499
"TTL_J61",0.806,0.126,0.156,0.968,0.426,0.961,0.533,0.346,0.173,0.334,0.16,0.016,0.186,0.052,0.078,0.017,0.148,0.001,0.001,0.03,0.015,0.005,0,0.003,0.001,0.001,0.246,7.275,0.84,2.606,15.821,1.167,0.01,0.326,0.048,0.915,1.411,2.488,57.866,1.767,11.793,5.563,2.685,0.948,32.632,1.859,0.612,1.22,2.972,0,220.231,0.002,0.745,2.225,0,3.308,4.371,6.705,-67.241,328.959
"TTL_J62_63",0.094,0.004,0.009,0.021,0.011,0.052,0.02,0.012,0.036,0.03,0.008,0.001,0.012,0.01,0.006,0.002,0.011,0,0.001,0.004,0.002,0.001,0,0,0,0,0.014,0.339,0.039,0.12,0.382,0.025,0,0.029,0.001,0.021,0.031,0.036,0.241,0.205,0.344,0.096,0.084,0.026,0.587,0.051,0.016,0.025,0.08,0,1.074,0.001,0.104,40.15,0,0.264,0.133,13.043,-3.249,54.662
"TTL_K",13.683,0.73,0.989,3.563,2.533,10.881,2.701,3.333,1.682,1.877,0.86,0.097,2.257,0.606,0.331,0.163,1.3,0.02,0.03,0.358,0.073,0.044,0.003,0.017,0.006,0.007,1.209,58.102,4.855,14.71,49.359,6.32,0.065,2.6,0.165,1.21,2.875,1.437,6.633,1.592,147.813,85.715,5.706,2.901,44.411,3.139,0.754,2.294,4.137,0,377.315,0.053,2.878,14.431,0,3.18,4.021,39.982,-170.13,767.873
"TTL_L",0.607,0.115,0.108,0.645,0.381,1.203,0.627,0.383,0.326,0.663,0.171,0.022,0.268,0.073,0.068,0.026,0.211,0.001,0.001,0.051,0.015,0.005,0,0.003,0.002,0.001,0.388,6.936,0.553,4.193,51.359,1.312,0.011,0.349,0.111,0.793,4.186,1.31,5.043,1.413,10.307,20.539,3.177,1.157,18.974,2.949,0.76,1.911,3.902,0,837.514,0.147,2.033,218.405,0,13.801,15.529,2.747,-15.903,1221.881
"TTL_M",2.511,0.032,0.061,0.377,0.2,1.496,0.335,0.337,0.389,0.251,0.076,0.01,0.116,0.066,0.085,0.016,0.132,0.001,0.001,0.022,0.014,0.005,0,0.003,0.001,0.001,0.13,5.408,0.523,1.723,8.119,0.255,0.003,0.166,0.016,0.11,0.4,0.809,1.569,0.59,4.177,2.22,3.242,0.438,7.689,0.975,0.158,0.589,0.738,0,15.694,0.046,2.061,86.624,0.04,1.476,2.311,31.834,-7.57,179.098
"TTL_N",0.767,0.07,0.071,0.465,0.315,1.396,0.511,0.52,0.201,0.138,0.065,0.008,0.107,0.045,0.041,0.014,0.116,0.001,0.001,0.021,0.007,0.003,0,0.002,0.001,0.001,0.11,3.676,0.479,1.75,4.396,0.594,0.014,0.419,0.026,0.244,0.328,0.385,1.311,0.34,2.006,1.499,0.759,0.529,4.929,0.588,0.139,0.336,0.553,0,27.881,0.008,2.135,12.463,0,2.629,1.912,15.996,-5.878,87.446
"TTL_O",1.337,0.131,0.098,0.487,0.101,1.048,0.292,0.327,0.322,0.222,0.159,0.012,0.12,0.052,0.063,0.014,0.1,0.001,0.001,0.028,0.004,0.003,0,0.002,0.001,0.001,0.109,9.196,1.216,2.688,6.355,1.214,0.007,0.178,0.023,0.201,0.408,0.267,1.35,0.186,2.562,3.942,0.751,0.262,23.692,0.832,0.181,0.545,0.703,0,400.872,0.114,1585.157,0.56,0,0.516,0.114,0.448,-1.364,2048.21
"TTL_P",0.069,0.009,0.009,0.013,0.016,0.082,0.034,0.018,0.02,0.012,0.006,0,0.021,0.004,0.006,0.001,0.009,0,0,0.002,0.001,0,0,0,0,0,0.012,0.434,0.065,0.107,0.355,0.046,0.002,0.052,0.003,0.015,0.022,0.026,0.224,0.068,0.454,0.137,0.16,0.043,2.644,1.266,0.034,0.054,0.064,0,220.004,2.227,129.717,0.356,0,11.728,5.533,0.242,-11.989,364.436
"TTL_Q",0.026,0.001,0.004,0.008,0.002,0.015,0.003,0.003,0.008,0.03,0.002,0,0.001,0.001,0.005,0,0.002,0,0,0.001,0,0,0,0,0,0,0.004,0.036,0.006,0.027,0.048,0.006,0,0.003,0,0.002,0.008,0.002,0.007,0.003,0.018,0.012,0.009,0.003,0.141,0.012,0.074,0.004,0.009,0,42.751,0.496,46.586,0.285,0,2.967,3.668,0.1,-3.132,94.267
