"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"TTL_C26",4.135,0.648,0.012,0.266,0.001,0.056,0.889,0.56,6.167,1.949,1.453,5.699,4.591,7.606,0.394,12.339,5.387,8.665,3.022,42.43,1587.799,281.785,203.003,489.03,0.155,13.247,56.509,113.426,6.095,89.969,120.392,11.71,0.142,0.917,20.74,3.626,3.301,15.556,97.487,149.493,12.446,8.311,101.369,77.335,38.822,17.582,39.961,27.94,16.488,0,947.252,0.07,3.91,940.799,357.406,4.94,1.558,2488.597,-4026.99,4428.45
"TTL_C27",17.98,1.745,0.046,1.091,0.001,0.251,5.341,2.46,21.419,4.299,4.674,14.128,7.51,12.627,0.566,31.032,17.242,35.579,9.785,114.206,331.378,1334.168,442.505,1697.912,0.176,35.079,135.336,753.612,15.381,554.549,180.894,50.452,0.434,1.913,33.218,2.514,8.093,8.301,50.786,48.681,7.745,31.417,112.52,105.216,60.319,13.205,21.286,42.789,16.959,0,718.854,0.149,5.234,389.524,131.956,2.349,1.102,4016.924,-6294.505,5370.411
"TTL_C28",23.509,6.262,0.067,4.386,0.006,0.641,10.355,6.242,34.299,7.186,9.91,22.049,22.164,17.234,0.642,41.076,45.035,63.929,10.341,153.587,66.534,148.097,1021.304,991.251,0.305,26.355,131.772,260.725,18.447,244.286,111.753,35.424,0.193,1.459,28.422,2.285,3.883,3.46,8.134,16.985,9.761,12.328,56.845,50.567,34.164,7.683,12.709,15.189,5.809,0,137.637,0.206,5.039,3059.109,1160.62,0.965,0.52,6160.45,-6804.623,7524.973
"TTL_C29",9.136,5.688,0.024,0.437,0.001,0.171,2.736,1.145,16.552,4.48,3.901,7.071,5.383,8.206,0.361,31.792,17.153,23.395,6.243,61.276,50.533,89.988,146.807,13850.363,0.058,21.548,43.215,77.068,13.819,97.111,528.357,233.909,0.463,2.292,46.836,3.304,3.277,2.821,6.164,13.264,17.872,11.104,41.266,54.071,23.693,6.715,9.042,12.331,4.307,0,1434.203,0.659,12.55,2021.38,765.414,4.014,2.831,34243.273,-18304.377,35796.699
"TTL_C301",0.045,0.009,0.001,0.007,0,0.001,0.015,0.01,0.116,0.017,0.035,0.033,0.031,0.04,0.001,0.102,0.08,0.462,0.037,1.332,0.184,0.399,1.68,3.192,0.028,0.347,0.357,0.372,0.034,1.004,0.24,0.116,0.033,0.029,0.14,0.004,0.01,0.006,0.015,0.025,0.011,0.053,0.103,0.109,0.345,0.015,0.019,0.034,0.018,0,4.229,0,0.005,17.793,6.789,0.011,0,0.664,-35.563,5.23
"TTL_C302T309",0.062,0.116,0.01,0.019,0,0.002,0.016,0.016,0.199,0.027,0.033,0.035,0.02,0.067,0.003,0.216,0.083,0.547,0.081,1.558,0.527,0.945,2.355,69.365,0.061,94.971,8.787,0.445,0.059,0.893,5.063,17.693,0.107,3.198,2.244,0.054,0.019,0.007,0.016,0.091,0.053,0.064,0.445,1.202,10.422,0.089,0.418,0.201,0.373,0,105.991,0.001,0.053,249.179,95.593,0.073,0,267.959,-192.002,750.124
"TTL_C31T33",60.247,7.051,0.162,1.88,0.004,0.368,11.354,3.886,53.052,20.85,26.488,37.041,26.509,27.188,1.5,40.483,37.014,76.311,11.735,79.295,45.636,47.007,92.152,259.81,0.075,11.03,215.632,373.981,28.267,177.695,150.361,105.356,1.035,11.21,74.04,6.399,17.168,7.557,16.741,34.526,26.294,39.836,108.385,105.85,79.908,46.533,113.39,86.366,18.718,0,1008.079,0.29,188.514,162.531,37.938,18.972,5.733,1438.089,-2148.08,3535.44
"TTL_D",196.634,10.154,0.296,10.977,0.02,2.274,51.742,6.818,294.571,65.201,47.869,253.612,248.752,233.395,4.359,278.086,282.962,591.512,111.645,275.463,106.49,112.403,161.35,640.797,0.129,22.017,80.867,8425.547,159.456,148.583,947.468,315.79,0.323,1.668,207.048,25.002,164.869,36.188,81.521,88.711,93.17,282.623,215.366,192.918,328.32,191.805,173.149,251.337,75.711,0,4404.933,0.385,6.879,49.784,0.537,1.075,0.989,766.451,-1259.208,20468.794
"TTL_E",19.138,0.943,0.026,0.502,0.001,0.124,2.242,0.855,26.663,4.116,3.976,39.837,12.118,12.351,0.415,15.406,14.271,175.932,36.405,21.263,6.304,8.091,13.938,37.525,0.01,2.255,6.23,120.83,198.898,49.109,73.884,14.59,0.093,0.276,19.335,2.311,16.03,1.899,2.269,5.341,8.199,38.763,26.412,28.717,92.758,25.25,27.776,18.635,6.901,0,550.24,0.336,233.716,59.566,0.456,0.384,0.727,48.881,-46.612,2086.905
"TTL_F",105.696,28.104,0.17,3.459,0.004,0.47,11.191,8.321,53.723,13.711,20.771,25.039,36.409,26.252,1.353,47.617,56.462,71.791,15.419,107.507,34.153,42.759,70.349,199.672,0.074,7.556,78.656,1090.595,108.722,4201.65,455.49,141.507,0.502,2.073,279.811,14.063,39.65,14.982,60.135,37.986,68.466,1629.062,374.295,191.016,650.752,116.652,94.675,94.952,25.518,0,1142.639,1.041,33.457,9460.652,3.524,6.619,5.985,366.555,-187.571,21592.14
"TTL_G",426.11,49.484,0.434,5.549,0.008,1.168,24.649,10.209,719.259,213.531,163.532,253.2,205.384,363.703,29.378,649.414,235.338,473.919,79.758,681.623,626.7,553.315,838.77,3871.322,0.468,63.669,321.911,778.528,79.111,1156.42,1130.12,471.387,2.547,15.271,225.218,27.27,181.977,53.928,77.301,173.008,94.471,165.85,430.242,385.014,232.034,82.764,440.512,179.018,56.954,0,8134.78,4.91,621.298,2208.729,334.541,111.485,76.34,6257.829,-10774.724,24275.936
"TTL_H49",97.592,30.643,0.11,7.223,0.008,0.878,35.594,8.459,208.971,33.229,64.293,88.323,130.574,85.696,3.63,124.783,146.145,199.011,38.933,177.249,97.75,120.989,166.284,684.661,0.089,14.325,78.353,409.141,40.871,303.697,964.22,697.269,1.053,3.763,485.555,103.906,31.644,20.768,16.915,35.79,42.478,43.947,156.255,158.584,118.404,53.289,73.255,50.051,23.805,0,1099.535,0.202,548.719,418.568,23.476,147.424,80.977,3444.539,-3429.137,8812.761
"TTL_H50",2.58,2.953,0.034,0.142,0.001,0.027,1.594,0.203,7.008,1.646,2.323,3.665,13.04,3.719,0.186,5.415,3.721,10.344,2.649,7.501,6.311,8.395,8.176,29.466,0.005,0.661,3.949,13.614,0.634,10.029,64.93,20.629,6.591,0.273,84.854,1.325,0.857,0.448,0.702,1.471,0.825,0.797,7.179,8.845,4.279,0.802,2.831,2.255,0.536,0,36.33,0.025,5.522,16.829,3.668,33.058,15.555,10.358,-315.861,165.904
"TTL_H51",3.281,1.039,0.004,0.071,0.001,0.015,0.597,0.204,5.895,1.585,1.846,2.923,4.402,2.887,0.239,5.479,3.292,3.218,0.975,5.429,6.169,8.866,9.54,32.011,0.004,0.943,4.093,12.162,1.195,14.01,44.51,6.337,0.058,8.507,48.472,9.898,1.816,1.924,2.227,8.777,12.93,4.583,30.16,47.544,18.972,3.987,5.548,6.787,2.37,0,51.33,0.001,3.26,6.995,2.483,98.023,54.519,80.043,-441.448,252.988
"TTL_H52",45.049,12.95,0.148,3.345,0.004,0.408,11.304,4.654,105.601,16.3,32.823,47.725,91.277,41.265,1.83,58.97,55.246,84.552,16.464,91.408,49.672,64.561,86.103,417.425,0.051,8.991,42.059,182.259,20.181,147.54,954.367,605.205,10.19,48.874,1235.207,46.381,16.432,9.238,14.107,27.271,18.518,19.317,97.562,98.682,64.337,13.505,22.459,29.92,10.339,0,478.695,0.225,619.284,151.908,10.537,8.468,21.53,1175.55,-730.669,6817.604
"TTL_H53",4.295,0.595,0.007,0.171,0,0.018,0.577,0.293,4.827,1.57,1.475,3.871,1.792,2.122,0.172,3.603,2.421,3.131,0.619,4.93,2.968,3.229,6.635,17.244,0.003,0.553,3.138,28.872,2.217,8.473,139.769,14.378,0.04,0.275,25.709,146.506,3.887,7.637,11.537,12.457,49.267,10.649,47.368,27.73,42.612,7.893,8.973,13.779,7.011,0,191.673,0.008,4.807,6.754,1.65,3.37,2.83,172.846,-70.146,1001.09
"TTL_I",14.003,1.529,0.018,0.215,0,0.086,1.3,0.525,30.5,4.576,4.31,5.077,4.573,7.335,0.569,11.045,4.764,9.197,1.666,14.637,9.941,10.691,15.588,34.383,0.01,1.438,8.409,31.487,4.23,34.803,83.434,26.657,0.202,1.974,30.151,3.262,15.495,6.251,5.832,25.609,26.603,14.078,77.616,84.007,48.023,18.504,23.838,32.776,11.812,0,1923.404,18.559,23.472,31.444,0.4,821.078,335.678,166.045,-845.68,3277.433
"TTL_J58T60",2.001,0.293,0.003,0.056,0,0.016,0.292,0.177,11.881,1.671,1.084,5.407,1.418,3.429,0.428,4.408,1.99,3.214,0.661,4.617,4.974,5.124,6,24.155,0.004,0.848,3.323,14.999,1.264,8.097,63.638,5.689,0.039,0.324,6.399,1.435,4.711,87.235,17.322,39.287,15.76,9.932,244.415,24.85,16.24,12.695,5.901,38.303,4.754,0,569.491,0.419,128.281,134.656,3.039,11.188,2.993,305.05,-576.207,1289.676
"TTL_J61",2.743,0.697,0.012,0.251,0,0.02,0.72,0.346,4.997,2.183,1.468,3.436,2.426,2.155,0.281,4.306,2.573,3.066,0.982,7.252,13.614,6.694,11.182,31.177,0.005,0.934,5.746,31.566,2.743,19.057,99.185,18.152,0.102,0.483,20.331,6.047,7.322,16.561,157.009,55.101,41.585,24.332,84.677,55.743,56.177,10.49,15.118,27.542,8.64,0,1261.483,0.029,5.961,20.918,3.669,41.858,26.184,539.58,-367.692,2399.221
