"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"TTL_C16",15.859,78.509,0.077,1.606,0.044,0.56,2.311,0.217,15.072,2.703,1109.019,267.641,0.141,17.829,1.958,41.566,66.078,61.23,20.485,65.014,12.947,26.433,43.376,244.44,0.276,10.384,400.55,54.84,20.275,683.181,85.183,18.722,0.049,0.279,18.855,0.656,25.495,17.874,1.522,7.343,3.853,537.107,72.18,33.145,17.52,10.721,14.655,6.442,13.422,0,345.486,0.215,10.635,30.544,11.715,2.545,6.338,2161.87,-1164.177,5554.816
"TTL_C17_18",13.025,6.052,0.216,0.489,0.107,0.453,2.056,0.034,247.812,35.675,79.326,1994.411,0.244,59.431,51.448,108.449,99.715,24.672,9.617,70.961,24.601,98.048,101.463,119.075,0.094,19.024,196.326,36.219,19.026,63.939,430.296,19.923,0.48,0.39,38.844,18.657,85.237,324.145,7.892,86.226,132.067,112.69,712.373,224.397,48.119,91.692,69.318,55.692,47.772,0,528.454,0.063,29.492,27.792,16.629,8.615,16.368,3179.953,-2756.312,7039.272
"TTL_C19",169.751,17.448,0.83,8.065,0.711,1.333,9.718,4.088,46.131,19.491,29.512,21.133,27.211,795.852,7.598,142.745,63.881,201.842,34.999,44.395,13.966,30.525,42.825,104.679,0.109,12.873,41.826,583.896,54.523,252.491,363.912,743.248,1.846,33.927,173.637,14.258,17.383,3.989,4.64,7.194,14.481,95.302,47.714,67.715,51.953,8.3,25.062,10.76,10.288,0,1665.528,0.039,12.904,12.09,16.836,15.477,0.383,172.956,-5809.592,566.677
"TTL_C20",843.518,33.316,1.767,24.378,1.497,3.911,26.667,5.074,296.694,481.27,225.263,326.162,71.691,4699.592,141.791,3395.297,473.719,140.695,49.013,327.377,140.467,379.389,359.857,1022.419,1.127,90.62,366.756,171.36,159.448,603.377,390.186,162.32,1.098,15.467,133.143,11.893,48.653,22.714,11.23,13.374,17.013,385.281,242.625,127.777,63.611,40.663,246.143,20.677,86.371,0,2168.956,0.646,173.357,169.495,19.505,6.29,24.375,7154.512,-9929.444,16691.441
"TTL_C21",45.629,2.181,0.11,0.996,0.027,0.079,0.521,0.101,28.868,10.117,5.916,10.654,1.141,76.472,222.446,65.219,11.043,6.321,1.547,15.495,13.827,15.209,16.128,55.859,0.036,3.674,13.589,4.154,4.775,35.387,74.222,5.674,0.034,0.476,2.53,0.45,8.143,2.761,1.803,7.179,3.259,16.798,86.839,7.972,9.021,3.215,1523.409,8.222,16.387,0,1110.508,0.094,1272.74,76.762,13.773,3.95,2.933,636.065,-3114.804,2447.935
"TTL_C22",44.002,31,0.38,6.94,0.026,0.632,5.979,0.302,197.209,80.281,32.715,85.495,2.635,138.08,64.154,2061.467,136.577,25.798,11.729,431.845,766.265,798.706,341.703,4821.162,0.279,57.75,613.423,11.395,44.904,731.494,228.074,99.842,0.065,0.529,13.883,1.137,21.03,4.927,8.368,8.461,4.695,454.76,99.46,39.723,15.706,3.781,14.22,6.065,8.761,0,546.922,0.293,10.285,144.681,54.253,0.765,5.329,7714.111,-6972.457,14081.995
"TTL_C23",17.122,11.252,0.14,2.287,0.371,6.382,12.172,0.992,75.774,26.257,51.399,16.206,1.155,43.966,10.1,69.68,1161.961,132.022,23.955,113.716,156.061,70.274,135.551,191.969,0.158,12.992,52.63,18.373,26.527,3183.409,48.025,10.869,0.235,0.598,11.383,1.406,14.976,2.727,2.495,5.636,4.65,876.912,49.019,20.825,11.307,4.154,9.027,5.134,5.63,0,519.993,0.125,8.903,104.983,22.559,0.532,5.329,3361.019,-2091.861,8641.441
"TTL_C24A",13.59,5.556,2.875,8.562,0,1.122,0.318,0.489,2.238,1.198,5.588,1.75,0.417,10.184,0.55,83.721,24.248,2436.379,80.408,3181.454,54.952,613.617,1355.346,1776.58,2.751,276.3,218.265,51.7,193.467,552.178,113.891,1.326,0.318,0.016,0.136,0.007,0.02,0.072,0.086,0.022,0.027,70.706,36.384,6.38,7.597,0.014,0.074,0.04,0.24,0,0.577,0,5.666,5.818,3.255,0.119,0,4313.874,-6694.223,8828.244
"TTL_C24B",6.101,3.43,1.062,1.065,0.001,0.113,0.125,0.115,3.662,1.394,3.304,2.854,0.313,27.633,1.206,73.367,9.447,366.344,692.021,1066.339,95.305,1185.453,422.93,694.208,0.526,101.729,196.901,24.209,123.099,106.994,84.578,0.595,0.17,0.023,0.104,0.008,0.086,0.077,0.069,0.019,0.027,38.756,16.076,2.58,4.419,0.089,0.569,0.08,0.317,0,26.729,0,0.081,16.42,9.349,0.153,0,1590.545,-4599.221,2403.949
"TTL_C25",23.502,31.031,0.257,49.736,0.049,0.977,20.367,7.517,148.059,29.199,141.545,60.677,1.38,141.735,17.814,283.358,159.777,374.515,97.896,3559.373,351.311,719.075,2574.751,4581.326,5.014,517.617,522.893,37.669,61.725,1648.976,354.32,88.519,0.183,3.029,30.143,1.321,8.706,3.011,4.066,5.925,3.483,364.222,156.393,41.314,28.349,10.658,29.069,13.511,38.748,0,603.63,1.074,17.328,759.6,372.76,0.955,5.783,8972.221,-6373.951,21713.488
"TTL_C26",10.002,5.69,0.074,3.411,0.026,0.709,0.913,0.212,8.652,3.162,3.747,8.445,0.455,19.002,3.539,36.796,9.742,13.338,3.501,144.969,3453.83,908.495,337.241,290.862,0.683,70.356,154.566,49.87,15.334,261.122,217.988,33.284,0.149,1.938,53.557,10.07,41.983,16.194,115.551,107.612,145.589,124.945,158.698,54.358,39.486,32.944,36.573,15.38,30.634,0,1293.826,2.841,86.615,3038.489,1677.78,5.168,7.388,10217.945,-9652.105,13733.622
"TTL_C27",32.313,17.997,0.181,4.611,0.112,2.842,4.57,1.114,24.663,5.482,10.361,16.843,0.521,35.251,6.626,123.051,35.682,33.422,10.301,180.517,1260.341,1942.948,600.562,2956.676,1.482,213.386,456.47,492.012,20.313,1191.098,299.752,58.318,0.272,6.38,15.487,1.717,20.954,6.088,19.184,23.535,15.995,450.372,124.995,56.42,47.596,15.171,23.076,23.094,18.22,0,1447.873,0.334,19.704,2079.842,1090.387,2.462,5.943,11241.992,-10222.199,16574.714
"TTL_C28",181.131,29.025,2.386,23.386,0.096,0.945,8.185,1.712,46.677,18.042,27.288,26.597,1.702,98.134,5.572,133.534,177.499,57.706,13.655,287.49,105.453,323.156,887.806,685.003,0.732,77.738,226.836,141.76,57.892,549.892,211.105,67.436,0.323,7.865,24.463,2.749,12.92,5.101,7.144,19.557,7.605,134.13,224.028,61.078,21.203,9.454,45.526,21.275,17.773,0,268.858,0.324,21.487,5678.667,3091.275,1.04,2.843,12502.825,-8907.652,17757.431
"TTL_C29",57.115,14.651,0.346,1.917,0.023,0.782,1.425,0.602,37.253,5.905,14.417,5.947,0.741,14.066,3.191,183.128,69.563,33.442,11.561,153.946,220.42,536.435,507.51,17128.281,0.203,31.028,97.969,30.367,31.216,356.488,1407.722,537.091,0.572,1.194,87.939,3.244,11.502,6.289,6.288,14.459,15.555,77.049,87.578,72.267,15.37,13.17,16.68,10.535,6.798,0,4585.296,0.468,51.443,7635.348,4151.944,4.178,13.874,42358.976,-20454.826,60287.94
