"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"TTL_J58T60",1.632,0.861,0.086,0.011,0.125,0.318,0.043,0.069,7.668,2.221,0.923,1.064,1.338,1.259,0.593,0.946,0.479,0.208,2.916,1.416,0,0.012,0.245,0.221,0.03,0.109,1.181,0.686,0.298,3.168,17.745,1.967,0.176,0.879,1.491,0.153,1.154,28.21,3.513,11.728,4.016,1.627,25.722,2.014,12.353,8.266,2.264,0.557,1.83,0,348.889,3.041,8.185,309.235,0.11,1.239,0.629,41.366,-164.38,704.106
"TTL_J61",4.188,4.004,0.545,0.097,0.719,0.49,0.184,0.173,9.435,4.635,2.015,1.1,2.727,1.271,1.271,2.12,1.154,0.31,5.183,4.041,0,0.019,0.906,0.696,0.052,0.144,3.173,1.944,0.701,12.4,46.607,7.578,0.492,1.873,6.732,0.672,3.247,5.497,58.928,23.566,15.756,5.911,8.13,6.993,42.853,3.908,5.777,0.592,4.101,0,1049.869,0.138,1.121,15.46,-0.03,4.637,2.906,47.843,-262.161,1174.692
"TTL_J62_63",3.826,3.169,0.361,0.114,0.908,0.942,0.303,0.244,26.591,7.191,2.598,2.466,6.228,4.189,3.29,4.174,2.645,0.855,10.04,7.626,0,0.046,1.39,0.837,0.131,0.349,4.938,6.277,2.052,19.591,71.997,8.713,0.976,4.967,12.325,1.019,2.754,11.129,16.197,252.18,37.033,7.034,15.99,12.668,58.904,7.687,7.036,0.781,3.773,0,38.212,0.385,6.961,1455.639,0.04,0.37,0.046,162.032,-703.673,1616.55
"TTL_K",70.649,24.777,3.622,0.383,4.769,5.947,0.98,1.817,100.351,24.968,10.569,7.556,42.751,13.975,5.842,17.273,10.041,3.676,50.205,25.052,0,0.119,4.065,2.605,0.374,0.89,13.812,17.744,4.374,63.467,164.772,40.828,3.265,15.11,25.123,1,7.602,5.684,8.221,24.087,285.727,96.453,16.398,20.85,68.95,7.51,8.141,1.362,7.038,0,1762.996,4.335,10.244,34.982,0,4.458,2.868,46.928,-493.149,2714.434
"TTL_L",8.008,9.866,0.626,0.175,1.736,1.607,0.578,0.51,53.168,23.786,5.936,4.134,9.299,4.656,3.028,8.554,4.412,1.344,20.359,19.326,0,0.062,2.067,1.734,0.386,0.457,13.669,4.97,1.219,53.544,341.704,22.986,1.509,5.197,42.7,1.604,30.584,11.094,14.868,51.378,38.193,60.628,22.186,22.604,68.648,17.003,20.163,2.692,13.951,0,3144.742,0.025,0.01,0.745,0.01,19.347,9.278,4.253,-75.701,4151.618
"TTL_M",26.729,5.085,0.653,0.16,1.615,2.819,0.514,0.874,102.56,16.632,4.723,3.871,9.959,9.298,9.48,11.007,4.914,1.552,14.81,13.193,0,0.075,2.444,3.435,0.273,0.699,8.935,7.436,1.719,36.299,150.212,9.856,0.907,5.232,13.898,0.443,7.139,17.238,11.761,39.637,33.977,15.371,47.049,17.088,45.921,8.643,7.57,1.539,5.982,0,175.659,6.096,12.817,739.331,0.08,2.069,1.321,67.556,-335.269,1410.886
"TTL_N",87.404,60.458,4.932,1.426,16.739,20.873,5.017,6.851,209.409,46.091,20.03,14.82,44.389,27.041,17.444,37.913,24.258,5.026,65.473,58.709,0.001,0.261,10.583,9.18,1.084,2.717,36.265,29.591,13.325,236.245,381.466,110.713,16.805,74.329,108.701,4.96,24.009,40.099,41.845,139.109,79.219,60.013,61.213,110.208,240.316,44.715,41.409,6.229,21.054,0,605.694,2.046,11.805,102.484,0.02,3.685,1.403,6.482,-1170.329,2283.257
"TTL_O",45.756,22.654,1.379,0.338,1.142,3.532,0.675,1.115,78.169,20.187,11.818,5.676,11.583,8.372,6.695,11.808,5.234,1.878,41.036,26.722,0,0.085,2.941,3.091,0.354,0.807,9.558,17.274,6.973,88.42,117.049,54.83,2.034,6.484,22.275,1.032,6.832,5.769,10.358,17.788,28.955,30.944,14.181,13.175,223.687,12.477,11.752,1.975,7.384,0,8.279,0.035,5544.672,4.944,0.02,0.723,0.018,0.082,-18.029,6565
"TTL_P",2.08,1.291,0.106,0.006,0.147,0.23,0.063,0.051,5.163,0.672,0.293,0.188,1.616,0.46,0.53,0.524,0.371,0.177,2.88,1.201,0,0.008,0.231,0.119,0.031,0.086,0.84,0.708,0.334,2.518,6.291,1.58,0.264,1.43,2.002,0.059,0.353,0.68,1.526,6.141,3.86,0.978,2.428,2.33,21.65,16.467,1.975,0.177,0.666,0,710.978,2.11,1730.896,7.168,0.02,16.441,3.5,4.326,-30.794,2538.427
"TTL_Q",0.265,0.207,0.022,0.006,0.022,0.039,0.005,0.008,0.697,0.147,0.059,0.044,0.134,0.089,0.126,0.144,0.096,0.016,0.253,0.26,0,0.001,0.044,0.027,0.005,0.007,0.119,0.084,0.041,0.523,1.076,0.307,0.014,0.078,0.195,0.011,0.096,0.074,0.068,0.332,0.276,0.136,0.167,0.169,2.108,0.272,7.551,0.02,0.092,0,622.926,95.78,220.122,2.57,0.04,4.159,2.317,0.107,-9.982,954.569
"TTL_R",0.228,0.159,0.015,0.003,0.034,0.046,0.011,0.015,0.704,0.153,0.059,0.047,0.147,0.093,0.052,0.128,0.073,0.02,0.22,0.23,0,0.001,0.035,0.029,0.004,0.008,0.121,0.083,0.036,0.654,1.265,0.272,0.036,0.15,0.271,0.013,0.149,0.38,0.118,0.425,0.242,0.183,0.287,0.286,0.937,0.193,0.132,0.242,0.191,0,122.376,27.717,6.213,7.563,0,8.932,5.67,0.716,-22.22,166.147
"TTL_S",9.188,15.772,3.27,0.293,2.723,5.339,1.067,1.078,47.708,20.218,5.491,2.851,6.565,3.399,1.826,6.525,5.815,1.818,12.954,17.506,0,0.035,1.069,1.038,0.134,0.313,10.109,3.084,3.932,27.026,92.804,16.737,1.3,7.651,12.348,0.947,11.327,6.197,14.764,49.457,51.94,11.859,17.66,16.037,59.194,15.038,27.444,1.603,88.475,0,1018.709,172.208,2.071,65.144,0.08,4.784,3.13,0.478,-8.249,1979.284
"TTL_T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195.975,0,0,0,0,0,0,0,0,195.975
"IMP_OTHER",4.142,2.04,0.625,0.032,0.145,0.486,0.115,0.077,2.182,2.385,0.57,0.354,28.463,3.005,0.371,1.555,1.625,0.546,2.646,1.499,0,0.006,0.249,0.387,0.022,0.035,0.834,1.909,0.055,7.524,2.594,7.73,0.799,4.652,0.973,0.06,0.561,0.07,0.061,0.083,-0.061,-0.434,-0.013,-0.121,0.149,-0.12,0.338,-0.012,0.116,0,57.296,0.002,0.11,39.375,1.128,16.653,0,0,0,195.871
