"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"TTL_J61",5.544,0.259,2.629,0.169,0.377,0.126,1.05,0.838,64.169,33.246,4.864,55.793,1.761,64.103,9.681,38.417,27.037,22.274,7.317,59.28,478.361,48.414,111.024,16.904,6.317,11.945,54.542,2.408,17.726,235.867,899.781,47.324,1.14,26.725,27.559,11.525,195.079,97.268,1452.429,656.702,247.72,161.97,323.939,125.533,416.519,127.838,237.036,49.202,325.881,0,5302.272,1.282,2.948,291.189,3,470.061,415.569,1029.13,-1550.898,12778.168
"TTL_J62_63",4.578,0.325,1.711,0.335,1.184,0.233,2.19,1.437,162.913,52.364,10.209,54.555,11.231,159.595,25.832,88.209,45.193,56.395,10.913,52.126,1552.813,124.057,96.477,64.605,18.121,27.367,141.506,5.654,32.12,247.323,2580.322,43.664,4.854,155.614,36.618,20.532,428.798,214.737,291.964,2865.28,709.618,704.877,695.072,239.103,787.149,167.493,243.93,67.39,152.076,0,1100.699,2.475,21.451,7762.221,1.2,33.598,40.179,3367.261,-7302.177,18487.568
"TTL_K",136.877,0.377,31.017,2.834,8.276,1.698,16.123,13.701,628.014,369.769,62.792,345.809,104.299,912.258,126.794,424.205,340.523,801.798,314.72,752.352,6847.482,586.524,880.31,373.405,77.572,152.724,450.533,109.082,179.788,1235.64,5301.273,298.662,34.606,228.188,150.843,50.924,731.361,130.613,205.023,405.879,16072.323,5377.526,693.77,572.481,2136.295,216.871,387.964,170.305,212.26,0,19052.537,19.044,446.984,281.455,15.569,448.244,401.122,4377.674,-6482.624,68224.467
"TTL_L",15.695,0.224,3.35,0.116,0.35,0.13,0.98,0.852,159.595,91.874,10.909,102.917,17.185,129.155,17.224,59.978,55.256,50.614,15.171,183.943,1040.819,193.699,190.741,36.64,9.952,22.499,135.515,9.09,21.005,466.633,4240.881,129.646,5.424,37.27,117.259,24.105,1975.988,161.411,75.278,241.992,524.109,905.161,542.432,201.454,80.818,68.873,408.095,315.251,280.086,0,53495.628,59.368,13.646,8239.456,0.02,1947.469,1110.488,258.434,-2053.94,76448.215
"TTL_M",63.223,2.414,1.13,3.389,8.342,2.852,21.342,19.91,545.85,122.235,21.609,126.326,30.891,362.135,133.128,216.29,135.734,112.48,63.919,160.207,4094.77,280.709,288.029,175.226,61.728,115.991,236.016,33.616,80.095,3482.806,3516.396,84.284,1.924,35.272,55.6,52.456,277.427,385.178,275.442,282.779,740.984,2093.759,1517.915,348.2,2453.529,106.952,233.733,97.718,395.547,0,600.779,37.555,425.378,7175.276,18.161,207.695,91.16,6135.211,-8283.427,30365.276
"TTL_N",11.758,8.686,29.236,1.191,22.916,0.7,5.687,6.908,293.899,155.623,12.944,118.862,31.223,470.779,39.6,129.827,368.994,314.556,98.122,399.433,5789.151,299.704,327.285,283.65,46.164,102.2,260.146,28.981,135.37,766.369,2911.693,467.295,107.695,556.852,271.437,78.15,448.95,107.415,389.958,180.283,425.484,431.701,553.092,605.073,1727.214,445.708,360.402,108.491,74.224,0,2059.702,8.432,242.05,188.269,0.22,366.908,234.597,2311.57,-8236.431,17986.397
"TTL_O",76.964,0.912,0.228,0.389,0.025,0.139,1.785,1.414,154.284,30.599,11.394,30.421,5.786,58.797,16.074,38.47,30.243,29.948,12.823,86.628,362.215,49.055,132.638,39.822,4.755,8.72,50.276,17.048,39.668,234.678,724.91,104.014,2.273,6.607,21.34,1.097,34.148,27.734,46.11,19.985,121.671,235.433,60.575,45.822,213.869,62.441,53.951,49.905,5.957,0,1926.01,25.31,55004.579,57.107,0.11,68.515,1.505,3.63,-242.391,60208.417
"TTL_P",16.072,0.084,0.857,0.016,0.156,0.011,0.11,0.068,25.027,10.408,3.111,8.427,1.405,28.298,5.52,7.494,10.695,36.017,15.323,51.285,254.696,208.548,19.998,8.484,5.995,5.335,33.513,3.229,32.17,101.257,132.19,7.106,1.223,19.529,5.331,2.14,17.847,34.503,93.124,99.68,70.475,42.131,247.366,24.983,760.271,91.65,61.154,6.295,23.644,0,9065.4,691.516,17612.904,362.035,0,1380.823,478.782,179.628,-1488.994,30916.346
"TTL_Q",70.911,1.231,5.048,0.285,0.096,0.199,2.033,1.041,132.01,75.035,5.059,26.158,10.593,211.865,91.65,38.426,22.993,98.693,16.813,93.474,580.317,78.368,90.628,23.418,19.643,20.046,77.958,2.68,12.339,149.544,58.039,53.028,1,18.222,24.237,1.25,85.189,12.732,2.702,9.759,7.523,5.455,335.123,15.359,1022.084,17.796,98.207,13.446,39.376,0,7621.189,1154.288,21394.395,477.74,0.01,410.138,349.419,1530.676,-455.346,36261.591
"TTL_R",0.41,0.033,0.054,0.002,0.02,0.002,0.014,0.01,7.072,3.009,0.308,2.778,0.155,4.169,0.455,2.22,1.289,2.048,1.39,5.643,25.332,3.562,7.444,1.61,0.731,1.342,21.273,0.141,0.842,12.481,198.703,1.675,0.144,0.838,1.722,0.073,3.584,162.762,0.649,2.048,11.47,56.459,174.782,9.817,203.278,8.64,3.044,184.22,391.357,0,4516.789,642.789,1565.331,182.991,0,878.858,650.21,748.15,-2187.948,8518.273
"TTL_S",0.935,0.018,2.122,0.347,0.963,0.239,2.215,1.523,33.871,18.546,3.065,10.496,1.134,38.39,8.739,31.557,23.305,56.587,12.653,85.722,711.025,23.135,22.619,14.427,3.02,6.085,164.636,3.829,16.192,29.062,194.438,4.939,0.805,12.685,18.44,2.357,53.853,22.596,118.806,23.935,528.501,226.824,217.519,28.569,458.513,54.132,424.368,20.454,1346.001,0,17437.001,2708.472,1.454,10.201,0.01,480.991,403.636,0.324,-537.86,25588.418
"TTL_T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4188.055,0,0,0,0,0,0,0,0,4188.055
"IMP_OTHER",0.691,0.028,2.911,0.577,0.777,0.397,3.944,2.263,-5.399,50.234,2.494,15.23,394.874,186.085,10.81,35.418,16.696,53.366,26.481,36.852,566.825,60.805,72.822,73.145,12.99,17.3,56.109,181.994,5.412,95.877,77.125,22.28,4.392,27.318,5.511,2.004,20.411,5.573,8.53,9.178,7.117,8.304,21.834,10.424,26.235,8.496,62.73,4.404,7.4,0,537.188,0.347,58.887,574.71,1.47,1246.254,0,0,0,4736.129
"TXS_INT_FNL",-33.711,0.359,17.993,2.056,1.413,1.403,13.652,8.506,-268.875,72.732,5.986,65.638,17.132,105.022,17.397,99.341,58.807,-45.981,40.271,-57.792,817.88,96.486,58.115,46.493,37.328,70.366,144.924,6.586,36.064,336.856,600.396,90.061,7.47,16.996,33.967,24.239,329.503,70.406,49.575,47.994,82.991,244.461,197.613,77.14,269.09,101.128,356.487,63.492,143.643,0,9953.556,47.48,639.998,7853.992,12.395,0,495.156,941.671,0,24523.348
"TTL_INT_FNL",9759.209,25.188,1540.231,139.208,172.18,90.896,938.323,511.423,26650.571,13936.477,1440.736,9263.801,38103.408,72686.56,2766.538,14761.82,10668.943,45127.995,12361.924,28841.004,181037.811,21469.463,30093.034,12371.283,13451.563,11612.803,20178.193,22901.259,5417.332,54451.609,45878.166,7451.548,6788.904,6892.497,3553.415,1561.353,19730.21,5183.995,5370.831,6942.576,21216.978,19771.449,13364.901,5847.788,19815.64,5707.151,14065.162,2986.038,9445.666,0,322818.511,5579.024,105949.692,213652.245,359.615,16582.488,11062.907,490220.376,-400669.154,1649900.755
"VALU",9002.979,39.316,1213.678,122.935,392.142,90.133,778.548,416.602,11265.85,5235.503,470.096,3647.544,2456.908,12843.294,2317.774,6805.854,4239.688,9618.699,2546.919,12789.3,147966.937,6446.284,10598.521,5015.361,4487.267,4471.392,8800.786,3802.04,4010.505,23313.648,116000.354,7374.37,10917.864,2838.577,5957.474,1642.311,17196.21,3725.297,7407.339,11544.996,47007.5,56670.64,17000.38,12138.612,40392.79,25209.201,22196.437,5532.236,16142.757,4188.055,0,0,0,0,0,0,0,0,0,736289.903
"LABR",1357.378,22.093,386.871,36.313,123.709,29.629,310.194,210.776,5132.243,3154.021,271.556,2220.251,675.352,4756.548,940.741,3947.06,2494.114,3014.749,1205.229,7769.358,48113.845,3471.147,6367.156,2382.289,3219.873,2341.738,5347.089,1033.577,1403.766,13522.321,53446.38,3704.155,1473.35,1618.569,2744.096,1240.991,9986.078,2031.465,2313.983,7179.502,22560.458,3385.329,9346.783,7890.321,27227.53,27210.981,16568.884,3365.345,9042.36,4188.054,0,0,0,0,0,0,0,0,0,341785.601
"OTXS",-50.987,0,6.194,0,0,0,14.597,0,661.584,86.448,0,0,0,336.639,24.2,61.59,8.127,656.701,66.391,0,10766.026,309.457,101.657,250.284,0,0,38.716,0,225.181,0.001,4048.259,185.274,1149.299,112.615,47.557,28.216,162.739,0,13.107,160.007,0,324.911,0,0.001,778.539,-7017.336,266.508,0,254.354,0.001,0,0,0,0,0,0,0,0,0,14076.853
"CFC",1191.944,4.85,248.788,50.933,118.306,23.664,247.581,37.381,1860.25,775.498,74.192,626.4,387.505,2499.292,400.301,1330.925,827.637,1587.114,368.979,1730.227,33473.341,827.901,1470.064,1207.764,165.684,873.882,967.156,1160.801,1108.533,1899.357,10733.022,1422.192,3028.708,0,1328.954,104.21,1478.18,695.641,2925.989,1728.528,3704.625,21005.977,1881.768,1719.841,10746.142,2933.914,1598.63,928.433,1077.589,0,0,0,0,0,0,0,0,0,0,126588.594
"NOPS",6504.645,12.372,571.825,35.688,150.127,36.84,206.176,168.444,3611.772,1219.536,124.348,800.892,1394.052,5250.815,952.532,1466.279,909.81,4360.134,906.32,3289.715,55613.725,1837.779,2659.644,1175.023,1101.709,1255.772,2447.826,1607.662,1273.026,7891.97,47772.695,2062.75,5266.508,1107.393,1836.867,268.894,5569.214,998.191,2154.26,2476.958,20742.417,31954.422,5771.829,2528.45,1640.578,2081.641,3762.415,1238.458,5768.454,0,0,0,0,0,0,0,0,0,0,253838.854
"OUTPUT",18762.188,64.504,2753.909,262.143,564.322,181.029,1716.871,928.025,37916.42,19171.98,1910.833,12911.345,40560.316,85529.853,5084.312,21567.674,14908.631,54746.693,14908.843,41630.304,329004.748,27915.747,40691.555,17386.644,17938.83,16084.195,28978.98,26703.3,9427.838,77765.257,161878.52,14825.918,17706.768,9731.074,9510.889,3203.664,36926.42,8909.291,12778.17,18487.571,68224.479,76442.089,30365.281,17986.4,60208.43,30916.352,36261.598,8518.274,25588.423,4188.055,0,0,0,0,0,0,0,0,0,1620634.955
