"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"TTL_M",353.695,4.935,14.405,2.016,694.105,39.866,40.135,182.095,2105.407,125.205,28.205,206.75,172.968,366.505,774.679,127.012,97.634,76.389,17.736,105.538,263.714,81.815,222.593,633.18,2.087,22.459,84.573,778.475,32.612,1235.191,5809.679,542.628,2.498,125.221,360.643,22.55,1003.893,235.451,1336.943,982.276,1821.16,572.478,5392.97,653.54,2242.664,737.111,710.202,317.029,426.632,0,1850.425,14.227,841.087,3693.273,2.36,33.036,30.64,4530.022,-2983.427,40199.19
"TTL_N",128.798,3.521,6.88,1.08,357.75,19.343,22.884,50.047,293.989,26.116,8.292,58.382,37.911,71.293,109.282,27.777,29.073,14.021,4.42,26.159,37.93,19.392,60.729,109.261,0.544,6.352,19.907,178.856,13.969,257.113,1027.426,388.813,3.978,185.716,171.294,16.279,246.188,52.336,327.183,257.919,320.015,114.215,458.468,413.505,638.924,323.158,224.11,99.353,90.135,0,6240.348,5.179,93.513,8.593,6.82,58.874,46.77,1725.942,-1876.15,13669.974
"TTL_O",39.457,0.961,1.084,0.117,13.87,1.862,1.617,4.512,60.183,6.441,3.4,12.7,6.657,17.486,23.317,6.54,3.82,3.271,1.544,6.778,3.744,3.62,9.857,21.014,0.091,0.89,3.462,57.291,3.383,52.865,203.231,98.943,0.211,5.929,18.706,1.911,38.123,4.12,44.17,20.009,56.461,29.41,63.94,19.09,314.08,43.655,36.233,16.126,19.074,0,7405.005,0.067,49896.752,4.356,0.01,11.59,0.002,0.013,-117.582,58605.468
"TTL_P",4.151,0.135,0.275,0.011,5.751,0.403,0.474,0.965,8.516,0.634,0.218,1.465,2.752,2.669,6.841,1.013,0.798,0.939,0.35,0.971,1.935,1.12,2.559,4.141,0.029,0.346,0.791,7.382,0.514,4.866,27.116,9.347,0.095,4.272,5.322,0.332,5.469,1.249,22.381,22.67,25.321,2.73,31.536,9.88,106.978,195.113,21.402,4.585,6.955,0,13478.665,0.015,23661.481,13.125,0,262.843,74.411,0.006,-361.368,37694.948
"TTL_Q",9.908,0.474,1.21,0.146,9.878,0.967,0.275,1.272,32.608,2.543,0.621,4.753,2.926,6.138,13.94,3.585,4.432,1.163,0.567,4.525,3.992,2.161,4.724,8.546,0.065,0.337,2.076,11.8,1.195,15.502,97.102,34.038,0.031,2.639,5.593,1.229,28.564,2.882,11.033,15.478,34.214,3.909,29.629,10.96,186.808,68.189,2658.955,9.722,22.836,0,18376.95,449.482,16962.443,2.28,0,66.449,49.223,0.004,-83.11,39199.862
"TTL_R",1.391,0.095,0.174,0.007,1.182,0.082,0.136,0.223,8.468,0.743,0.156,1.396,0.614,1.638,1.215,0.705,0.483,0.266,0.111,0.701,0.706,0.335,1.16,1.886,0.019,0.097,0.738,2.371,0.307,3.366,31.344,4.785,0.031,0.814,1.789,0.228,14.848,16.887,6.802,4.442,6.979,2.386,32.522,5.763,38.867,21.518,5.302,144.665,52.107,0,3373.491,286.253,2.062,1.11,0.61,142.736,96.635,388.847,-560.519,4154.078
"TTL_S",5.051,0.235,1.614,0.045,12.356,1.131,1.098,1.991,19.2,2.833,0.682,2.815,1.86,3.209,3.476,1.399,1.997,1.434,0.279,2.178,3.994,3.821,3.553,7.201,0.026,0.262,1.619,7.651,1.149,11.228,77.418,16.478,0.077,3.192,6.216,0.81,42.276,3.36,27.105,22.922,47.183,6.512,37.551,18.023,48.372,26.791,67.626,9.125,53.266,0,5513.907,1190.636,9.835,22.376,0.08,76.42,64.908,3.745,-96.274,7405.327
"TTL_T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6247.106,0,0,0,0,0,0,0,0,6247.106
"IMP_OTHER",-0.623,0.001,1.465,0.074,13.68,1.452,1.335,1.748,-57.393,18.783,0.934,12.203,58.033,43.973,14.504,16.729,5.253,10.713,2.687,9.143,11.312,5.804,19.775,73.576,0.113,1.041,4.2,33.076,0.721,30.008,38.725,43.85,0.289,13.365,6.732,0.672,-2.109,1.007,6.941,5.833,4.404,2.185,9.498,5.175,16.481,5.587,12.783,1.688,3.24,0,321.756,0.063,3.265,251.202,0.929,265.69,0,0,0,1353.57
"TXS_INT_FNL",1864.549,18.092,85.797,4.684,1584.71,91.674,111.232,134.052,4170.42,421.154,82.41,491.13,360.6,1240.796,820.803,694.204,341.185,504.422,206.862,337.832,219.278,160.149,505.454,978.519,3.854,29.698,172.674,573.252,44.634,1749.529,3289.418,2135.105,3.116,102.733,364.424,42.743,1429.57,88.38,501.196,356.207,1272.801,1108.324,941.167,393.313,1635.564,511.949,867.199,171.992,305.855,0,65587.107,93.263,1113.537,5604.151,13.352,0,325.916,2132.015,0,108394.046
"TTL_INT_FNL",36099.735,278.302,827.861,49.142,13493.849,1165.729,1326.725,2125.334,74766.707,7608.125,1963.385,8213.49,20506.764,24461.541,12011.209,8927.169,5668.277,8413.814,2484.546,5865.108,4150.525,2599.785,9934.936,19575.762,63.625,502.437,2526.61,16163.406,575.302,27001.109,42084.223,20112.883,118.908,5226.201,5560.986,610.533,18075.486,1315.186,11180.536,8452.04,13237.558,6068.228,14837.076,5082.865,18360.112,7075.508,15158.243,2262.06,3429.6,0,408728.999,2068.004,98610.34,109879.138,288.758,3886.674,3668.528,101948.206,-94828.885,1151848.299
"VALU",37483.228,589.838,1600.435,48.293,10404.335,2655.533,2121.565,3318.591,29621.667,5134.98,1878.908,5709.407,3581.905,11988.073,6754.519,4924.511,4862.92,5726.54,1470.343,4313.726,1041.979,1468.502,5531.493,6446.681,98.692,412.539,2688.171,4147.252,776.631,22020.729,99095.798,9854.161,399.483,1745.48,5756.532,859.209,10724.658,819.704,8042.862,8644.683,14595.505,34166.61,25362.098,8587.103,40245.319,30619.417,24041.597,1892.016,3975.723,6247.106,0,0,0,0,0,0,0,0,0,524497.051
"LABR",6825.975,107.414,661.816,15.224,3279.97,837.158,668.824,1046.187,9759.918,1691.903,619.073,3176.742,1180.187,3949.9,2225.518,1622.557,1602.263,1776.758,541.249,1421.312,343.317,483.851,1822.548,2124.09,40.141,135.926,885.714,2574.413,482.095,9662.938,26746.177,5708.626,188.765,840.52,2709.4,583.275,3671.211,481.267,2772.854,5956.837,10459.926,11235.337,8340.064,2692.52,30551.976,26147.252,18465.329,944.664,2088.534,6245.674,0,0,0,0,0,0,0,0,0,228395.188
"OTXS",995.643,15.667,20.861,-0.249,-53.708,-13.708,-10.952,-17.131,490.569,85.041,31.117,514.967,59.32,198.536,111.863,81.556,80.536,1.312,0.337,71.44,17.256,24.32,91.608,106.764,23.493,6.832,44.519,-1479.417,-277.041,279.635,948.746,338.081,0.092,451.587,464.086,131.014,153.448,0.188,205.396,27.582,143.006,1992.426,1478.991,556.839,9.223,85.534,844.17,294.079,580.43,1.432,0,0,0,0,0,0,0,0,0,10207.336
"CFC",6087.824,87.254,385.749,21.98,3579.456,805.484,754.099,364.534,5759.069,889.452,347.316,1114.435,680.932,2746.011,1383.406,1102.703,1086.933,1128.697,253.593,688.961,273.796,224.228,903.548,1758.875,4.514,93.403,353.775,1451.816,244.852,2187.884,11222.085,2169.656,127.228,0,1463.246,64.292,1122.28,175.279,3490.477,1478.27,1398.449,14374.489,3381.967,1418.463,9684.121,3858.099,2036.481,361.558,324.487,0,0,0,0,0,0,0,0,0,0,94915.506
"NOPS",23573.786,379.503,532.01,11.338,3598.617,1026.599,709.594,1925,13612.11,2468.584,881.402,903.264,1661.465,5093.626,3033.732,2117.696,2093.188,2819.773,675.163,2132.013,407.609,736.103,2713.789,2456.952,30.543,176.377,1404.162,1600.44,326.725,9890.271,60178.787,1637.798,83.399,453.373,1119.8,80.629,5777.719,162.97,1574.136,1181.994,2594.124,6564.36,12161.076,3919.281,0,528.533,2695.617,291.715,982.273,0,0,0,0,0,0,0,0,0,0,190979.021
"OUTPUT",73582.963,868.14,2428.297,97.435,23898.183,3821.263,3448.29,5443.924,104388.374,12743.105,3842.292,13922.897,24088.669,36449.614,18765.728,13851.68,10531.196,14140.354,3954.888,10178.834,5192.504,4068.287,15466.429,26022.443,162.317,914.975,5214.781,20310.658,1351.933,49021.838,141180.02,29967.043,518.391,6971.681,11317.518,1469.743,28800.144,2134.891,19223.399,17096.723,27833.063,40234.838,40199.174,13669.968,58605.431,37694.925,39199.84,4154.076,7405.323,6247.106,0,0,0,0,0,0,0,0,0,1042095.589
