"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"TTL_D",1091.65,20.099,67.71,1792.063,1226.055,3718.284,395.834,108.485,1114.272,82.311,189.271,465.706,261.442,708.19,127.181,332.032,741.871,589.153,939.669,510.579,46.266,61.776,138.4,110.372,39.39,67.791,296.485,9974.417,1577.675,2895.497,3561.143,1141.355,11.785,27.71,622.653,141.62,1615.398,239.142,574.467,264.061,516.608,1843.383,956.22,554.836,2267.614,2086.619,2633.929,831.066,491.468,0,11144.627,0.545,9.78,2321.658,0.45,4.067,6.665,197.093,-92.815,63663.074
"TTL_E",452.55,5.231,24.276,348.045,176.794,804.311,70.71,63.298,420.823,14.539,53.409,275.285,51.834,134.436,44.503,58.013,143.774,715.145,1250.328,146.879,8.692,14.503,41.282,21.168,11.469,27.477,83.826,586.243,6199.656,1833.857,1115.288,188.329,13.182,12.268,207.656,51.118,710.496,49.656,48.906,62.035,185.48,879.003,448.676,243.536,2623.412,1266.243,1628.165,305.063,185.703,0,8060.074,2.861,1154.001,1301.297,0.257,1.584,6.945,8.841,-48.357,34794.076
"TTL_F",1199.396,99.76,80.127,1149.868,515.697,1616.558,176.905,339.767,514.057,27.524,94.857,114.607,76.635,161.245,81.594,110.876,232.905,145.338,290.198,381.52,39.649,49.067,122.368,69.869,54.147,63.782,722.385,2710.852,2200.252,116388.41,4198.973,1138.161,62.894,133.425,1828.152,233.77,966.317,432.457,1098.291,1058.337,1169.896,20838.89,3933.95,1686.256,9096.38,2743.938,3029.465,839.605,305.183,0,3247.54,15.01,959.097,223470.95,1.983,37.017,117.67,1096.986,-247.652,413323.154
"TTL_G",10615.693,173.296,440.728,1893.883,935.238,3835.209,496.962,358.147,14552.871,600.27,1211.759,1020.813,515.836,2184.093,880.692,1405.749,1293.074,1096.301,1827.777,2225.871,996.74,552.745,1310.311,1081.349,472.863,727.213,2187.467,2249.987,1015.49,23789.889,8051.628,3532.714,282.98,1101.786,1229.118,364.98,7054.016,2224.103,1422.912,1281.92,842.275,1391.728,4302.736,2368.465,3266.832,2576.786,6319.371,1585.161,890.311,0,94916.017,52.62,7041.276,23387.201,607.159,452.634,1713.275,34159.756,-37616.249,256751.829
"TTL_H49",1156.435,130.728,62.398,2829.69,1268.679,3278.177,666.727,386.639,1812.899,63.246,487.177,336.526,245.784,504.124,181.316,258.939,781.675,374.972,622.787,527.563,86.214,94.133,226.657,177.627,45.82,118.533,470.79,988.002,708.482,5997.598,8750.495,6132.913,274.678,276.114,3794.315,1502.794,606.621,480.204,258.269,236.536,597.732,482.655,1472.732,1404.94,1873.912,1326.091,1841.61,360.005,294.705,0,6100.826,1.254,1532.051,1707.8,54.442,446.78,1438.145,3763.314,-5589.809,66312.462
"TTL_H50",87.544,17.327,23.833,102.062,122.61,173.687,42.169,17.946,146.205,6.014,37.362,24.155,43.158,38.917,10.573,19.829,42.624,39.303,73.722,46.988,15.343,11.705,20.997,14.734,12.349,12.329,47.407,79.812,26.141,588.603,819.244,324.085,744.926,87.373,809.293,41.224,59.789,35.792,31.629,29.838,90.768,52.947,142.563,131.367,131.373,53.523,81.422,29.764,15.609,0,1408.707,0.126,347.853,476.622,12.369,129.715,273.585,1185.835,-1263.665,8229.126
"TTL_H51",193.246,17.148,12.574,96.875,386.473,203.953,43.123,40.191,266.562,15.822,50.071,47.502,26.864,61.951,48.151,45.067,58.779,28.052,53.636,72.969,33.93,34.011,65.09,40.267,13.098,32.58,113.163,106.585,84.791,1270.085,1598.838,223.503,29.2,2008.205,1376.565,583.959,188.896,156.898,167.771,263.248,669.104,251.527,1044.975,1595.047,1232.134,413.961,619.107,226.646,75.723,0,3445.256,0.146,99.96,731.011,4.421,382.217,1056.388,3434.951,-3729.495,21712.771
"TTL_H52",575.638,48.326,87.16,1320.596,540.656,1575.259,206.738,219.323,1006.612,35.123,217.674,179.633,193.956,241.974,100.45,114.247,282.77,152.941,305.805,250.943,39.402,50.442,109.933,116.63,25.075,58.14,265.923,497.795,357.037,2831.224,9063.606,5582.344,1110.186,3238.155,9574.407,683.842,385.241,219.737,271.505,242.287,343.402,403.638,1007.331,865.105,1202.877,397.745,532.387,269.707,123.801,0,3057.834,1.584,8518.383,962.544,13.39,30.677,178.991,3575.75,-1205.976,62657.903
"TTL_H53",101.464,4.259,6.466,100.661,58.825,113.825,16.677,21.633,92.231,5.692,26.384,27.059,6.391,23.671,17.146,15.27,21.72,10.523,19.031,32.353,5.781,6.974,21.465,10.963,4.021,7.308,46.591,129.249,78.247,478.542,1894.82,185.681,9.066,105.434,324.29,2889.52,155.005,270.83,287.957,142.3,1770.236,261.94,664.569,408.995,1056.164,309.173,518.91,141.243,91.871,0,788.116,0.048,40.294,98.964,10.427,12.535,89.803,1279.825,-326.031,14992.406
"TTL_I",100.558,15.002,10.654,198.543,189.012,991.988,55.851,64.556,176.236,13.852,43.504,45.1,24.619,90.822,55.18,60.563,57.815,36.599,71.218,123.073,14.349,26.726,56.773,20.989,11.977,22.672,147.474,262.357,219.826,1997.418,2334.036,742.688,68.535,387.626,590.748,133.531,651.795,336.846,259.242,544.673,1056.854,540.797,2106.575,1897.099,2422.718,1537.894,2989.442,812.084,304.15,0,49726.764,40.545,151.675,148.221,0.37,6302.016,3834.034,19.108,-6402.045,78743.327
"TTL_J58T60",50.866,2.958,3.614,45.439,54.588,193.033,12.197,25.417,168.85,8.046,26.879,72.208,9.886,59.038,42.845,22.311,26.864,18.317,45.06,45.952,12.693,20.523,25.953,17.105,7.999,22.821,73.827,134.239,100.281,590.957,1578.955,168.406,13.629,53.109,147.833,85.624,333.679,6229.682,1016.081,951.742,642.006,443.491,7274.731,632.134,1224.022,2389.991,973.812,899.511,214.747,0,10807.371,14.387,1346.831,2707.122,5.079,42.347,93.241,904.956,-8829.38,34305.908
"TTL_J61",83.498,8.194,15.606,249.496,191.967,205.486,35.218,41.642,127.855,10.739,35.086,48.953,16.882,44.762,56.706,31.587,44.184,20.265,52.409,84.805,18.633,21.007,56.193,30.375,9.28,18.967,145.176,286.577,176.389,1986.86,2324.839,395.875,28.549,82.595,403.387,218.3,425.292,562.849,5828.807,2082.187,1625.116,945.852,1915.675,1335.481,2410.655,742.352,1279.743,427.543,259.78,0,10227.61,0.555,126.463,2431.722,2.67,162.473,499.137,816.683,-1213.755,40503.234
"TTL_J62_63",114.913,9.925,16.141,437.753,361.324,535.297,81.721,84.56,445.167,22.064,66.698,133.109,48.642,170.871,183.635,83.502,130.003,67.373,135.746,215.35,61.303,66.001,123.605,55.294,29.213,58.827,300.951,1024.958,561.094,3271.062,5055.807,680.062,77.06,273.205,993.146,477.913,572.174,1536.34,2906.83,14064.304,4725.363,1513.42,5656.753,3108.408,4756.83,1935.847,2225.023,837.83,350.378,0,1257.366,1.681,199.028,13068.316,5.29,13.128,44.394,2406.664,-6182.997,71455.666
"TTL_K",1803.633,68.184,138.456,1341.427,1737.032,3250.193,240.111,565.483,1459.239,80.807,237.089,407.303,249.204,528.479,290.465,303.34,441.007,263.79,629.573,622.003,93.435,156.322,311.587,160.21,74.357,133.631,743.805,2626.855,1171.744,9062.001,11234.091,2639.321,213.369,775.826,1793.003,428.074,1400.474,730.751,1299.515,1351.621,50724.202,19596.726,5835.635,4501.645,5385.132,1767.443,2469.295,1282.146,636.872,0,53582.574,13.625,270.488,268.155,19.347,158.03,464.423,4029.778,-4038.247,198024.081
"TTL_L",94.406,11.831,11.11,259.845,266.255,361.045,60.907,68.473,320.771,24.113,58.801,95.712,30.261,75.495,65.067,66.554,85.452,42.224,106.48,210.391,24.568,33.367,70.158,43.361,32.64,29.28,326.184,321.343,184.25,3327.95,9922.079,702.064,46.964,115.833,1317.985,286.798,2430.877,584.327,926.44,1108.768,1879.823,5335.174,2923.225,2146.215,2098.752,1640.713,2702.005,1066.097,667.166,0,188027.885,20.603,48.672,9867.148,0.18,693.981,1050.303,82.369,-1558.2,242842.542
"TTL_M",1376.38,27.681,56.075,1756.662,1597.273,3211.32,308.293,1115.27,2651.413,79.681,195.052,401.868,177.691,647.656,806.405,439.027,453.228,238.362,395.84,705.813,199.609,195.768,401.39,448.95,138.411,251.41,1067.554,2491.785,1167.707,19520.484,15053.596,1338.057,130.503,455.991,2020.462,314.266,2106.122,3043.476,3031.534,3789.401,6212.39,6125.931,29387.412,6390.103,9180.463,3507.619,5006.127,2386.831,966.841,0,3541.118,57.271,4719.511,31719.337,7.209,73.764,220.13,5620.337,-10049.631,178880.231
"TTL_N",708.956,44.643,59.234,1839.545,1843.425,3455.51,471.25,971.507,1304.414,62.579,191.511,359.141,96.692,414.441,462.222,390.211,406.146,149.447,369.431,777.289,128.724,163.44,427.119,297.427,148.22,274.765,1021.027,2068.2,1295.674,11350.977,10036.088,2634.84,495.387,1406.349,3230.529,950.171,1960.3,1825.981,2493.194,2950.952,4188.501,3395.074,8333.195,15653.298,5185.132,3748.794,5265.972,1755.709,647.562,0,8789.944,6.866,2765.739,140.133,6.199,130.161,1276.97,3124.821,-9756.48,114194.551
"TTL_O",232.437,11.785,10.586,217.544,77.401,342.949,31.078,65.49,198.837,10.495,50.827,56.312,16.026,58.923,63.068,40.166,44.44,25.699,93.736,126.97,7.831,20.321,43.867,33.757,13.189,22.828,85.34,475.796,326.429,2407.523,1463.379,722.651,26.546,63.504,299.226,81.343,238.884,138.838,290.315,218.065,644.8,1083.654,927.835,553.517,2987.354,529.016,686.751,343.98,101.614,0,1184.284,23.919,133552.58,1023.382,0.44,27.47,6.641,15.502,-149.297,152297.843
"TTL_P",15.76,1.383,1.684,7.413,19.849,47.654,6.064,6.158,18.001,0.877,2.555,3.688,4.809,6.403,11.001,3.477,6.479,5.253,14.679,12.423,2.713,3.969,7.563,2.779,2.564,5.428,21.812,42.212,33.797,143.589,139.846,44.379,4.121,29.813,52.966,8.666,22.29,33.864,93.2,123.691,177.312,67.381,314.726,243.229,667.107,1636.138,248.777,66.815,22.11,0,32867.376,587.742,66407.981,10.279,0.26,433.232,6527.235,0.005,-523.921,110768.656
"TTL_Q",9.036,0.997,1.64,34.442,7.398,24.486,0.829,2.391,14.619,0.668,1.505,3.112,1.317,4.183,4.984,4.029,7.076,1.575,4.506,11.192,1.309,1.671,3.044,1.869,1.261,1.17,7.318,13.245,14.771,90.015,93.178,32.293,0.793,4.239,11.54,6.373,26.849,12.617,8.841,17.109,47.36,17.774,79.866,46.885,340.683,104.863,5033.78,26.936,17.804,0,54477.31,1186.725,123892.337,7.761,0.67,150.964,359.647,0.001,-219.587,186061.268
"TTL_R",26.289,3.774,3.934,52.085,44.579,111.157,12.447,16.743,64.529,2.727,7.512,13.43,4.522,17.707,9.904,11.484,15.095,5.745,15.354,28.061,3.716,4.874,12.068,10.062,4.97,5.77,42.024,49.588,63.554,439.752,575.782,125.121,16.528,49.956,91.617,27.832,201.219,657.501,115.276,125.716,179.999,166.297,747.998,363.909,637.824,459.574,312.115,3991.838,258.109,0,15534.43,568.516,6013.259,396.226,0.36,322.156,919.124,437.974,-1202.908,33196.8
"TTL_S",18.337,1.969,10.579,39.099,29.945,92.175,10.43,13.419,37.432,3.006,7.287,6.681,2.73,7.879,5.238,5.139,13.52,6.051,8.697,19.239,2.728,2.125,4.686,2.968,1.699,2.416,27.018,25.965,53.716,176.456,313.282,64.286,7.291,14.962,60.229,16.57,213.898,58.038,71.305,89.593,231.831,128.464,301.491,244.248,263.332,174.882,814.387,133.203,552.43,0,15279.687,1497.624,578.469,72.093,0.38,169.728,460.297,0.023,-217.383,22233.264
"TTL_T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IMP_OTHER",28.159,1.311,5.314,30.296,18.069,69.184,6.7,6.683,15.87,11.128,5.559,10.671,46.386,30.625,8.444,18.852,11.755,9.947,16.63,18.481,19.499,10.529,18.348,50.025,5.093,12.435,32.13,73.697,15.948,270.554,116.515,116.633,9.845,42.49,24.833,7.166,19.215,12.139,25.71,20.683,15.684,13.713,49.814,38.246,53.046,25.716,72.941,14.096,12.674,0,1494.928,0.082,46.217,619.441,61.098,779.447,0,0,0,4570.693
"TXS_INT_FNL",523.945,19.515,50.275,379.795,249.577,805.075,90.155,88.398,560.22,39.232,75.844,108.684,-88.84,5.261,67.582,141.798,130.141,74.764,121.991,144.953,30.26,46.135,102.343,51.851,28.759,51.072,248.601,20.198,262.816,2635.18,2860.787,1100.267,-35.635,-220.824,614.852,168.271,1453.955,237.023,346.828,396.156,1025.874,864.809,1256.891,1036.692,1292.962,754.246,1316.668,352.682,244.53,0,65463.826,57.904,1020.599,14612.667,306.655,0,1829.156,1037.551,0,106460.972
"TTL_INT_FNL",50695.007,1477.785,2385.328,25601.801,20857.155,50769.889,6318.945,8437.674,70184.13,2391.608,7758.435,7272.387,9938.716,11953.115,5206.368,7542.655,11163.801,11902.516,30642.297,17494.638,4057.157,3467.76,7855.043,6813.509,3530.308,5080.086,14917.105,46025.251,20736.566,299459.013,115737.093,37784.937,4668.639,14306.879,34073.526,10298.197,40737.471,22083.51,25598.903,34487.02,81026.437,69664.651,87151.081,51429.228,68782.405,35804.722,59230.962,20906.312,9456.678,0,819851.907,4175.774,367673.765,394342.705,6388.837,11664.75,23967.044,405452.518,-331429.815,3297252.182
"VALU",40272,1531.024,1876.76,67800.014,66743.635,77968.496,11872.043,8354.523,21037.691,1753.802,4856.835,3510.909,3009.823,5532.442,2669.375,4259.894,5808.106,2519.419,2547.635,10293.423,5245.54,2166.967,4860.14,3542.64,2301.513,2159.345,10067.339,17637.84,14057.519,113864.254,141014.801,28527.543,3560.489,7405.897,28584.394,4694.213,38005.874,12222.407,14904.342,36968.665,116997.696,173159.684,91729.198,62765.353,83515.481,74963.962,126830.358,12290.496,12776.592,0,0,0,0,0,0,0,0,0,0,1591038.39
"LABR",5947.766,521.927,554.303,23611.278,4229.027,6924.974,4917.209,4822.112,12833.305,1056.986,2142.903,2499.352,336.502,2103.87,1705.459,2338.388,2711.86,1494.054,1484.841,5667.477,3697.667,1102.108,2844.356,1898.797,1669.274,1621.235,4926.67,6244.826,5572.199,62424.248,82825.006,17086.25,2129.106,3386.212,8221.07,3313.772,26264.035,7370.276,3981.413,19558.07,36896.045,14920.81,66486.454,53224.499,65809.075,65036.302,105730.107,7521.515,9562.103,0,0,0,0,0,0,0,0,0,0,779227.089
"OTXS",487.147,24.194,7.008,478.014,4793.824,11993.37,62.763,146.368,365.48,29.5,86.841,89.408,2.83,203.924,-177.847,88.712,144.287,238.857,161.109,192.556,-3649.436,201.722,839.652,564.559,243.317,70.353,167.967,977.692,340.129,1432.926,3248.578,1104.654,38.222,93.418,419.334,144.922,1220.469,838.124,-2797.179,1291.749,3772.173,10392.067,1883.839,1344.222,998.21,404.816,1325.317,171.283,284.755,0,0,0,0,0,0,0,0,0,0,46786.199
"CFC",11695.608,446.477,546.506,24549.644,17896.076,18359.476,3314.21,1584.982,3280.924,273.421,753.613,657.379,464.987,857.753,415.426,662.899,901.867,475.85,406.963,1601.775,809.808,337.592,764.707,554.513,283.823,340.77,1563.769,7060.437,8145.191,6246.823,10633.688,8837.329,1100.259,2270.224,8715.081,1454.748,3639.978,3593.581,4285.736,10776.399,9134.058,70020.87,7645.032,2137.298,14700.141,7011.119,7824.96,3202.264,892.158,0,0,0,0,0,0,0,0,0,0,293128.195
