"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"TTL_F",0.93,0.016,0.058,0.241,0.027,0.319,0.397,0.286,3.154,0.12,0.196,0.094,0.071,0.384,0.014,0.073,2.168,0.055,0.018,1.022,0,0.028,0.006,0.003,0.015,0.034,0.194,0.414,0.379,40.735,0.866,0.18,0.006,0.048,1.581,0.001,0.854,0.045,1.139,0.164,1.672,4.788,7.622,0.582,0.668,0.486,0.792,0.211,0.028,0,7.852,0.004,0.223,2922.732,1.425,0.259,0.062,2.26,-14.358,2993.643
"TTL_G",170.543,2.956,19.945,2.267,3.076,20.482,10.062,2.791,463.276,37.812,8.447,9.481,32.441,69.051,4.484,19.045,56.687,9.647,1.661,30.119,0.07,6.031,1.129,0.105,1.491,3.189,10.721,144.502,21.589,256.876,50.431,57.452,2.429,18.358,27.157,0.138,90.826,3.83,22.192,4.666,17.444,9.032,59.02,20.541,70.412,14.268,39.453,8.385,3.378,0,2399.263,0.473,6.056,771.513,153.64,4.362,10.03,606.513,-1261.694,4629.541
"TTL_H49",19.955,11.275,1.666,2.68,0.125,5.111,9.604,0.585,38.221,9.328,5.253,1.31,11.153,20.441,1.153,1.761,12.332,2.867,0.856,7.426,0.089,1.251,1.16,0.089,0.172,0.375,2.754,17.381,4.183,40.115,69.917,6.882,0.41,1.886,21.07,0.222,9.951,0.434,19.809,4.735,5.841,3.787,23.6,9.932,9.438,10.949,24.548,3.222,4.273,0,422.904,0.001,0.237,27.557,12.736,5.765,22.08,114.627,-209.306,858.18
"TTL_H50",8.104,0.015,4.509,3.495,5.258,0.224,28.903,0.497,387.847,4.539,0.1,0.149,81.112,21.077,0.063,12.213,87.102,9.564,4.727,15.41,0.001,0.07,0.015,0.001,0.024,0.047,0.147,3.606,0.27,74.728,439.73,60.547,1.311,0.484,100.741,13.074,0.558,0.2,0.295,0.14,0.348,0.256,41.84,5.935,0.745,0.221,0.559,0.214,0.282,0,15.434,0,0.052,9.662,2.31,1.293,4.58,4.583,-1425.322,33.889
"TTL_H51",1.833,0.024,0.567,0.067,0.035,0.665,3.383,0.386,5.639,0.293,0.373,0.462,1.277,7.668,0.189,0.423,1.51,0.172,0.066,0.489,0.001,1.586,0.3,0.034,0.043,0.152,1.671,5.831,1.233,13.346,22.348,3.75,0.034,3.302,8.608,0.891,1.261,1.181,5.727,5.759,7.783,2.915,11.527,7.762,15.394,1.744,4.27,0.658,0.229,0,141.658,0.001,0.076,5.534,1.473,3.833,17.621,17.803,-144.312,198.55
"TTL_H52",10.179,0.082,6.149,1.562,9.882,9.404,8.768,21.408,76.149,3.267,1.876,4.486,13.844,10.738,0.536,2.128,18.298,1.962,0.667,4.167,0.764,1.796,0.873,0.193,0.219,0.983,9.713,8.399,11.401,45.877,159.231,13.546,1.111,1.298,216.428,0.295,3.073,1.538,16.519,6.1,1.463,7.197,68.279,7.446,6.725,1.702,3.928,1.32,0.189,0,63.201,0.001,0.216,19.493,4.045,0.333,0.165,102.656,-54.862,938.406
"TTL_H53",0.031,0.004,0.016,0.046,0.001,0.005,0.043,0.007,0.265,0.009,0.114,0.055,0.094,0.06,0.032,0.035,0.065,0.004,0.002,0.181,0,0.003,0.016,0,0.001,0.003,0.011,0.043,0.008,0.058,0.5,0.08,0.004,0.031,0.779,0.136,0.465,0.789,0.42,0.148,1.296,0.039,4.046,0.453,0.407,0.151,0.27,0.046,0.004,0,11.936,0,0.019,0.273,0.019,0.132,0.406,1.107,-1.108,24.061
"TTL_I",1.179,0.008,0.102,0.124,0.007,0.247,1.236,0.089,2.941,0.214,0.043,0.059,0.432,0.264,0.042,0.08,0.23,0.037,0.007,1.189,0,0.196,0.005,0,0.008,0.023,0.197,1.991,0.475,0.895,1.407,2.817,0.059,2.19,3.071,0.007,3.272,0.046,4.359,0.609,5.626,0.207,14.389,3.194,50.32,9.101,15.795,2.883,0.518,0,517.829,0.074,0.35,3.379,0.086,32.105,127.993,3.223,-34.134,783.095
"TTL_J58T60",0.11,0.003,0.019,0.015,0.01,0.06,0.039,0.036,1.881,0.239,0.024,0.338,0.017,0.159,0.022,0.037,0.085,0.009,0.002,0.198,0.001,0.031,0.003,0.001,0.002,0.011,0.045,0.201,0.056,0.26,1.031,0.078,0.004,0.052,0.123,0,0.709,1.972,1.811,0.306,0.753,0.3,25.643,1.303,0.432,0.383,0.091,4.187,0.124,0,20.64,0.194,6.822,93.829,1.431,0.437,1.314,26.145,-33.428,160.598
"TTL_J61",0.8,0.001,0.972,0.252,0.122,0.492,0.792,0.16,5.259,6.981,2.293,0.424,0.196,0.9,0.361,0.153,1.014,0.224,0.117,1.105,0,0.899,0.111,0.028,0.016,0.108,1.428,0.966,0.58,6.169,19.087,3.906,0.059,0.51,8.158,0.034,2.639,1.395,175.951,2.044,14.119,4.174,19.688,10.556,32.825,4.614,2.954,2.379,1.593,0,777.68,0.038,1.558,60.894,1.047,1.637,5.566,175.753,-89.168,1274.613
