"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"TTL_H51",78.866,18.65,0.638,0.215,5.474,0,16.493,1.448,410.795,41.016,83.768,114.849,120.52,237.574,119.62,129.15,99.66,59.039,45.773,134.261,148.302,273.961,461.689,445.823,9.563,59.795,196.549,123.55,63.036,452.905,1488.88,140.669,51.27,1258.867,1655.058,510.323,118.85,94.679,88.42,221.304,700.298,167.591,1044.572,2092.186,742.527,187.755,490.142,107.985,108.966,0,4210.714,0.036,75.389,1277.505,52.931,2910.3,1155.889,19663.76,-6119.362,38450.486
"TTL_H52",876.587,174.86,21.924,10.282,25.362,0,255.09,31.675,6125.881,426.94,1072.145,1629.557,2702.745,3251.26,984.881,1267.876,1384.713,1378.615,784.383,2072.328,953.931,1754.176,3498.936,7685.711,99.185,555.585,1711.376,1868.277,1116.077,3573.31,33109.913,13270.937,9758.624,8157.264,45791.842,2134.745,786.836,386.265,524.536,605.393,826.349,592.217,2916.85,3194.944,2229.253,373.207,997.962,371.118,449.424,0,13849.452,0.035,2644.008,6871.771,175.687,247.264,151.276,19201.037,-25547.689,191364.187
"TTL_H53",251.783,20.061,2.518,1.264,3.567,0,28.312,5.378,492.147,119.635,128.814,361.514,63.876,359.42,291.946,207.962,124.205,85.31,59.192,299.559,154.304,261.217,942.298,851.743,19.372,78.885,427.286,1036.564,263.512,708.841,13622.65,606.588,75.79,97.917,2343.551,23786.041,892.448,1078.105,1485.414,966.709,8513.62,1218.682,5157.026,2808.361,5286.583,1127.087,3404.045,535.455,1011.427,0,2568.088,0.076,1.839,158.242,25.976,100.776,22.544,2328.203,-17748.135,69125.594
"TTL_I",58.005,18.97,0.922,0.652,3.84,0,37.497,3.599,426.721,68.632,81.385,117.361,108.3,430.748,226.258,188.695,92.399,111.765,71.046,288.965,132.158,297.565,585.755,425.347,16.477,63.572,320.206,308.773,225.527,753.433,2659.676,561.269,180.306,315.726,1096.902,176.255,633.17,247.014,229.656,684.565,1637.786,379.671,3004.409,3954.527,2052.118,948.268,2708.482,504.682,609.85,0,80560.137,381.801,1257.415,99.922,4.987,24279.706,10377.237,0.028,-24694.873,120315.262
"TTL_J58T60",70.364,8.692,0.679,0.274,2.12,0,13.191,2.575,861.428,83.368,91.452,357.317,91.269,541.586,333.734,174.251,101.508,118.56,90.588,232.033,243.585,425.28,527.687,753.064,19.704,125.081,345.308,374.34,146.072,460.647,3803.553,271.762,77.483,89.121,453.622,194.074,731.231,11260.921,1872.905,2198.705,1690.735,789.844,8879.461,1898.998,1829.809,2539.985,1936.887,1225.857,796.711,0,19004.947,2.443,6371.424,4980.652,30.336,333.707,60.115,16997.187,-26879.075,70039.154
"TTL_J61",105.559,23.778,2.892,1.411,7.078,0,33.69,4.184,507.338,107.589,120.697,235.765,127.843,313.773,350.22,206.516,137.001,104.074,96.918,374.197,317.046,389.875,1065.78,1263.338,19.226,91.915,534.117,615.17,221.432,1087.678,5424.272,638.136,148.26,112.884,1125.496,511.362,944.773,857.66,10958.746,2125.751,3745.886,1528.327,3963.647,3075.454,3696.035,808.054,2898.625,534.264,861.901,0,22059.067,1.262,11.71,406.07,40.777,1238.89,475.087,5614.311,-9684.4,72588.407
"TTL_J62_63",240.033,45.043,4.458,3.965,21.395,0,132.562,14.209,3592.284,393.891,393.333,1321.707,697.982,2602.559,2236.316,1020.06,768.109,712.473,470.202,1744.227,1924.227,2384.094,4019.485,3940.361,119.836,556.993,2043.451,4785.322,1291.55,4039.028,20643.168,1752.279,705.825,705.278,4986.727,1902.154,2011.076,4143.335,7007.499,55555.478,21350.903,4373.067,24939.633,13190.553,12533.807,4332.615,8622.372,1833.91,1994.192,0,4195.524,35.368,199.191,25247.479,124.331,97.307,23.831,33685.745,-73381.517,224330.283
"TTL_K",1842.674,154.166,20.25,5.989,48.225,0,200.792,45.92,5245.691,601.06,661.92,1703.029,1763.814,3383.918,1566.213,1658.951,1215.804,1132.944,946.144,2280.929,1291.356,2454.669,4885.574,4824.539,136.14,604.038,2328.844,5359.885,1440.79,5572.784,19674.105,3881.857,1188.988,1044.506,4491.159,821.814,2294.51,893.953,1558.206,2618.757,69653.622,24645.503,11023.648,8322.3,5813.817,1624.553,4228.672,1258.408,1614.567,0,77032.964,3.483,285.609,1081.257,260.648,1185.547,422.523,73622.169,-54514.937,319409.253
"TTL_L",237.307,68.587,3.917,2.997,20.124,0,125.196,14.59,3278.937,582.912,427.425,1015.525,536.122,1371.174,976.948,981.689,621.3,533.396,441.751,2093.301,986.752,1471.988,2839.058,3682.048,164.817,335.732,2672.309,1830.253,842.693,5240.793,48097.288,2287.775,544.842,376.817,8321.449,1427.597,9808.005,1822.941,3055.038,5295.909,10488.41,17801.816,16288.791,10326.825,6881.46,4084.092,12291.436,2781.016,4180.71,0,290334.543,13.923,459.999,7019.482,13.77,5180.992,1463.357,1693.34,-7615.321,498125.945
"TTL_M",1734.81,114.01,13.937,11.795,81.746,0,445.241,148.076,11799.106,1087.419,867.225,2459.469,2204.5,6963.129,5242.264,3480.325,2240.753,2037.343,1137.334,4887.552,5244.982,4587.832,9645.868,17857.703,386.861,1526.905,5324.33,9720.642,2611.21,22475.328,41964.292,3280.168,1268.837,1086.817,9002.454,1533.617,5458.956,4487.667,5489.175,10225.803,22600.07,15021.499,82842.807,20321.541,16749.314,5342.542,13466.11,3373.133,3944.831,0,12667.527,1278.811,14086.798,70041.72,250.735,547.49,249.448,91348.863,-80821.985,503446.735
