"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"TTL_D",424.216,14.66,8.012,381.285,57.171,1293.192,143.69,10.562,418.322,66.201,39.592,225.756,449.501,329.182,36.121,98.743,144.206,323.912,68.432,118.004,30.004,43.569,94.219,252.585,5.168,10.528,51.853,2693.136,346.827,98.7,830.918,174.546,0.265,3.842,133.244,14.859,210.187,13.21,194.764,25.516,25.075,304.39,118.752,95.182,950.339,1041.381,810.307,27.237,33.81,0,4877.451,0.181,32.185,198.731,4.009,0.384,0.224,871.378,-422.003,18847.713
"TTL_E",126.505,1.967,1.412,47.589,4.54,100.376,14.683,2.583,102.083,9.147,4.002,31.86,48.977,38.039,8.644,9.411,14.197,63.844,14.127,15.414,3.363,6.466,13.296,32.257,0.808,2.078,9.396,90.702,481.423,43.165,163.642,29.348,0.229,1.476,32.759,3.503,66.532,2.217,19.886,4.854,8.676,95.907,40.643,29.899,533.108,447.793,316.745,7.515,9.874,0,1783.723,0.39,3253.419,103.074,0.386,0.137,0.033,10.117,-25.726,8282.517
"TTL_F",31.417,3.107,0.653,16.855,1.394,36.648,4.394,2.071,7.806,1.307,0.965,2.828,8.653,5.127,0.95,2.398,4.299,4.748,1.231,5.851,0.876,2.133,4.981,9.939,0.395,0.439,5.106,51.532,33.385,472.363,55.681,10.812,0.061,0.577,25.607,1.11,7.31,0.746,21.219,1.358,2.519,401.255,41.881,9.589,275.43,91.755,59.188,1.172,1.266,0,141.038,0.169,0.033,20104.788,1.232,2.364,0.001,0.01,-85.082,21896.94
"TTL_G",3149.255,89.953,65.736,566.697,66.441,2476.296,265.667,59.617,3338.051,642.592,167.269,637.402,1917.062,1559.896,224.726,506.827,354.022,702.547,151.195,502.945,224.61,335.378,722.338,1901.516,37.096,57.086,381.621,794.111,332.682,1669.498,2040.802,1506.09,15.752,312.51,413.601,67.038,719.1,75.689,305.655,87.55,47.647,265.489,429.603,592.175,1797.454,1123.793,2204.641,38.955,81.407,0,19225.961,55.998,154.164,5956.176,358.925,39.719,126.702,11608.104,-13090.082,60460.75
"TTL_H49",382.121,43.038,7.061,449.647,43.063,995.28,190.294,28.797,536.866,50.938,55.393,136.352,393.673,220.772,40.235,67.812,139.889,232.8,66.512,107.682,34.198,60.684,129.292,316.555,4.721,10.19,70.989,222.663,105.936,305.837,1492.967,697.837,2.064,23.175,533.665,107.422,62.99,16.814,56.95,15.108,18.922,58.088,129.725,151.198,564.829,483.006,503.304,8.007,20.839,0,5708.582,0.13,1.463,441.869,32.173,52.505,141.595,2190.157,-1706.049,17258.628
"TTL_H50",52.146,43.872,15.661,67.051,31.251,182.535,74.202,4.977,100.851,18.834,18.54,37.278,329.312,66.005,6.927,18.043,22.362,61.284,13.862,26.535,9.691,22.607,29.967,62.449,1.69,2.639,17.471,53.013,10.408,49.228,981.461,178.852,100.05,8.26,926.814,11.78,7.326,1.962,11.55,3.833,2.345,5.433,52.881,146.551,159.528,35.576,40.266,2.169,2.592,0,362.293,0.006,0.221,79.328,5.218,11.771,30.53,357.582,-4260.855,716.015
"TTL_H51",51.841,2.923,1.432,13.221,4.72,49.101,7.379,1.609,49.672,11.009,4.538,15.113,78.936,35.415,5.811,11.523,8.839,11.023,2.786,10.062,7.17,12.77,20.446,44.855,1.096,1.782,10.448,26.707,8.589,44.423,104.6,32.192,0.473,51.669,68.844,12.879,11.078,2.25,14.027,5.979,8.148,12.947,33.718,113.137,134.452,55.781,69.617,1.878,2.504,0,1694.097,0.011,0.378,275.886,2.545,34.912,96.782,2097.883,-2217.706,3276.202
"TTL_H52",191.684,17.324,10.268,227.25,18.868,523.82,60.051,17.875,307.208,29.13,29.928,81.191,300.705,113.712,23.502,32.709,54.78,113.57,38.302,56.15,16.55,33.944,67.318,239.403,2.904,6.925,40.774,102.484,59.334,151.857,1890.71,755.68,22.029,342.946,1924.595,51.745,36.367,6.958,61.866,13.871,7.989,27.633,82.762,112.868,344.104,81.776,95.107,5.132,7.562,0,475.395,0.172,1.112,233.956,9.58,3.034,3.823,1871.107,-556.778,10882.622
"TTL_H53",17.596,0.668,0.391,10.707,1.193,18.391,2.506,1.283,11.555,3.187,1.426,7.031,4.095,5.234,2.982,2.397,1.855,2.283,0.594,3.894,1.908,2.271,7.833,13.623,0.29,0.597,4.072,23.034,10.701,12.254,284.315,12.729,0.072,1.681,35.324,200.318,13.121,8.283,80.615,9.795,32.82,27.524,70.018,35.538,293.773,100.422,87.306,2.499,6.135,0,143.454,0.011,0.004,7.221,0.66,1.201,2.602,66.796,-240.06,1460.027
"TTL_I",12.921,2.888,0.772,11.933,1.969,66.384,4.874,1.855,43.639,7.397,2.372,10.456,13.873,15.42,4.74,7.32,4.645,6.468,2.195,12.953,4.101,6.723,14.998,22.755,1.187,1.615,13.433,26.116,26.435,36.755,260.1,33.562,0.488,9.925,37.252,4.887,47.984,37.924,56.558,18.971,18.372,52.304,148.656,133.298,524.846,452.413,216.588,250.711,37.672,0,5751.418,16.118,24.847,3.458,0.24,292.65,241.015,16.012,-317.085,8760.374
