"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"TTL_C26",5.568,0.096,0.144,0.24,3.957,0.192,0.196,0.297,5.339,8.588,0.766,2.773,1.715,5.613,1.359,3.096,2.462,1.514,1.091,4.213,372.122,35.067,17.453,17.581,2.247,2.205,12.18,25.999,2.506,12.242,27.103,3.888,1.129,1.986,2.257,0.563,1.955,8.415,92.73,16.447,8.428,2.456,21.001,6.011,21.224,2.843,26.371,2.791,31.146,0,2189.7,1.082,14.422,2176.898,590.425,1.829,1.657,39.611,-1881.68,3961.509
"TTL_C27",3.525,0.074,0.175,0.522,4.278,0.479,0.517,0.71,3.45,6.737,0.731,2.647,1.097,2.801,0.931,2.691,3.883,2.368,3.383,7.918,67.95,151.536,32.587,54.734,2.194,4.808,24.795,132.753,3.964,56.552,36.004,8.711,1.868,1.354,2.19,0.261,1.651,3.422,40.691,4.076,2.75,4.6,17.603,6.037,22.649,1.508,9.576,3.611,22.765,0,1479.112,0.246,0.939,1043.296,289.042,0.87,0.669,74.877,-810.933,2850.236
"TTL_C28",6.249,0.445,0.512,4.709,48.437,2.664,2.292,3.983,6.027,16.275,2.884,8.479,6.729,8.335,2.149,6.695,17.668,6.418,4.552,18.783,22.998,29.596,151.121,59.38,7.631,7.226,49.502,85.446,9.92,49.584,44.768,12.026,1.585,2.487,4.108,0.516,1.721,3.315,10.735,2.539,8.11,3.862,16.695,10.887,26.119,1.815,10.295,2.796,12.219,0,720.152,0.459,1.466,3547.206,959.621,0.358,0.127,85.291,-2308.185,3829.783
"TTL_C29",2.232,0.175,0.101,0.186,3.054,0.293,0.254,0.284,2.242,5.896,0.584,1.317,0.832,1.804,0.532,2.134,2.719,1.618,8.404,4.89,5.951,7.001,8.609,360.827,0.578,2.447,6.294,9.065,2.637,7.463,148.813,37.957,1.845,2.55,2.92,0.331,0.718,0.845,2.4,0.698,1.779,1.357,3.866,4.926,7.205,0.599,2.24,0.863,3.056,0,3889.153,0.704,2.007,2055.515,577.447,1.487,1.214,33.201,-1706.092,5530.032
"TTL_C301",0.052,0.003,0.406,0.011,1.046,0.022,0.017,0.006,0.054,0.107,0.017,0.034,0.022,0.039,0.014,0.063,0.045,0.031,0.027,0.173,0.32,0.19,0.772,1.3,79.584,8.542,5.537,0.311,0.061,0.265,0.844,2.5,40.223,8.687,1.753,0.017,0.019,0.022,0.05,0.013,0.113,0.046,0.231,0.337,26.338,0.036,0.084,0.133,1.742,0,171.64,0.003,0.051,516.392,142.879,0.004,0.004,0.387,-381.698,631.923
"TTL_C302T309",0.148,0.009,0.068,0.025,0.165,0.013,0.008,0.019,0.152,0.246,0.028,0.068,0.042,0.101,0.032,0.102,0.102,0.209,0.115,0.383,0.349,0.389,0.505,4.033,1.293,21.676,3.126,0.45,0.078,0.454,2.423,6.027,0.984,7.472,0.379,0.017,0.048,0.046,0.136,0.043,0.117,0.088,0.318,0.452,7.704,0.036,0.492,0.056,1.284,0,228.346,0.055,0.188,424.285,117.227,0.027,0.003,5.571,-112.082,726.13
"TTL_C31T33",11.336,0.45,1.064,1.95,27.337,1.397,2.473,2.194,7.941,31.895,9.34,12.023,7.804,10.778,3.217,5.939,13.81,6.828,4.951,9.696,14.27,8.587,12.489,14.612,1.58,2.867,38.309,130.987,12.19,24.943,35.589,35.686,9.747,29.292,8.759,0.842,3.294,4.125,22.052,4.441,9.923,7.477,15.861,11.279,36.774,3.538,31.295,5.638,11.251,0,1408.335,0.362,23.542,813.251,92.164,7.019,9.048,529.907,-484.639,3119.112
"TTL_D",61.892,1.972,6.847,35.564,517.082,28.971,35.477,11.281,48.152,440.806,39.053,264.576,267.643,259.798,41.569,105.398,320.536,151.153,147.306,94.821,133.043,74.333,68.922,122.665,9.235,17.73,75.805,9483.018,263.745,78.197,777.84,388.351,11.724,15.969,98.359,18.128,95.267,89.234,412.001,47.203,259.6,301.171,175.058,83.82,832.58,148.546,481.511,141.502,263.041,0,11760.185,1.293,80.276,105.27,2.244,0.399,0.149,28.648,-129.262,29696.697
"TTL_E",7.355,0.128,0.508,1.304,14.764,1.286,1.242,1.275,6.234,22.435,2.547,34.76,9.376,11.628,3.199,5.076,14.028,39.066,40.187,7.589,5.784,4.236,5.566,6.42,0.689,1.626,4.632,114.037,275.753,14.234,53.051,11.97,1.904,1.149,6.026,1.206,8.147,3.836,6.531,1.903,16.558,26.982,16.188,7.731,189.701,15.93,70.611,9.213,19.167,0,2035.964,3.832,377.715,27.374,0.905,0.143,0.067,9.083,-17.284,3562.566
"TTL_F",11.662,0.515,0.443,1.011,9.948,0.644,0.971,1.409,10.346,14.247,3.457,3.615,3.79,4.83,1.759,3.107,28.952,2.937,2.504,5.347,5.825,4.344,4.641,6.885,0.755,0.845,8.96,101.681,15.011,222.585,42.78,16.042,2.357,2.617,11.168,0.941,4.697,4.127,25.3,2.327,16.715,182.789,32.979,7.243,125.802,7.279,21.138,4.624,9.175,0,652.901,2.116,35.247,13447.434,6.039,2.455,0.403,30.512,-32.721,15147.51
"TTL_G",2753.405,37.939,46.741,15.792,152.668,14.283,18.147,16.445,2760.103,2693.826,157.373,382.114,281.736,687.178,212.004,349.399,360.033,216.613,104.517,265.356,443.143,199.667,260.278,504.338,32.538,39.68,203.311,1014.719,142.872,668.005,2673.817,798.897,119.619,157.141,116.227,21.424,849.193,209.859,277.597,67.812,159.874,156.745,266.598,310.208,655.656,81.686,597.918,144.554,325.255,0,21803.294,7.681,142.138,3653.083,137.303,41.317,15.148,2981.247,-5138.757,46666.755
"TTL_H49",377.354,10.422,8.211,25.325,238.746,11.637,26.633,17.638,384.628,376.647,62.829,113.27,146.363,129.704,40.673,59.254,200.18,74.901,41.926,82.067,76.345,56.07,69.368,104.688,6.831,11.43,66.851,522.222,73.44,222.358,1095.011,901.051,48.458,38.999,253.588,80.511,117.142,72.344,67.625,17.352,123.721,47.774,131.409,98.417,337.065,47.318,207.299,35.215,119.173,0,7666.125,2.187,233.904,350.026,12.152,54.596,34.22,276.675,-843.882,15263.486
"TTL_H50",141.242,7.082,9.162,4.158,155.499,2.82,10.236,3.431,144.077,147.26,23.656,40.992,160.907,56.882,11.834,24.667,51.52,35.83,23.158,33.83,25.073,26.833,25.191,30.853,3.4,4.435,27.765,205.19,10.75,70.903,649.828,226.688,1850.858,17.17,363.965,8.225,43.135,12.274,14.725,4.936,17.264,10.202,48.615,41.712,101.502,6.096,30.815,11.842,20.725,0,1422.168,0.811,13.466,201.365,2.6,12.241,7.353,510.744,-1443.886,5726.078
"TTL_H51",64.167,1.398,1.38,0.892,60.172,0.732,1.596,1.476,63.7,66.226,6.764,14.578,39.713,23.354,8.308,11.306,17.802,7.807,4.731,9.916,12.989,12.621,12.225,11.878,1.321,2.423,11.361,78.905,7.948,34.511,166.542,35.366,8.917,230.836,80.768,25.189,21.084,18.562,34.109,16.224,136.947,17.57,78.282,82.251,172.011,11.247,48.363,14.854,31.162,0,2306.042,0.186,6.631,99.553,1.151,36.296,26.019,388.071,-891.542,3794.891
"TTL_H52",77.28,1.91,3.01,5.311,45.145,2.441,3.421,4.527,79.526,84.507,13.112,26.742,49.886,28.418,9.527,12.415,31.328,13.443,8.203,16.86,16.188,13.486,14.778,31.579,1.66,3.209,16.39,108.719,17.071,43.08,537.582,398.877,199.785,246.858,347.626,16.727,24.255,12.715,33.298,7.035,24.992,9.939,36.73,25.692,86.373,4.463,21.466,9.195,20.592,0,1513.514,3.018,331.52,85.002,3.304,3.151,1.031,128.674,-455.837,4460.748
"TTL_H53",1.44,0.056,0.105,0.287,2.782,0.109,0.169,0.341,1.037,7.412,0.546,2.322,0.564,1.09,0.877,0.661,1.082,0.291,0.327,0.808,1.531,0.992,1.562,1.539,0.126,0.245,1.766,21.682,2.382,2.646,83.153,8.372,0.94,1.593,7.982,76.913,1.792,17.531,43.661,4.961,104.374,8.147,25.832,10.079,78.574,4.209,14.594,4.746,20.617,0,447.069,0.205,3.505,1.944,0.04,1.249,0.626,2.308,-5.853,1025.94
"TTL_I",9.778,0.443,0.404,0.883,17.39,1.765,1.119,1.446,10.448,34.718,2.368,5.934,5.715,8.777,4.533,4.977,6.308,2.443,2.659,5.706,9.663,7.592,6.839,6.003,0.683,1.41,8.392,57.951,10.73,21.01,140.355,56.067,11.106,29.391,21.357,3.829,12.373,27.707,41.555,23.295,122.245,19.516,98.388,62.426,212.154,25.507,108.544,32.272,64.789,0,13294.684,40.952,41.1,17.312,0.41,304.041,183.586,14.202,-312.186,14955.067
