"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"TTL_R",4.701,0.56,0.667,0.025,0.006,0.015,0.316,0.047,15.734,3.869,2.622,3.821,2.091,1.292,1.605,2.149,3.229,1.926,0.909,3.87,0.675,2.047,2.045,0.393,0.671,0.132,3.674,9.492,21.828,14.091,21.685,4.627,0.849,0.549,2.391,0.404,24.436,10.572,1.723,2.682,3.766,2.352,14.219,8.377,19.904,3.688,9.83,104.483,14.918,0,676.969,209.271,293.626,23.846,1.937,39.186,500.469,175.682,-77.204,2199.739
"TTL_S",2.322,1.369,1.724,0.044,0.012,0.028,0.694,0.104,7.16,3.247,3.817,4.006,1.909,0.751,1.053,1.093,3.562,2.529,1.233,4.659,1.197,1.858,1.982,0.246,0.698,0.137,5.77,17.004,33.227,12.766,50.477,8.036,1.529,0.647,8.156,1.054,41.485,15.077,7.239,10.672,31.502,6.766,48.503,24.88,37.271,8.29,41.947,27.741,94.645,0,480.43,451.788,43.867,16.833,2.576,21.017,269.269,41.881,-35.622,1874.159
"TTL_T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.985,0,0,0,0,0,0,0,0,16.985
"IMP_OTHER",0.699,0.675,1.554,0.051,0.013,0.024,0.638,0.08,-4.909,5.962,2.372,3.738,44.314,3.118,2.539,4.601,4.355,0.728,0.25,3.813,1.465,4.153,2.963,3.314,0.824,0.278,7.297,45.903,1.996,18.705,23.413,23.538,3.783,3.212,4.611,0.691,2.1,0.973,1.386,1.945,2.551,1.096,6.596,5.224,7.399,1.629,11.453,3.452,2.81,0,102.713,0.039,10.487,47.22,44.596,72.264,0,0,0,546.694
"TXS_INT_FNL",83.753,15.075,37.545,1.199,0.279,0.52,15.735,1.712,60.003,39.883,29.108,46,19.131,11.362,14.996,36.237,70.064,14.314,5.025,34.57,6.785,31.463,28.247,9.931,8.621,1.7,69.815,-11.106,38.756,274.603,396.379,488.362,8.468,2.455,94.518,14.085,178.2,19.622,20.974,25.863,31.203,20.905,97.294,98.334,158.713,26.702,83.648,56.489,46.837,0,5281.075,80.515,26.239,991.518,464.654,0,1630.124,190.792,0,11529.295
"TTL_INT_FNL",1687.371,254.664,235.657,10.846,3.368,4.593,139.353,21.893,4485.13,1100.628,1122.993,1062.651,2312.123,535.074,504.819,889.218,1288.923,267.757,155.987,1719.222,278.613,995.317,879.916,279.088,291.455,59.326,1386.566,6096.393,900.073,6826.324,5754.814,2257.455,391.649,274.954,1124.592,166.119,3329.964,490.487,652.88,1048.962,1698.918,1000.676,2689.796,1683.941,2454.095,542.357,2146.047,1162.561,865.112,0,40457.709,853.296,15183.225,14713.933,4132.808,1069.114,12278.379,22541.798,-39131.063,137629.918
"VALU",2076.781,299.373,69.007,1.948,0.23,2.759,119.518,22.646,1637.467,412.269,513.664,422.927,882.421,161.219,438.837,395.571,543.009,37.82,19.433,1131.652,154.333,469.667,438.439,109.473,91.019,78.39,907.834,994.655,917.255,3567.804,7048.4,1505.676,377.999,59.667,1243.165,220.311,4113.684,546.929,1047.133,2119.722,2878.688,5396.212,3302.737,1327.453,3713.832,2973.116,3167.383,1037.178,1009.047,16.985,0,0,0,0,0,0,0,0,0,60022.74
"LABR",252.148,202.399,74.265,0.888,0.07,1.62,53.851,0,1037.734,318.252,282.142,236.314,120.247,109.387,195.354,216.025,284.047,21.996,12.204,699.496,79.732,256.318,267.704,54.356,68.882,44.876,621.814,376.177,600.398,2378.705,4263.947,817.447,109.419,46.188,567.192,180.197,1815.742,307.694,261.471,1254.092,1111.116,188.387,1881.419,942.692,2531.495,2589.331,2667.725,642.057,573.676,16.985,0,0,0,0,0,0,0,0,0,31635.675
"OTXS",-503.713,-0.354,0.178,0,0.005,0,1.33,0.553,14.817,-5.659,-5.014,1.931,2.965,25.056,10.487,2.162,18.138,0,0,3.453,-0.128,5.215,3.545,0.289,0,0.738,-0.37,-147.834,5.993,-6.849,159.796,-7.868,-0.867,0.016,15.176,1.914,77.389,4.02,11.057,-2.978,246.541,103.219,-5.311,-0.515,0.122,-1.635,-20.006,77.168,-11.839,0,0,0,0,0,0,0,0,0,0,72.333
"CFC",266.044,33.572,26.947,0.602,0.05,0.547,27.554,0,292.554,39.432,98.283,68.682,186.747,34.056,46.705,57.366,91.151,11.424,5.118,134.765,15.194,32.401,48.882,43.38,22.137,11.673,91.013,429.301,291.942,502.583,997.403,370.376,70.209,27.207,361.908,27.577,541.864,74.099,394.521,115.784,277.534,1777.839,321.592,188.774,1115.384,370.002,177.118,132.621,52.692,0,0,0,0,0,0,0,0,0,0,10304.612
"NOPS",2062.302,63.757,-32.382,0.458,0.105,0.592,36.782,22.093,292.362,60.244,138.253,116.001,572.463,-7.28,186.291,120.019,149.672,4.4,2.111,293.938,59.535,175.733,118.308,11.448,0,21.103,195.376,337.01,18.922,693.365,1627.254,325.721,199.238,-13.743,298.889,10.623,1678.688,161.117,380.085,752.823,1243.497,3326.767,1105.037,196.501,66.831,15.418,342.546,185.332,394.518,0,0,0,0,0,0,0,0,0,0,18010.12
"OUTPUT",3764.151,554.038,304.664,12.794,3.598,7.352,258.871,44.539,6122.598,1512.896,1636.657,1485.578,3194.544,696.293,943.656,1284.79,1831.933,305.577,175.42,2850.874,432.946,1464.984,1318.355,388.561,382.474,137.716,2294.4,7091.048,1817.328,10394.128,12803.214,3763.13,769.648,334.621,2367.757,386.431,7443.647,1037.416,1700.014,3168.684,4577.607,6396.888,5992.533,3011.394,6167.927,3515.473,5313.429,2199.739,1874.159,16.985,0,0,0,0,0,0,0,0,0,125553.459
