"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"TTL_C21",13.153,0.357,0.194,0.054,0.357,0,0.102,0.009,6.19,1.522,1.865,0.849,0.144,4.6,10.647,2.292,0.682,0.015,0.051,1.096,1.508,0.704,0.522,0.295,0.076,0.002,2.04,0.64,1.238,2.404,4.028,1.049,0.271,0.188,1.658,0.162,0.6,0.278,0.221,1.301,0.291,0.811,12.68,1.187,6.978,2.014,138.19,1.891,1.791,0,212.157,0.002,133.196,2.589,2.394,1.602,0.15,24.633,-537.581,68.343
"TTL_C22",17.594,4.153,0.846,0.432,2.041,0,0.685,0.058,82.875,13.716,22.584,17.685,0.433,12.75,1.636,72.878,8.55,0.072,0.535,24.839,39.251,32.597,13.022,23.823,1.337,0.098,34.979,2.794,8.171,92.479,79.071,25.573,1.032,0.41,19.154,1.229,5.606,1.451,1.049,3.92,1.657,11.791,12.458,11.556,3.966,3.459,6.137,3.246,3.975,0,100.431,0.058,0.598,10.058,6.251,0.312,0.179,358.182,-565.791,639.932
"TTL_C23",7.14,1.691,0.108,0.128,1.175,0,1.177,0.041,17.583,2.135,12.475,0.9,0.244,3.716,0.439,4.757,102.911,0.276,0.53,9.976,13.849,8.103,2.39,4.234,0.774,0.013,8.102,3.638,2.678,372.891,11.948,2.757,0.671,0.134,5.809,0.288,4.371,0.179,0.313,1.267,0.566,30.817,5.649,2.944,2.323,2.875,2.135,1.454,2.235,0,89.783,0.021,0.658,10.435,2.8,0.217,0.863,351.192,-330.671,788.103
"TTL_C24A",1.87,0.974,0.064,0.47,6.241,0,0.252,0.072,2.238,0.902,6.796,0.925,0.241,0.869,0.039,4.899,9.947,10.101,2.832,434.863,28.062,44.28,67.511,34.273,9.564,0.34,33.094,5.819,18.164,173.887,9.667,1.863,0.513,0.084,7.369,0.068,0.198,0.029,0.045,0.154,0.115,4.828,4.443,0.952,0.828,0.593,0.245,0.763,0.6,0,0.71,0,0.641,0.523,0.504,0.042,0.002,46.404,-931.537,50.231
"TTL_C24B",0.408,0.29,0.005,0.019,0.482,0,0.049,0.004,3.342,0.588,2.348,0.832,0.057,2.87,0.073,1.677,1.926,0.727,27.362,93.265,34.626,53.492,12.659,8.54,1.179,0.078,21.186,1.349,7.998,19.431,4.154,0.399,0.115,0.015,0.981,0.006,0.285,0.055,0.024,0.097,0.07,1.136,0.66,0.186,0.246,0.033,0.161,0.228,0.295,0,3.968,0,0.01,1.583,1.564,0.06,0.008,79.205,-308.69,83.718
"TTL_C25",16.272,9.14,0.599,1.474,8.406,0,1.412,0.334,50.407,6.099,51.205,5.598,0.765,8.279,0.485,10.529,13.878,1.052,2.355,340.588,55.359,57.239,77.939,40.664,13.028,0.326,74.574,12.732,11.275,323.19,47.657,7.809,1.496,0.49,21.621,0.663,6.881,1.773,2.266,6.994,1.4,28.175,18.814,14.729,21.541,4.943,3.993,4.485,5.92,0,80.191,0.07,0.892,124.344,97.925,0.388,0.798,1250.716,-783.391,2168.787
"TTL_C26",1.781,1.107,0.132,0.117,0.967,0,0.191,0.034,2.853,0.891,2.262,1.202,0.185,1.323,0.133,1.121,1.244,0.051,0.158,7.342,360.956,36.191,10.617,6.112,1.742,0.04,14.844,7.778,1.729,19.499,24.423,3.055,0.791,0.702,10.384,1.204,1.913,2.457,17.547,71.965,4.295,3.864,18.161,8.892,7.5,4.834,8.838,3.753,3.335,0,284.761,0.017,7.165,289.016,240.313,2.09,0.813,1395.958,-1274.762,1625.887
"TTL_C27",3.823,1.401,0.306,0.221,1.035,0,0.528,0.073,5.138,1.172,3.889,1.8,0.181,1.516,0.138,2.027,2.282,0.089,0.366,14.496,78.715,163.698,19.725,17.749,1.888,0.092,31.959,37.853,3.63,92.889,31.476,6.946,1.378,0.725,10.885,0.534,3.31,1.141,8.945,15.009,1.481,6.67,16.387,9.138,7.64,2.872,4.281,5.529,3.573,0,184.701,0.007,1.863,82.4,76.454,0.993,0.665,862.774,-793.414,1043.042
"TTL_C28",10.939,13.616,1.02,2.119,11.784,0,2.417,0.44,16.491,4.205,14.405,5.265,1.165,3.953,0.291,4.684,13.438,0.304,0.774,37.207,32.197,37.445,105.748,23.483,7.42,0.152,70.544,26.828,9.684,88.147,42.273,9.994,1.119,0.871,20.082,1.101,2.255,1.168,2.842,12.522,3.238,4.81,16.311,14.058,9.391,3.659,5.203,4.815,2.812,0,38.964,0.036,1.346,350.714,339.905,0.408,0.356,577.189,-1258.659,754.946
"TTL_C29",2.005,5.831,0.166,0.101,0.858,0,0.292,0.037,2.848,0.641,2.532,0.659,0.117,0.841,0.062,1.275,1.985,0.058,0.258,8.024,6.33,6.714,7.024,156.829,0.629,0.058,9.602,2.887,2.519,13.148,123.799,35.759,1.522,1.096,16.032,0.698,0.637,0.275,0.646,3.403,0.723,1.797,4.316,6.588,2.719,1.221,1.166,1.505,0.807,0,258.72,0.009,2.092,394.991,386.858,1.698,0.582,546.446,-1360.358,670.073
"TTL_C301",0.023,0.027,0.379,0.002,0.102,0,0.007,0,0.043,0.004,0.024,0.005,0.001,0.006,0,0.008,0.008,0,0.002,0.137,0.157,0.068,0.202,0.181,32.461,0.075,3.037,0.033,0.023,0.149,0.324,0.86,12.725,1.448,3.572,0.013,0.011,0.002,0.004,0.019,0.013,0.024,0.073,0.158,3.963,0.028,0.013,0.09,0.071,0,13.116,0,0.002,61.608,50.291,0.004,0.001,52.22,-80.31,157.513
"TTL_C302T309",0.042,0.239,0.154,0.009,0.02,0,0.005,0.001,0.121,0.015,0.058,0.011,0.003,0.02,0.001,0.025,0.028,0.002,0.004,0.361,0.293,0.242,0.241,1.494,1.312,0.488,4.309,0.06,0.035,0.33,1.948,5.279,0.753,3.165,1.643,0.026,0.017,0.004,0.013,0.159,0.018,0.043,0.148,0.481,2.884,0.046,0.189,0.06,0.11,0,19.988,0,0.042,57.715,56.781,0.031,0,1.261,-158.895,3.832
"TTL_C31T33",22.258,8.709,1.544,0.61,4.578,0,1.812,0.167,17.765,4.756,15.5,4.899,0.972,4.109,0.386,3.265,7.051,0.265,0.622,15.731,11.184,7.463,6.628,3.695,0.918,0.044,35.833,28.107,7.065,24.578,23.816,21.072,5.179,8.582,29.616,1.173,4.714,0.85,3.68,12.434,2.306,7.187,9.949,9.847,8.689,3.885,8.119,5.486,2.836,0,125.64,0.062,5.898,44.826,38.388,8.007,20.505,1304.598,-295.709,1662.145
"TTL_D",67.884,15.051,3.29,2.963,22.881,0,7.044,0.257,105.954,33.54,51.08,36.764,12.053,41.139,1.481,21.116,49.475,1.802,5.662,47.747,38.311,19.433,10.504,9.452,2.043,0.08,27.875,574.747,56.329,45.433,199.287,72.419,12.142,11.777,104.785,8.144,83.838,6.778,20.689,60.351,18.93,102.091,46.644,30.477,63.887,59.482,49.37,47.406,31.186,0,777.179,1.005,14.996,85.016,0.309,0.453,2.326,482.994,-50.654,3654.699
"TTL_E",12.268,1.692,0.705,0.319,2.216,0,0.891,0.111,20.55,3.73,11.554,17.554,1.005,4.398,0.311,2.888,7.814,1.962,6.83,10.982,5.229,3.249,2.517,1.318,0.443,0.023,4.832,21.687,260.481,18.084,39.458,5.454,0.806,0.4,16.503,1.592,14.834,0.822,1.09,5.505,2.861,25.666,11.04,8.097,51.14,14.987,20.671,7.991,5.065,0,167.025,0.086,1.363,8.335,0.179,0.162,0.543,22.148,-13.863,845.602
